BugID,R_ID
233047,R_ID_ID7567
1434557,R_ID_ID7567
524468,R_ID_ID7567
1452537,R_ID_ID7567
682565,R_ID_ID7567
294948,R_ID_ID7567
344852,R_ID_ID7568
1237098,R_ID_ID7568
427050,R_ID_ID7569
840079,R_ID_ID7570
1404295,R_ID_ID7570
940395,R_ID_ID7570
1375585,R_ID_ID7572
667357,R_ID_ID7572
498752,R_ID_ID7574
1469212,R_ID_ID7575
1449080,R_ID_ID7575
702151,R_ID_ID7577
454051,R_ID_ID7577
532797,R_ID_ID7578
476837,R_ID_ID7578
1473489,R_ID_ID7579
1410402,R_ID_ID7579
675539,R_ID_ID7580
1156944,R_ID_ID7580
1047239,R_ID_ID7581
904341,R_ID_ID7581
500080,R_ID_ID7581
1202922,R_ID_ID7582
1450645,R_ID_ID7583
427050,R_ID_ID7584
1350386,R_ID_ID7584
1460963,R_ID_ID7585
999127,R_ID_ID7585
1063428,R_ID_ID7586
632271,R_ID_ID7586
1469212,R_ID_ID7587
786541,R_ID_ID7587
233462,R_ID_ID7587
935872,R_ID_ID7588
940395,R_ID_ID7588
1125626,R_ID_ID7589
1468569,R_ID_ID7590
1361540,R_ID_ID7590
1437457,R_ID_ID7591
599835,R_ID_ID7591
1398332,R_ID_ID7592
1261034,R_ID_ID7592
1236214,R_ID_ID7592
1473703,R_ID_ID7593
698896,R_ID_ID7593
702229,R_ID_ID7593
1057085,R_ID_ID7593
647592,R_ID_ID7593
595080,R_ID_ID7594
580046,R_ID_ID7594
1396410,R_ID_ID7595
1468808,R_ID_ID7596
1019738,R_ID_ID7596
1450237,R_ID_ID7597
1260039,R_ID_ID7597
1377643,R_ID_ID7597
1102808,R_ID_ID7599
1091115,R_ID_ID7599
642134,R_ID_ID7599
1197364,R_ID_ID7599
1431159,R_ID_ID7600
199225,R_ID_ID7600
1088090,R_ID_ID7600
1434557,R_ID_ID7601
1432644,R_ID_ID7603
576808,R_ID_ID7603
685577,R_ID_ID7604
882644,R_ID_ID7604
1380763,R_ID_ID7606
1119455,R_ID_ID7607
426177,R_ID_ID7609
1404685,R_ID_ID7609
727668,R_ID_ID7610
1403087,R_ID_ID7611
1368916,R_ID_ID7612
649650,R_ID_ID7612
1410385,R_ID_ID7613
1417974,R_ID_ID7613
1345444,R_ID_ID7613
617927,R_ID_ID7614
1306395,R_ID_ID7614
1416018,R_ID_ID7615
451260,R_ID_ID7615
483192,R_ID_ID7615
283676,R_ID_ID7615
1056029,R_ID_ID7615
1472986,R_ID_ID7616
691098,R_ID_ID7617
529085,R_ID_ID7618
1289185,R_ID_ID7619
1416937,R_ID_ID7622
1091115,R_ID_ID7622
963214,R_ID_ID7623
1360965,R_ID_ID7624
1343685,R_ID_ID7625
738283,R_ID_ID7626
1338515,R_ID_ID7626
386519,R_ID_ID7627
454008,R_ID_ID7628
651142,R_ID_ID7628
1157443,R_ID_ID7628
1473299,R_ID_ID7629
1116391,R_ID_ID7629
1462998,R_ID_ID7631
851707,R_ID_ID7631
1351171,R_ID_ID7631
1440679,R_ID_ID7632
1225501,R_ID_ID7632
793115,R_ID_ID7632
1096899,R_ID_ID7632
456620,R_ID_ID7632
528988,R_ID_ID7633
949655,R_ID_ID7633
735614,R_ID_ID7633
1047239,R_ID_ID7634
750084,R_ID_ID7634
960572,R_ID_ID7634
606840,R_ID_ID7634
1112374,R_ID_ID7635
1380763,R_ID_ID7635
971598,R_ID_ID7636
727422,R_ID_ID7637
1464815,R_ID_ID7638
840079,R_ID_ID7638
1438262,R_ID_ID7639
1260039,R_ID_ID7640
1404283,R_ID_ID7640
1396410,R_ID_ID7640
990390,R_ID_ID7640
656899,R_ID_ID7642
563886,R_ID_ID7642
949655,R_ID_ID7642
1402396,R_ID_ID7643
674853,R_ID_ID7643
1251160,R_ID_ID7644
1034534,R_ID_ID7645
565771,R_ID_ID7645
1464815,R_ID_ID7646
1471944,R_ID_ID7647
717142,R_ID_ID7648
984023,R_ID_ID7648
1009501,R_ID_ID7648
851698,R_ID_ID7649
940395,R_ID_ID7649
782003,R_ID_ID7649
1439121,R_ID_ID7650
1225501,R_ID_ID7650
775400,R_ID_ID7650
1474086,R_ID_ID7651
629609,R_ID_ID7651
1410393,R_ID_ID7652
647709,R_ID_ID7652
1425401,R_ID_ID7652
1100334,R_ID_ID7652
994915,R_ID_ID7652
1090586,R_ID_ID7653
1098986,R_ID_ID7654
1244053,R_ID_ID7654
999184,R_ID_ID7654
1473442,R_ID_ID7655
1438780,R_ID_ID7655
901324,R_ID_ID7655
1350386,R_ID_ID7655
1438965,R_ID_ID7657
1426572,R_ID_ID7657
672630,R_ID_ID7657
1329912,R_ID_ID7657
1023322,R_ID_ID7657
1088003,R_ID_ID7657
1473480,R_ID_ID7658
1434551,R_ID_ID7658
426849,R_ID_ID7659
1420613,R_ID_ID7660
851510,R_ID_ID7660
1025467,R_ID_ID7660
1422544,R_ID_ID7660
1375140,R_ID_ID7660
674853,R_ID_ID7660
765619,R_ID_ID7661
801550,R_ID_ID7661
940169,R_ID_ID7662
918353,R_ID_ID7663
1470672,R_ID_ID7664
1359030,R_ID_ID7664
901324,R_ID_ID7664
409011,R_ID_ID7664
818337,R_ID_ID7665
1468427,R_ID_ID7666
576234,R_ID_ID7666
940003,R_ID_ID7666
589530,R_ID_ID7666
1217967,R_ID_ID7667
1423871,R_ID_ID7667
1056349,R_ID_ID7668
579873,R_ID_ID7668
975193,R_ID_ID7669
1014208,R_ID_ID7669
1472745,R_ID_ID7670
1112669,R_ID_ID7670
941279,R_ID_ID7670
277103,R_ID_ID7671
1112895,R_ID_ID7672
863296,R_ID_ID7672
1338515,R_ID_ID7672
1468427,R_ID_ID7673
1452537,R_ID_ID7674
1385728,R_ID_ID7674
1347780,R_ID_ID7674
851364,R_ID_ID7675
371657,R_ID_ID7675
718727,R_ID_ID7675
424272,R_ID_ID7675
1308448,R_ID_ID7675
1020386,R_ID_ID7677
1469954,R_ID_ID7678
617927,R_ID_ID7678
565513,R_ID_ID7678
262453,R_ID_ID7678
1438965,R_ID_ID7679
1473703,R_ID_ID7679
498546,R_ID_ID7679
155730,R_ID_ID7681
1367663,R_ID_ID7681
1473683,R_ID_ID7682
371512,R_ID_ID7682
1392341,R_ID_ID7682
1329408,R_ID_ID7683
1416351,R_ID_ID7683
521950,R_ID_ID7683
1359714,R_ID_ID7686
1005933,R_ID_ID7686
497387,R_ID_ID7687
1471918,R_ID_ID7688
529173,R_ID_ID7688
1462508,R_ID_ID7689
897429,R_ID_ID7691
428981,R_ID_ID7691
903787,R_ID_ID7691
642517,R_ID_ID7692
1260039,R_ID_ID7693
1473299,R_ID_ID7694
1402396,R_ID_ID7695
1396216,R_ID_ID7695
1356295,R_ID_ID7696
1040234,R_ID_ID7696
1356192,R_ID_ID7697
1466732,R_ID_ID7698
858591,R_ID_ID7698
945899,R_ID_ID7698
752490,R_ID_ID7699
666076,R_ID_ID7700
1081224,R_ID_ID7701
1261034,R_ID_ID7701
1049252,R_ID_ID7702
970090,R_ID_ID7702
1020413,R_ID_ID7702
285581,R_ID_ID7702
580295,R_ID_ID7702
1472877,R_ID_ID7703
1472317,R_ID_ID7703
408497,R_ID_ID7703
1461168,R_ID_ID7704
1366318,R_ID_ID7705
1403087,R_ID_ID7705
1437429,R_ID_ID7706
539567,R_ID_ID7707
658472,R_ID_ID7707
492557,R_ID_ID7707
860802,R_ID_ID7707
1052569,R_ID_ID7708
1330816,R_ID_ID7710
1111138,R_ID_ID7710
642595,R_ID_ID7710
886663,R_ID_ID7711
1328963,R_ID_ID7711
364307,R_ID_ID7711
544418,R_ID_ID7711
642595,R_ID_ID7712
998962,R_ID_ID7712
448432,R_ID_ID7712
982738,R_ID_ID7713
1467930,R_ID_ID7714
1113878,R_ID_ID7714
1109014,R_ID_ID7715
990548,R_ID_ID7715
1256457,R_ID_ID7716
612189,R_ID_ID7716
1009576,R_ID_ID7716
1458930,R_ID_ID7717
682565,R_ID_ID7717
1254156,R_ID_ID7717
704145,R_ID_ID7718
1060629,R_ID_ID7718
1169591,R_ID_ID7718
591957,R_ID_ID7719
350147,R_ID_ID7719
1468427,R_ID_ID7720
977994,R_ID_ID7721
1446747,R_ID_ID7722
790030,R_ID_ID7722
199225,R_ID_ID7723
1088320,R_ID_ID7723
868462,R_ID_ID7726
1454558,R_ID_ID7727
1438203,R_ID_ID7727
727422,R_ID_ID7727
443396,R_ID_ID7727
697369,R_ID_ID7727
863296,R_ID_ID7727
1259046,R_ID_ID7729
1028230,R_ID_ID7729
1452537,R_ID_ID7730
418692,R_ID_ID7730
1435167,R_ID_ID7730
375238,R_ID_ID7730
999082,R_ID_ID7730
1237098,R_ID_ID7730
569003,R_ID_ID7730
124036,R_ID_ID7732
1424745,R_ID_ID7732
1325057,R_ID_ID7732
870659,R_ID_ID7733
530759,R_ID_ID7734
667357,R_ID_ID7734
633830,R_ID_ID7734
866780,R_ID_ID7734
1465962,R_ID_ID7735
502312,R_ID_ID7735
1445211,R_ID_ID7736
1259361,R_ID_ID7736
322426,R_ID_ID7736
1202922,R_ID_ID7737
1049252,R_ID_ID7737
473759,R_ID_ID7737
672926,R_ID_ID7737
580006,R_ID_ID7738
420304,R_ID_ID7738
1236214,R_ID_ID7738
787897,R_ID_ID7738
656899,R_ID_ID7739
1437519,R_ID_ID7739
610896,R_ID_ID7739
582931,R_ID_ID7740
1463445,R_ID_ID7742
1145975,R_ID_ID7742
1165624,R_ID_ID7742
1423362,R_ID_ID7742
1412780,R_ID_ID7742
532797,R_ID_ID7742
500080,R_ID_ID7745
1469052,R_ID_ID7746
293611,R_ID_ID7746
819063,R_ID_ID7746
631711,R_ID_ID7747
732872,R_ID_ID7747
1022044,R_ID_ID7747
1088317,R_ID_ID7747
1356192,R_ID_ID7748
575941,R_ID_ID7750
1278811,R_ID_ID7750
940320,R_ID_ID7750
563540,R_ID_ID7751
599546,R_ID_ID7751
962023,R_ID_ID7752
924438,R_ID_ID7752
1016361,R_ID_ID7753
1069263,R_ID_ID7753
530758,R_ID_ID7753
581510,R_ID_ID7753
635614,R_ID_ID7753
575941,R_ID_ID7754
1197376,R_ID_ID7754
588481,R_ID_ID7754
1468808,R_ID_ID7755
684548,R_ID_ID7756
1010275,R_ID_ID7756
842354,R_ID_ID7756
601550,R_ID_ID7758
1236214,R_ID_ID7758
1088317,R_ID_ID7758
1466512,R_ID_ID7759
624104,R_ID_ID7759
326795,R_ID_ID7760
705037,R_ID_ID7760
369901,R_ID_ID7761
1363397,R_ID_ID7762
783370,R_ID_ID7762
642636,R_ID_ID7763
704145,R_ID_ID7763
1259361,R_ID_ID7763
565515,R_ID_ID7763
641490,R_ID_ID7764
400098,R_ID_ID7764
409011,R_ID_ID7765
1397289,R_ID_ID7765
546105,R_ID_ID7765
923514,R_ID_ID7766
155730,R_ID_ID7767
1014229,R_ID_ID7767
1204325,R_ID_ID7767
198061,R_ID_ID7768
1318847,R_ID_ID7768
975205,R_ID_ID7768
1280458,R_ID_ID7770
1329853,R_ID_ID7771
1366318,R_ID_ID7772
579627,R_ID_ID7772
682559,R_ID_ID7773
906835,R_ID_ID7775
832931,R_ID_ID7776
1472487,R_ID_ID7777
149526,R_ID_ID7777
566434,R_ID_ID7777
1473427,R_ID_ID7778
1148368,R_ID_ID7778
994947,R_ID_ID7778
503564,R_ID_ID7779
1402155,R_ID_ID7780
743337,R_ID_ID7780
575941,R_ID_ID7781
1425806,R_ID_ID7782
1216889,R_ID_ID7782
1433027,R_ID_ID7783
584285,R_ID_ID7783
1368004,R_ID_ID7783
502418,R_ID_ID7784
411085,R_ID_ID7784
1116955,R_ID_ID7784
1465128,R_ID_ID7785
1059189,R_ID_ID7785
1335378,R_ID_ID7785
1090586,R_ID_ID7785
1421205,R_ID_ID7786
694825,R_ID_ID7786
1118073,R_ID_ID7787
582005,R_ID_ID7787
464691,R_ID_ID7787
1413865,R_ID_ID7788
1195386,R_ID_ID7789
1464138,R_ID_ID7790
1447602,R_ID_ID7790
985921,R_ID_ID7790
886447,R_ID_ID7791
1077146,R_ID_ID7792
1220386,R_ID_ID7792
640762,R_ID_ID7792
1420613,R_ID_ID7793
1068656,R_ID_ID7793
1473869,R_ID_ID7795
786349,R_ID_ID7795
808593,R_ID_ID7795
642595,R_ID_ID7797
449867,R_ID_ID7797
591050,R_ID_ID7798
574385,R_ID_ID7798
838824,R_ID_ID7799
1457843,R_ID_ID7800
1461185,R_ID_ID7800
753139,R_ID_ID7800
1197364,R_ID_ID7801
667401,R_ID_ID7801
1474164,R_ID_ID7802
685577,R_ID_ID7802
1440992,R_ID_ID7802
1473077,R_ID_ID7803
899829,R_ID_ID7803
1460536,R_ID_ID7804
976484,R_ID_ID7804
766557,R_ID_ID7806
474052,R_ID_ID7806
761080,R_ID_ID7806
1237098,R_ID_ID7807
754707,R_ID_ID7808
1449580,R_ID_ID7809
1264647,R_ID_ID7809
840079,R_ID_ID7810
731144,R_ID_ID7811
1102808,R_ID_ID7811
1392341,R_ID_ID7811
1355978,R_ID_ID7812
617927,R_ID_ID7812
1317334,R_ID_ID7812
1002991,R_ID_ID7813
1088313,R_ID_ID7814
691098,R_ID_ID7815
1473780,R_ID_ID7816
1473662,R_ID_ID7816
1419625,R_ID_ID7816
149526,R_ID_ID7817
1473457,R_ID_ID7818
588710,R_ID_ID7818
1073114,R_ID_ID7818
940457,R_ID_ID7818
1052569,R_ID_ID7820
371179,R_ID_ID7820
1419659,R_ID_ID7821
1111226,R_ID_ID7821
599835,R_ID_ID7821
1117169,R_ID_ID7821
1051844,R_ID_ID7821
672630,R_ID_ID7822
569063,R_ID_ID7822
1376740,R_ID_ID7822
1417974,R_ID_ID7823
1249974,R_ID_ID7823
1367517,R_ID_ID7823
1021964,R_ID_ID7823
1467028,R_ID_ID7825
626744,R_ID_ID7826
1431581,R_ID_ID7826
629572,R_ID_ID7826
983808,R_ID_ID7826
1472290,R_ID_ID7827
909378,R_ID_ID7827
853072,R_ID_ID7827
411436,R_ID_ID7829
1039555,R_ID_ID7829
938156,R_ID_ID7829
718727,R_ID_ID7829
1263278,R_ID_ID7829
1059189,R_ID_ID7830
1418759,R_ID_ID7831
426260,R_ID_ID7831
431544,R_ID_ID7832
1231067,R_ID_ID7833
1355978,R_ID_ID7833
408704,R_ID_ID7833
1368004,R_ID_ID7833
336346,R_ID_ID7833
1439079,R_ID_ID7834
1088320,R_ID_ID7834
1459496,R_ID_ID7835
1049252,R_ID_ID7835
1128316,R_ID_ID7835
892502,R_ID_ID7835
963214,R_ID_ID7835
1460665,R_ID_ID7836
1436282,R_ID_ID7836
487021,R_ID_ID7836
1036455,R_ID_ID7836
403956,R_ID_ID7836
502312,R_ID_ID7837
1143337,R_ID_ID7838
750084,R_ID_ID7838
786541,R_ID_ID7839
658472,R_ID_ID7841
752719,R_ID_ID7841
1473479,R_ID_ID7842
1081224,R_ID_ID7842
1352363,R_ID_ID7842
1400609,R_ID_ID7842
585822,R_ID_ID7843
867962,R_ID_ID7843
1470672,R_ID_ID7844
583381,R_ID_ID7847
418692,R_ID_ID7847
1202922,R_ID_ID7848
1014208,R_ID_ID7848
1058854,R_ID_ID7848
320925,R_ID_ID7849
1256447,R_ID_ID7849
1019738,R_ID_ID7850
978010,R_ID_ID7851
565567,R_ID_ID7851
1244053,R_ID_ID7851
473759,R_ID_ID7852
1356192,R_ID_ID7852
956467,R_ID_ID7852
487021,R_ID_ID7853
347680,R_ID_ID7853
1047239,R_ID_ID7854
1349302,R_ID_ID7854
1414734,R_ID_ID7854
1450645,R_ID_ID7855
1420750,R_ID_ID7855
614487,R_ID_ID7855
1473420,R_ID_ID7857
854956,R_ID_ID7857
1042394,R_ID_ID7857
1459819,R_ID_ID7858
1458534,R_ID_ID7859
1473479,R_ID_ID7859
1169591,R_ID_ID7859
711827,R_ID_ID7860
1121903,R_ID_ID7860
999127,R_ID_ID7860
1119846,R_ID_ID7861
988727,R_ID_ID7862
885083,R_ID_ID7862
612039,R_ID_ID7862
574692,R_ID_ID7863
642517,R_ID_ID7864
1345448,R_ID_ID7864
837989,R_ID_ID7865
949655,R_ID_ID7865
766557,R_ID_ID7866
1109869,R_ID_ID7866
1212996,R_ID_ID7866
817726,R_ID_ID7866
1056056,R_ID_ID7867
1467955,R_ID_ID7868
1460942,R_ID_ID7868
1464844,R_ID_ID7869
648789,R_ID_ID7870
1438965,R_ID_ID7871
892502,R_ID_ID7871
1375140,R_ID_ID7871
1014478,R_ID_ID7871
1459496,R_ID_ID7872
1454239,R_ID_ID7873
680486,R_ID_ID7874
1446747,R_ID_ID7874
951645,R_ID_ID7874
1280458,R_ID_ID7874
1406098,R_ID_ID7875
608049,R_ID_ID7875
923920,R_ID_ID7876
942892,R_ID_ID7876
1472317,R_ID_ID7877
1424745,R_ID_ID7877
1088320,R_ID_ID7877
1468460,R_ID_ID7879
426177,R_ID_ID7879
735568,R_ID_ID7879
1468519,R_ID_ID7880
500052,R_ID_ID7881
420579,R_ID_ID7881
891452,R_ID_ID7882
1265152,R_ID_ID7883
1345509,R_ID_ID7883
949151,R_ID_ID7884
1450710,R_ID_ID7885
333208,R_ID_ID7886
882644,R_ID_ID7886
1415329,R_ID_ID7887
596647,R_ID_ID7888
656899,R_ID_ID7889
776053,R_ID_ID7889
515180,R_ID_ID7889
1455312,R_ID_ID7890
1066788,R_ID_ID7890
627134,R_ID_ID7890
1412456,R_ID_ID7891
1263459,R_ID_ID7891
1336858,R_ID_ID7891
1473799,R_ID_ID7892
1116391,R_ID_ID7892
837258,R_ID_ID7892
1302284,R_ID_ID7893
343478,R_ID_ID7893
1443330,R_ID_ID7896
1296944,R_ID_ID7896
979889,R_ID_ID7896
1256447,R_ID_ID7897
934084,R_ID_ID7897
647709,R_ID_ID7899
1041377,R_ID_ID7899
774228,R_ID_ID7901
715362,R_ID_ID7901
960572,R_ID_ID7901
755996,R_ID_ID7902
1036455,R_ID_ID7902
1439121,R_ID_ID7903
997761,R_ID_ID7904
382491,R_ID_ID7904
1344559,R_ID_ID7906
1321902,R_ID_ID7906
582931,R_ID_ID7906
841673,R_ID_ID7908
1019778,R_ID_ID7908
992297,R_ID_ID7908
1260039,R_ID_ID7909
1406251,R_ID_ID7909
1451079,R_ID_ID7910
443396,R_ID_ID7910
1355335,R_ID_ID7910
1427535,R_ID_ID7911
1474104,R_ID_ID7912
361066,R_ID_ID7912
506195,R_ID_ID7912
259856,R_ID_ID7912
1241103,R_ID_ID7912
584285,R_ID_ID7913
612039,R_ID_ID7913
1440846,R_ID_ID7914
1447380,R_ID_ID7914
1112895,R_ID_ID7914
1473168,R_ID_ID7915
1092878,R_ID_ID7915
791594,R_ID_ID7915
124036,R_ID_ID7915
1054658,R_ID_ID7915
1457843,R_ID_ID7917
1425707,R_ID_ID7917
1111285,R_ID_ID7917
1473485,R_ID_ID7918
834828,R_ID_ID7918
783370,R_ID_ID7918
756952,R_ID_ID7918
928644,R_ID_ID7919
1398618,R_ID_ID7919
524888,R_ID_ID7919
426849,R_ID_ID7920
1436026,R_ID_ID7921
386519,R_ID_ID7921
936530,R_ID_ID7921
283676,R_ID_ID7921
890345,R_ID_ID7923
1009501,R_ID_ID7924
1433758,R_ID_ID7925
872240,R_ID_ID7925
754707,R_ID_ID7925
1465128,R_ID_ID7926
1456000,R_ID_ID7926
801748,R_ID_ID7926
1410400,R_ID_ID7928
900574,R_ID_ID7928
848355,R_ID_ID7929
769924,R_ID_ID7930
1345538,R_ID_ID7930
962188,R_ID_ID7931
1009251,R_ID_ID7931
963214,R_ID_ID7931
612039,R_ID_ID7931
1472109,R_ID_ID7932
1008911,R_ID_ID7932
1172576,R_ID_ID7932
1346787,R_ID_ID7932
1111434,R_ID_ID7932
1454558,R_ID_ID7933
1276745,R_ID_ID7933
1466069,R_ID_ID7935
835440,R_ID_ID7935
1383936,R_ID_ID7936
1259520,R_ID_ID7936
642517,R_ID_ID7936
933679,R_ID_ID7936
970998,R_ID_ID7936
1468029,R_ID_ID7937
629563,R_ID_ID7937
512788,R_ID_ID7938
1343917,R_ID_ID7938
433123,R_ID_ID7939
1325057,R_ID_ID7941
422981,R_ID_ID7942
1472971,R_ID_ID7942
957045,R_ID_ID7942
198061,R_ID_ID7943
1463705,R_ID_ID7944
749189,R_ID_ID7944
1056349,R_ID_ID7944
935872,R_ID_ID7944
599711,R_ID_ID7945
801550,R_ID_ID7946
267888,R_ID_ID7947
1470672,R_ID_ID7949
1465980,R_ID_ID7950
1367756,R_ID_ID7950
1306395,R_ID_ID7950
1004916,R_ID_ID7951
1400609,R_ID_ID7954
1410680,R_ID_ID7954
1439821,R_ID_ID7955
983721,R_ID_ID7955
267369,R_ID_ID7955
675403,R_ID_ID7956
599711,R_ID_ID7957
727274,R_ID_ID7957
1170689,R_ID_ID7957
1346123,R_ID_ID7958
1414614,R_ID_ID7958
727274,R_ID_ID7959
673805,R_ID_ID7960
837258,R_ID_ID7960
411935,R_ID_ID7961
1367136,R_ID_ID7961
1419584,R_ID_ID7962
673805,R_ID_ID7962
892431,R_ID_ID7962
596844,R_ID_ID7962
1473561,R_ID_ID7963
1473393,R_ID_ID7963
962188,R_ID_ID7963
769011,R_ID_ID7963
262640,R_ID_ID7964
627134,R_ID_ID7964
723050,R_ID_ID7965
1204325,R_ID_ID7965
1092315,R_ID_ID7965
1340015,R_ID_ID7967
864851,R_ID_ID7967
511104,R_ID_ID7967
602560,R_ID_ID7967
1431321,R_ID_ID7969
409011,R_ID_ID7970
1117169,R_ID_ID7970
1459819,R_ID_ID7971
361066,R_ID_ID7971
614487,R_ID_ID7971
629232,R_ID_ID7972
385111,R_ID_ID7972
1466152,R_ID_ID7973
560203,R_ID_ID7973
951644,R_ID_ID7973
1472269,R_ID_ID7974
876218,R_ID_ID7974
1324241,R_ID_ID7975
1259046,R_ID_ID7976
1467955,R_ID_ID7977
560203,R_ID_ID7977
570122,R_ID_ID7977
554039,R_ID_ID7977
1097629,R_ID_ID7977
1472745,R_ID_ID7978
1466732,R_ID_ID7978
595080,R_ID_ID7978
838824,R_ID_ID7978
1060332,R_ID_ID7980
1474139,R_ID_ID7981
631516,R_ID_ID7981
941279,R_ID_ID7981
941279,R_ID_ID7982
869543,R_ID_ID7983
868277,R_ID_ID7983
266663,R_ID_ID7983
1471453,R_ID_ID7985
1472269,R_ID_ID7985
1412061,R_ID_ID7985
1367599,R_ID_ID7986
1303644,R_ID_ID7987
1126527,R_ID_ID7988
1088081,R_ID_ID7988
943886,R_ID_ID7989
998962,R_ID_ID7989
983227,R_ID_ID7989
602102,R_ID_ID7989
988373,R_ID_ID7989
634140,R_ID_ID7990
1008911,R_ID_ID7990
1408633,R_ID_ID7990
618693,R_ID_ID7991
1356879,R_ID_ID7992
1096437,R_ID_ID7992
1082730,R_ID_ID7993
982644,R_ID_ID7994
726284,R_ID_ID7994
865675,R_ID_ID7994
1420613,R_ID_ID7996
534663,R_ID_ID7996
1463145,R_ID_ID7997
917443,R_ID_ID7997
1406136,R_ID_ID7998
1418759,R_ID_ID7998
727274,R_ID_ID7998
813594,R_ID_ID7998
909378,R_ID_ID8000
1417765,R_ID_ID8000
923244,R_ID_ID8001
1468440,R_ID_ID8002
1347572,R_ID_ID8002
1375872,R_ID_ID8003
919691,R_ID_ID8003
1361233,R_ID_ID8003
642517,R_ID_ID8004
915908,R_ID_ID8004
860440,R_ID_ID8005
1473420,R_ID_ID8007
1427629,R_ID_ID8007
580046,R_ID_ID8007
924202,R_ID_ID8007
1228833,R_ID_ID8008
1329853,R_ID_ID8008
560203,R_ID_ID8010
635674,R_ID_ID8010
1278811,R_ID_ID8011
1115527,R_ID_ID8011
727668,R_ID_ID8013
614941,R_ID_ID8013
349645,R_ID_ID8013
1340015,R_ID_ID8014
556717,R_ID_ID8014
655511,R_ID_ID8014
1473545,R_ID_ID8015
1430405,R_ID_ID8015
1335963,R_ID_ID8017
890470,R_ID_ID8017
701029,R_ID_ID8018
1435167,R_ID_ID8019
620912,R_ID_ID8019
566502,R_ID_ID8021
1203030,R_ID_ID8021
1009681,R_ID_ID8021
464691,R_ID_ID8021
364307,R_ID_ID8022
1438184,R_ID_ID8024
1413865,R_ID_ID8024
635674,R_ID_ID8024
857584,R_ID_ID8024
884588,R_ID_ID8024
1466667,R_ID_ID8025
392866,R_ID_ID8025
868277,R_ID_ID8025
393677,R_ID_ID8025
1078139,R_ID_ID8025
416771,R_ID_ID8026
1361233,R_ID_ID8026
1455624,R_ID_ID8028
923514,R_ID_ID8030
576039,R_ID_ID8030
539597,R_ID_ID8032
1382675,R_ID_ID8032
940395,R_ID_ID8032
1060332,R_ID_ID8033
875614,R_ID_ID8034
1090586,R_ID_ID8034
1391686,R_ID_ID8035
375611,R_ID_ID8035
1361053,R_ID_ID8035
629388,R_ID_ID8036
1456000,R_ID_ID8036
1069134,R_ID_ID8036
612189,R_ID_ID8036
653064,R_ID_ID8037
1101598,R_ID_ID8037
1169591,R_ID_ID8037
786349,R_ID_ID8038
1424745,R_ID_ID8038
584285,R_ID_ID8038
941546,R_ID_ID8040
1280458,R_ID_ID8041
1450645,R_ID_ID8042
851364,R_ID_ID8043
1451079,R_ID_ID8044
361066,R_ID_ID8044
1410391,R_ID_ID8045
524888,R_ID_ID8045
519834,R_ID_ID8045
239223,R_ID_ID8046
1126326,R_ID_ID8046
323465,R_ID_ID8047
957696,R_ID_ID8047
1356879,R_ID_ID8048
940320,R_ID_ID8048
1303644,R_ID_ID8050
1040228,R_ID_ID8050
1038334,R_ID_ID8052
756216,R_ID_ID8052
940320,R_ID_ID8052
1472269,R_ID_ID8053
547539,R_ID_ID8053
565513,R_ID_ID8053
697059,R_ID_ID8053
1343427,R_ID_ID8053
1452063,R_ID_ID8054
561125,R_ID_ID8054
1473442,R_ID_ID8056
1143403,R_ID_ID8056
1329853,R_ID_ID8056
1143337,R_ID_ID8057
940024,R_ID_ID8057
766557,R_ID_ID8058
1431930,R_ID_ID8059
443396,R_ID_ID8059
1473963,R_ID_ID8060
539597,R_ID_ID8060
1201493,R_ID_ID8060
332275,R_ID_ID8061
394492,R_ID_ID8062
410032,R_ID_ID8062
1221002,R_ID_ID8062
1354735,R_ID_ID8062
497389,R_ID_ID8063
1473762,R_ID_ID8064
1343070,R_ID_ID8064
1473602,R_ID_ID8065
1068656,R_ID_ID8065
287048,R_ID_ID8065
1391817,R_ID_ID8065
1069134,R_ID_ID8065
1431930,R_ID_ID8066
1377643,R_ID_ID8066
1023322,R_ID_ID8066
511104,R_ID_ID8066
429021,R_ID_ID8067
620912,R_ID_ID8067
1425806,R_ID_ID8068
607060,R_ID_ID8068
622124,R_ID_ID8069
1427594,R_ID_ID8070
149526,R_ID_ID8070
1005933,R_ID_ID8070
673946,R_ID_ID8071
1465962,R_ID_ID8071
487021,R_ID_ID8071
1395891,R_ID_ID8071
1397289,R_ID_ID8072
1465980,R_ID_ID8073
1257404,R_ID_ID8073
1452537,R_ID_ID8073
1034526,R_ID_ID8073
1239694,R_ID_ID8074
573273,R_ID_ID8074
1472902,R_ID_ID8075
1472290,R_ID_ID8075
1446858,R_ID_ID8076
1231319,R_ID_ID8076
836637,R_ID_ID8076
1426103,R_ID_ID8077
1098986,R_ID_ID8078
1296944,R_ID_ID8078
115107,R_ID_ID8079
638367,R_ID_ID8079
482027,R_ID_ID8080
1092878,R_ID_ID8081
1410680,R_ID_ID8081
1460665,R_ID_ID8082
285581,R_ID_ID8082
1473591,R_ID_ID8083
1387585,R_ID_ID8083
285602,R_ID_ID8083
277130,R_ID_ID8085
296443,R_ID_ID8086
541844,R_ID_ID8086
668359,R_ID_ID8086
1208308,R_ID_ID8087
967059,R_ID_ID8087
1367259,R_ID_ID8087
576889,R_ID_ID8088
1116992,R_ID_ID8089
