"CID","AID"
"CID2543","AID1749"
"CID707","AID2813"
"CID2445","AID2813"
"CID2543","AID2813"
"CID3477","AID1028"
"CID3651","AID1028"
"CID6147","AID1028"
"CID8447","AID1028"
"CID3477","AID1803"
"CID3651","AID1803"
"CID6147","AID1803"
"CID8447","AID1803"
"CID3477","AID2042"
"CID3651","AID2042"
"CID6147","AID2042"
"CID8447","AID2042"
"CID3477","AID3163"
"CID3651","AID3163"
"CID6147","AID3163"
"CID8447","AID3163"
"CID3063","AID3738"
"CID4635","AID3738"
"CID7977","AID3738"
"CID8153","AID3172"
"CID8153","AID3501"
"CID627","AID2251"
"CID973","AID2251"
"CID627","AID2360"
"CID973","AID2360"
"CID627","AID2955"
"CID973","AID2955"
"CID627","AID3577"
"CID973","AID3577"
"CID7263","AID1183"
"CID7711","AID2110"
"CID7711","AID593"
"CID581","AID3759"
"CID2237","AID3759"
"CID581","AID3912"
"CID2237","AID3912"
"CID6037","AID997"
"CID1993","AID1773"
"CID2295","AID2912"
"CID7561","AID2912"
"CID4965","AID1109"
"CID4965","AID1690"
"CID4965","AID479"
"CID2473","AID1295"
"CID4443","AID1295"
"CID4963","AID1295"
"CID2473","AID7"
"CID4443","AID7"
"CID4963","AID7"
"CID6665","AID2134"
"CID7447","AID2134"
"CID4971","AID2543"
"CID5563","AID2543"
"CID4971","AID87"
"CID5563","AID87"
"CID2205","AID763"
"CID13","AID444"
"CID1935","AID444"
"CID5045","AID2980"
"CID5045","AID644"
"CID3893","AID3506"
"CID3893","AID3695"
"CID2627","AID2929"
"CID2627","AID3244"
"CID2035","AID1581"
"CID3953","AID1581"
"CID4307","AID1581"
"CID6227","AID1581"
"CID8561","AID1581"
"CID2035","AID321"
"CID3953","AID321"
"CID4307","AID321"
"CID6227","AID321"
"CID8561","AID321"
"CID1051","AID556"
"CID2627","AID556"
"CID3525","AID556"
"CID1051","AID950"
"CID2627","AID950"
"CID3525","AID950"
"CID43","AID221"
"CID4193","AID221"
"CID6653","AID221"
"CID43","AID2481"
"CID4193","AID2481"
"CID6653","AID2481"
"CID43","AID2692"
"CID4193","AID2692"
"CID6653","AID2692"
"CID43","AID3056"
"CID4193","AID3056"
"CID6653","AID3056"
"CID393","AID1010"
"CID2033","AID1010"
"CID3417","AID1010"
"CID7603","AID1010"
"CID393","AID3027"
"CID2033","AID3027"
"CID3417","AID3027"
"CID7603","AID3027"
"CID393","AID3694"
"CID2033","AID3694"
"CID3417","AID3694"
"CID7603","AID3694"
"CID1513","AID2904"
"CID4287","AID2904"
"CID1513","AID614"
"CID4287","AID614"
"CID51","AID3599"
"CID3903","AID3599"
"CID4027","AID3599"
"CID7363","AID3599"
"CID8145","AID3599"
"CID837","AID230"
"CID4741","AID230"
"CID4955","AID230"
"CID2233","AID1758"
"CID6047","AID1758"
"CID2233","AID2597"
"CID6047","AID2597"
"CID2233","AID945"
"CID6047","AID945"
"CID3737","AID1630"
"CID3737","AID2686"
"CID7953","AID1902"
"CID43","AID1449"
"CID43","AID2467"
"CID43","AID2825"
"CID43","AID3364"
"CID2417","AID2808"
"CID115","AID3487"
"CID115","AID3730"
"CID5847","AID1345"
"CID5847","AID2192"
"CID975","AID3"
"CID3617","AID3"
"CID975","AID3454"
"CID3617","AID3454"
"CID975","AID3502"
"CID3617","AID3502"
"CID975","AID590"
"CID3617","AID590"
"CID2543","AID2718"
"CID5605","AID2718"
"CID2543","AID2842"
"CID5605","AID2842"
"CID4847","AID1139"
"CID6531","AID1139"
"CID4847","AID2177"
"CID6531","AID2177"
"CID4847","AID314"
"CID6531","AID314"
"CID4847","AID402"
"CID6531","AID402"
"CID2407","AID494"
"CID5453","AID494"
"CID2997","AID1140"
"CID2997","AID1909"
"CID2997","AID986"
"CID641","AID742"
"CID6947","AID742"
"CID8005","AID742"
"CID701","AID1958"
"CID2573","AID1958"
"CID3381","AID1958"
"CID6523","AID1958"
"CID701","AID2446"
"CID2573","AID2446"
"CID3381","AID2446"
"CID6523","AID2446"
"CID701","AID2860"
"CID2573","AID2860"
"CID3381","AID2860"
"CID6523","AID2860"
"CID701","AID697"
"CID2573","AID697"
"CID3381","AID697"
"CID6523","AID697"
"CID6355","AID1308"
"CID6355","AID1399"
"CID2291","AID3494"
"CID2291","AID500"
"CID2291","AID857"
"CID585","AID892"
"CID955","AID2692"
"CID1933","AID3838"
"CID475","AID539"
"CID2095","AID539"
"CID6585","AID539"
"CID7101","AID2074"
"CID8967","AID2074"
"CID577","AID2033"
"CID6567","AID2033"
"CID577","AID603"
"CID6567","AID603"
"CID855","AID1897"
"CID1661","AID1897"
"CID4973","AID1897"
"CID7425","AID1897"
"CID8435","AID1897"
"CID855","AID3920"
"CID1661","AID3920"
"CID4973","AID3920"
"CID7425","AID3920"
"CID8435","AID3920"
"CID1975","AID229"
"CID2131","AID229"
"CID3807","AID229"
"CID4601","AID229"
"CID7213","AID306"
"CID8711","AID306"
"CID7213","AID3107"
"CID8711","AID3107"
"CID8467","AID1246"
"CID8467","AID3098"
"CID2501","AID1048"
"CID2711","AID1048"
"CID8713","AID1048"
"CID2501","AID1836"
"CID2711","AID1836"
"CID8713","AID1836"
"CID6241","AID3320"
"CID6241","AID3458"
"CID2043","AID2360"
"CID2043","AID3725"
"CID5955","AID1424"
"CID3223","AID950"
"CID8675","AID1181"
"CID8675","AID3143"
"CID4987","AID1046"
"CID7311","AID1046"
"CID4987","AID532"
"CID7311","AID532"
"CID4861","AID2702"
"CID3097","AID3934"
"CID6721","AID3934"
"CID7321","AID3934"
"CID6553","AID2311"
"CID6733","AID2311"
"CID6553","AID2501"
"CID6733","AID2501"
"CID3421","AID2012"
"CID6221","AID2012"
"CID7953","AID2012"
"CID3421","AID253"
"CID6221","AID253"
"CID7953","AID253"
"CID3421","AID3174"
"CID6221","AID3174"
"CID7953","AID3174"
"CID3421","AID3644"
"CID6221","AID3644"
"CID7953","AID3644"
"CID6797","AID1286"
"CID1835","AID2198"
"CID3073","AID2198"
"CID3537","AID2198"
"CID1835","AID2393"
"CID3073","AID2393"
"CID3537","AID2393"
"CID1835","AID3567"
"CID3073","AID3567"
"CID3537","AID3567"
"CID6347","AID3198"
"CID3753","AID2087"
"CID3753","AID2533"
"CID925","AID785"
"CID8913","AID785"
"CID741","AID503"
"CID3293","AID503"
"CID4247","AID2007"
"CID4247","AID3348"
"CID2965","AID3448"
"CID6477","AID3448"
"CID6887","AID3448"
"CID2965","AID424"
"CID6477","AID424"
"CID6887","AID424"
"CID2965","AID732"
"CID6477","AID732"
"CID6887","AID732"
"CID1591","AID2135"
"CID1591","AID3965"
"CID4217","AID1637"
"CID5371","AID1637"
"CID8125","AID1637"
"CID4217","AID699"
"CID5371","AID699"
"CID8125","AID699"
"CID571","AID2240"
"CID5635","AID2240"
"CID571","AID80"
"CID5635","AID80"
"CID6413","AID3414"
"CID3167","AID1859"
"CID3167","AID2167"
"CID4001","AID2025"
"CID3281","AID3578"
"CID7873","AID3578"
"CID5757","AID1602"
"CID5757","AID3749"
"CID1633","AID1022"
"CID7233","AID1579"
"CID7233","AID1710"
"CID7233","AID2753"
"CID6597","AID2545"
"CID6373","AID3620"
"CID8333","AID3620"
"CID6373","AID813"
"CID8333","AID813"
"CID4593","AID3541"
"CID4593","AID3735"
"CID2841","AID739"
"CID4145","AID17"
"CID4145","AID3794"
"CID2995","AID2797"
"CID4153","AID2797"
"CID2995","AID337"
"CID4153","AID337"
"CID2995","AID92"
"CID4153","AID92"
"CID4921","AID2103"
"CID4921","AID3110"
"CID1895","AID365"
"CID6723","AID365"
"CID1895","AID577"
"CID6723","AID577"
"CID1895","AID743"
"CID6723","AID743"
"CID3993","AID1386"
"CID5355","AID1386"
"CID8657","AID1386"
"CID3993","AID224"
"CID5355","AID224"
"CID8657","AID224"
"CID873","AID2874"
"CID2477","AID2874"
"CID8457","AID2874"
"CID873","AID2918"
"CID2477","AID2918"
"CID8457","AID2918"
"CID873","AID3607"
"CID2477","AID3607"
"CID8457","AID3607"
"CID1","AID2224"
"CID1221","AID2224"
"CID1263","AID2224"
"CID1287","AID2224"
"CID1805","AID1429"
"CID1805","AID1672"
"CID1701","AID1398"
"CID5105","AID1398"
"CID7551","AID1398"
"CID1765","AID2731"
"CID6863","AID2731"
"CID2107","AID2654"
"CID2147","AID2654"
"CID7615","AID2654"
"CID8325","AID2654"
"CID4483","AID3663"
"CID6427","AID3663"
"CID8503","AID3663"
"CID8921","AID2765"
"CID6245","AID3450"
"CID6245","AID491"
"CID1401","AID3591"
"CID8573","AID3591"
"CID3213","AID3394"
"CID8421","AID3394"
"CID1963","AID1581"
"CID2145","AID1581"
"CID1963","AID2176"
"CID2145","AID2176"
"CID6341","AID1740"
"CID6341","AID2285"
"CID3411","AID200"
"CID3347","AID2286"
"CID3483","AID2286"
"CID4537","AID28"
"CID8241","AID28"
"CID3497","AID1905"
"CID3605","AID1905"
"CID7613","AID1905"
"CID3497","AID2613"
"CID3605","AID2613"
"CID7613","AID2613"
"CID3497","AID2854"
"CID3605","AID2854"
"CID7613","AID2854"
"CID8607","AID1637"
"CID8607","AID2842"
"CID8607","AID2956"
"CID5281","AID554"
"CID6103","AID132"
"CID6103","AID2288"
"CID6103","AID2947"
"CID635","AID1511"
"CID2497","AID1511"
"CID4113","AID1511"
"CID4603","AID1511"
"CID6765","AID1511"
"CID635","AID1919"
"CID2497","AID1919"
"CID4113","AID1919"
"CID4603","AID1919"
"CID6765","AID1919"
"CID2583","AID1621"
"CID7191","AID1621"
"CID2583","AID2270"
"CID7191","AID2270"
"CID7583","AID1488"
"CID5225","AID2000"
"CID6987","AID2000"
"CID1775","AID2138"
"CID7491","AID2138"
"CID5925","AID1818"
"CID6097","AID1818"
"CID7545","AID1818"
"CID5925","AID1906"
"CID6097","AID1906"
"CID7545","AID1906"
"CID491","AID2080"
"CID491","AID3387"
"CID783","AID3747"
"CID1611","AID3747"
"CID5811","AID3747"
"CID8437","AID3747"
"CID441","AID414"
"CID5571","AID414"
"CID441","AID659"
"CID5571","AID659"
"CID6667","AID862"
"CID4661","AID1286"
"CID4661","AID1564"
"CID3261","AID2322"
"CID3261","AID3537"
"CID6717","AID1505"
"CID8165","AID1505"
"CID2081","AID3499"
"CID8777","AID3499"
"CID2393","AID2208"
"CID2393","AID2924"
"CID603","AID2539"
"CID2031","AID2539"
"CID3987","AID2539"
"CID6691","AID2539"
"CID603","AID94"
"CID2031","AID94"
"CID3987","AID94"
"CID6691","AID94"
"CID8735","AID1224"
"CID1063","AID882"
"CID1063","AID895"
"CID1227","AID3718"
"CID1483","AID3718"
"CID1227","AID748"
"CID1483","AID748"
"CID4007","AID2782"
"CID8863","AID2782"
"CID1743","AID77"
"CID3221","AID77"
"CID3813","AID77"
"CID197","AID1207"
"CID2013","AID1207"
"CID6711","AID1207"
"CID197","AID2733"
"CID2013","AID2733"
"CID6711","AID2733"
"CID7221","AID1910"
"CID7955","AID1910"
"CID7221","AID259"
"CID7955","AID259"
"CID3393","AID2439"
"CID3393","AID3023"
"CID3027","AID3384"
"CID8151","AID3384"
"CID3027","AID990"
"CID8151","AID990"
"CID5347","AID1527"
"CID5347","AID1690"
"CID1643","AID2537"
"CID2065","AID2537"
"CID6083","AID2537"
"CID1921","AID1776"
"CID8681","AID1776"
"CID5001","AID2335"
"CID5405","AID2335"
"CID5001","AID3324"
"CID5405","AID3324"
"CID6545","AID1775"
"CID7111","AID1775"
"CID6545","AID2997"
"CID7111","AID2997"
"CID6545","AID3801"
"CID7111","AID3801"
"CID2355","AID2024"
"CID5755","AID2024"
"CID2355","AID508"
"CID5755","AID508"
"CID1631","AID2061"
"CID2247","AID2061"
"CID2871","AID2061"
"CID1631","AID2933"
"CID2247","AID2933"
"CID2871","AID2933"
"CID1631","AID3940"
"CID2247","AID3940"
"CID2871","AID3940"
"CID2737","AID3016"
"CID4971","AID3016"
"CID2737","AID3761"
"CID4971","AID3761"
"CID3255","AID3461"
"CID4067","AID3461"
"CID3255","AID3522"
"CID4067","AID3522"
"CID2947","AID1400"
"CID4201","AID1400"
"CID2947","AID3479"
"CID4201","AID3479"
"CID4411","AID121"
"CID5645","AID121"
"CID7167","AID121"
"CID6353","AID2148"
"CID8427","AID2148"
"CID6353","AID2750"
"CID8427","AID2750"
"CID6353","AID281"
"CID8427","AID281"
"CID6353","AID442"
"CID8427","AID442"
"CID5727","AID3716"
"CID3251","AID710"
"CID6051","AID710"
"CID6437","AID2306"
"CID8365","AID2306"
"CID6437","AID388"
"CID8365","AID388"
"CID6437","AID3906"
"CID8365","AID3906"
"CID6437","AID614"
"CID8365","AID614"
"CID2633","AID1363"
"CID2633","AID2952"
"CID2633","AID3298"
"CID2067","AID1103"
"CID8695","AID1103"
"CID325","AID1246"
"CID391","AID1246"
"CID1621","AID1246"
"CID325","AID3998"
"CID391","AID3998"
"CID1621","AID3998"
"CID325","AID598"
"CID391","AID598"
"CID1621","AID598"
"CID851","AID219"
"CID1317","AID219"
"CID3223","AID219"
"CID3485","AID219"
"CID5913","AID219"
"CID3581","AID144"
"CID3581","AID2334"
"CID1531","AID3119"
"CID3685","AID155"
"CID3685","AID717"
"CID4343","AID190"
"CID4343","AID2761"
"CID4343","AID3753"
"CID8761","AID1149"
"CID8761","AID2378"
"CID753","AID3384"
"CID757","AID3384"
"CID1241","AID3384"
"CID3087","AID3384"
"CID4477","AID3384"
"CID1903","AID1616"
"CID5103","AID1616"
"CID4831","AID1879"
"CID8327","AID1879"
"CID4831","AID982"
"CID8327","AID982"
"CID3407","AID2103"
"CID3407","AID3375"
"CID1695","AID1668"
"CID1695","AID2028"
"CID1695","AID3335"
"CID8277","AID86"
"CID4143","AID1030"
"CID4143","AID3674"
"CID6225","AID1303"
"CID6525","AID1303"
"CID7031","AID1303"
"CID6225","AID2924"
"CID6525","AID2924"
"CID7031","AID2924"
"CID6225","AID3847"
"CID6525","AID3847"
"CID7031","AID3847"
"CID6225","AID749"
"CID6525","AID749"
"CID7031","AID749"
"CID1263","AID1476"
"CID3187","AID1476"
"CID1263","AID3551"
"CID3187","AID3551"
"CID1263","AID420"
"CID3187","AID420"
"CID1263","AID852"
"CID3187","AID852"
"CID1107","AID2372"
"CID4217","AID2372"
"CID1107","AID2439"
"CID4217","AID2439"
"CID2945","AID2659"
"CID6065","AID2659"
"CID6411","AID2659"
"CID8725","AID2659"
"CID4381","AID2490"
"CID5357","AID2490"
"CID8885","AID2490"
"CID4381","AID3621"
"CID5357","AID3621"
"CID8885","AID3621"
"CID1771","AID770"
"CID3177","AID770"
"CID7947","AID770"
"CID8181","AID770"
"CID1605","AID1254"
"CID2445","AID1254"
"CID7323","AID1254"
"CID1605","AID3037"
"CID2445","AID3037"
"CID7323","AID3037"
"CID987","AID1776"
"CID987","AID366"
"CID987","AID906"
"CID1111","AID1628"
"CID1111","AID459"
"CID4211","AID2885"
"CID4211","AID466"
"CID725","AID1799"
"CID1897","AID1799"
"CID7523","AID1799"
"CID725","AID1828"
"CID1897","AID1828"
"CID7523","AID1828"
"CID725","AID2840"
"CID1897","AID2840"
"CID7523","AID2840"
"CID725","AID2904"
"CID1897","AID2904"
"CID7523","AID2904"
"CID2875","AID183"
"CID4291","AID183"
"CID2875","AID3034"
"CID4291","AID3034"
"CID1121","AID2222"
"CID807","AID2144"
"CID8215","AID2144"
"CID807","AID3477"
"CID8215","AID3477"
"CID2521","AID2176"
"CID3601","AID2176"
"CID4673","AID2176"
"CID2521","AID2284"
"CID3601","AID2284"
"CID4673","AID2284"
"CID2521","AID2317"
"CID3601","AID2317"
"CID4673","AID2317"
"CID847","AID1991"
"CID847","AID42"
"CID3215","AID2261"
"CID5485","AID2261"
"CID6891","AID2261"
"CID3215","AID3496"
"CID5485","AID3496"
"CID6891","AID3496"
"CID923","AID21"
"CID923","AID2510"
"CID5657","AID1750"
"CID8505","AID1750"
"CID1507","AID476"
"CID3355","AID476"
"CID8861","AID476"
"CID1507","AID82"
"CID3355","AID82"
"CID8861","AID82"
"CID1641","AID170"
"CID6403","AID170"
"CID2731","AID27"
"CID3343","AID27"
"CID3493","AID2915"
"CID8547","AID1831"
"CID8547","AID2354"
"CID8547","AID251"
"CID8547","AID972"
"CID2395","AID1338"
"CID2491","AID1338"
"CID2395","AID1932"
"CID2491","AID1932"
"CID2631","AID2516"
"CID2631","AID334"
"CID51","AID3170"
"CID2173","AID2146"
"CID3427","AID2146"
"CID1467","AID2697"
"CID6885","AID2697"
"CID727","AID1055"
"CID727","AID1697"
"CID567","AID3520"
"CID1181","AID3520"
"CID567","AID864"
"CID1181","AID864"
"CID775","AID2822"
"CID2387","AID2822"
"CID7435","AID2822"
"CID775","AID2941"
"CID2387","AID2941"
"CID7435","AID2941"
"CID6815","AID1084"
"CID7911","AID1084"
"CID8905","AID1084"
"CID6815","AID3321"
"CID7911","AID3321"
"CID8905","AID3321"
"CID1003","AID414"
"CID1375","AID414"
"CID1405","AID2116"
"CID1405","AID2957"
"CID677","AID3337"
"CID1383","AID3337"
"CID1977","AID3337"
"CID677","AID902"
"CID1383","AID902"
"CID1977","AID902"
"CID2375","AID1591"
"CID5841","AID1591"
"CID6835","AID1591"
"CID7461","AID1591"
"CID2375","AID789"
"CID5841","AID789"
"CID6835","AID789"
"CID7461","AID789"
"CID5","AID3223"
"CID6737","AID3223"
"CID5","AID3355"
"CID6737","AID3355"
"CID2097","AID3135"
"CID3875","AID3135"
"CID2097","AID356"
"CID3875","AID356"
"CID855","AID3401"
"CID1265","AID3401"
"CID2025","AID3401"
"CID855","AID48"
"CID1265","AID48"
"CID2025","AID48"
"CID4577","AID3908"
"CID4757","AID3908"
"CID6821","AID3908"
"CID8287","AID3908"
"CID2967","AID1067"
"CID8815","AID1067"
"CID2967","AID996"
"CID8815","AID996"
"CID1445","AID2271"
"CID4221","AID2271"
"CID8901","AID2271"
"CID1445","AID3382"
"CID4221","AID3382"
"CID8901","AID3382"
"CID761","AID1573"
"CID835","AID1573"
"CID2905","AID1573"
"CID4611","AID1573"
"CID5231","AID1573"
"CID761","AID1745"
"CID835","AID1745"
"CID2905","AID1745"
"CID4611","AID1745"
"CID5231","AID1745"
"CID1017","AID2444"
"CID1017","AID329"
"CID1017","AID3721"
"CID1497","AID1577"
"CID4335","AID1577"
"CID8907","AID187"
"CID8907","AID3583"
"CID3075","AID297"
"CID3871","AID297"
"CID4591","AID297"
"CID4361","AID3567"
"CID921","AID1009"
"CID8283","AID1009"
"CID8311","AID1009"
"CID8743","AID1009"
"CID921","AID2293"
"CID8283","AID2293"
"CID8311","AID2293"
"CID8743","AID2293"
"CID6897","AID2704"
"CID7955","AID2704"
"CID6897","AID272"
"CID7955","AID272"
"CID2301","AID19"
"CID2301","AID2391"
"CID2301","AID2493"
"CID3681","AID1436"
"CID3877","AID1436"
"CID7217","AID1146"
"CID7507","AID1146"
"CID7217","AID1450"
"CID7507","AID1450"
"CID2045","AID1238"
"CID5293","AID1238"
"CID5913","AID1238"
"CID2045","AID1749"
"CID5293","AID1749"
"CID5913","AID1749"
"CID3597","AID1359"
"CID4157","AID2369"
"CID4157","AID2418"
"CID4157","AID3294"
"CID4157","AID3530"
"CID4195","AID145"
"CID4195","AID2148"
"CID7951","AID2585"
"CID1533","AID1783"
"CID7717","AID1783"
"CID5557","AID1804"
"CID5915","AID1804"
"CID6865","AID1804"
"CID8735","AID116"
"CID8735","AID1362"
"CID8735","AID3174"
"CID8735","AID99"
"CID7001","AID149"
"CID7855","AID149"
"CID7001","AID3167"
"CID7855","AID3167"
"CID7233","AID3690"
"CID7233","AID929"
"CID2571","AID884"
"CID5933","AID884"
"CID4965","AID611"
"CID5331","AID611"
"CID7341","AID611"
"CID8763","AID611"
"CID2267","AID259"
"CID4993","AID259"
"CID133","AID2542"
"CID3301","AID2542"
"CID4845","AID2756"
"CID5287","AID2756"
"CID4845","AID3596"
"CID5287","AID3596"
"CID261","AID2306"
"CID2057","AID2306"
"CID2157","AID2306"
"CID4541","AID2306"
"CID7803","AID2306"
"CID261","AID3735"
"CID2057","AID3735"
"CID2157","AID3735"
"CID4541","AID3735"
"CID7803","AID3735"
"CID3111","AID3449"
"CID3557","AID3449"
"CID3111","AID820"
"CID3557","AID820"
"CID2265","AID3596"
"CID3877","AID3596"
"CID8591","AID3596"
"CID2265","AID3712"
"CID3877","AID3712"
"CID8591","AID3712"
"CID1995","AID92"
"CID3637","AID92"
"CID7367","AID92"
"CID2453","AID1704"
"CID375","AID2234"
"CID467","AID2234"
"CID3337","AID2234"
"CID375","AID3905"
"CID467","AID3905"
"CID3337","AID3905"
"CID1957","AID399"
"CID6215","AID399"
"CID457","AID661"
"CID3865","AID661"
"CID457","AID889"
"CID3865","AID889"
"CID5765","AID2404"
"CID5765","AID3567"
"CID5221","AID2327"
"CID6033","AID2327"
"CID5221","AID346"
"CID6033","AID346"
"CID5221","AID3513"
"CID6033","AID3513"
"CID5221","AID3544"
"CID6033","AID3544"
"CID253","AID3933"
"CID2517","AID3933"
"CID3697","AID3933"
"CID7781","AID3933"
"CID253","AID452"
"CID2517","AID452"
"CID3697","AID452"
"CID7781","AID452"
"CID201","AID2589"
"CID7551","AID2589"
"CID3985","AID2355"
"CID2211","AID1155"
"CID547","AID2427"
"CID1261","AID2427"
"CID547","AID479"
"CID1261","AID479"
"CID3631","AID381"
"CID6747","AID381"
"CID6927","AID381"
"CID3631","AID755"
"CID6747","AID755"
"CID6927","AID755"
"CID6443","AID3035"
"CID6443","AID3533"
"CID6443","AID3783"
"CID6893","AID239"
"CID1121","AID2882"
"CID3655","AID3597"
"CID5057","AID3597"
"CID5403","AID3597"
"CID6853","AID3597"
"CID95","AID233"
"CID1227","AID233"
"CID6835","AID233"
"CID7355","AID233"
"CID95","AID3252"
"CID1227","AID3252"
"CID6835","AID3252"
"CID7355","AID3252"
"CID285","AID3003"
"CID3377","AID3003"
"CID5765","AID3003"
"CID361","AID1145"
"CID2841","AID1145"
"CID3403","AID1145"
"CID5157","AID1145"
"CID2773","AID3998"
"CID3157","AID229"
"CID8687","AID3324"
"CID8687","AID353"
"CID1975","AID2525"
"CID5321","AID2525"
"CID3185","AID2617"
"CID6817","AID2617"
"CID8943","AID2617"
"CID775","AID3549"
"CID3823","AID3549"
"CID6483","AID3549"
"CID7517","AID3549"
"CID8707","AID3549"
"CID6061","AID573"
"CID5533","AID3216"
"CID8167","AID3216"
"CID2185","AID652"
"CID5305","AID652"
"CID5985","AID1798"
"CID6191","AID1798"
"CID6221","AID1798"
"CID6421","AID1798"
"CID1035","AID3837"
"CID1561","AID3837"
"CID2905","AID3837"
"CID5797","AID3837"
"CID3121","AID191"
"CID7757","AID191"
"CID711","AID2030"
"CID2875","AID2030"
"CID711","AID2983"
"CID2875","AID2983"
"CID711","AID3598"
"CID2875","AID3598"
"CID1853","AID2158"
"CID6031","AID2158"
"CID6683","AID2158"
"CID1853","AID2415"
"CID6031","AID2415"
"CID6683","AID2415"
"CID5965","AID251"
"CID8493","AID251"
"CID5965","AID2771"
"CID8493","AID2771"
"CID7971","AID1487"
"CID8753","AID1487"
"CID8835","AID1487"
"CID853","AID111"
"CID2231","AID111"
"CID3467","AID111"
"CID853","AID220"
"CID2231","AID220"
"CID3467","AID220"
"CID485","AID3775"
"CID5615","AID3775"
"CID5967","AID3775"
"CID6967","AID3775"
"CID3455","AID3092"
"CID5127","AID3092"
"CID8081","AID3092"
"CID3455","AID746"
"CID5127","AID746"
"CID8081","AID746"
"CID1351","AID2285"
"CID2227","AID2285"
"CID8075","AID2285"
"CID1351","AID3027"
"CID2227","AID3027"
"CID8075","AID3027"
"CID1351","AID73"
"CID2227","AID73"
"CID8075","AID73"
"CID4571","AID1108"
"CID4571","AID1585"
"CID8787","AID2165"
"CID8787","AID2566"
"CID8787","AID426"
"CID8787","AID505"
"CID2657","AID181"
"CID3507","AID181"
"CID4611","AID181"
"CID7523","AID181"
"CID1433","AID3168"
"CID1581","AID3168"
"CID7703","AID3168"
"CID1433","AID71"
"CID1581","AID71"
"CID7703","AID71"
"CID1593","AID1175"
"CID1593","AID1223"
"CID5841","AID2295"
"CID7287","AID2295"
"CID8595","AID2295"
"CID8847","AID2295"
"CID5841","AID2535"
"CID7287","AID2535"
"CID8595","AID2535"
"CID8847","AID2535"
"CID8687","AID3480"
"CID2763","AID225"
"CID2763","AID2446"
"CID2763","AID2675"
"CID3493","AID3182"
"CID3493","AID3768"
"CID7095","AID3511"
"CID7643","AID3511"
"CID2031","AID1159"
"CID7667","AID1159"
"CID2217","AID1058"
"CID5357","AID1058"
"CID8077","AID1932"
"CID1297","AID2447"
"CID6075","AID2447"
"CID1297","AID930"
"CID6075","AID930"
"CID3835","AID688"
"CID4387","AID688"
"CID6435","AID2425"
"CID6777","AID2425"
"CID7633","AID2425"
"CID6435","AID2505"
"CID6777","AID2505"
"CID7633","AID2505"
"CID6435","AID2586"
"CID6777","AID2586"
"CID7633","AID2586"
"CID6435","AID2767"
"CID6777","AID2767"
"CID7633","AID2767"
"CID1383","AID1124"
"CID2541","AID1124"
"CID2785","AID1124"
"CID1383","AID3161"
"CID2541","AID3161"
"CID2785","AID3161"
"CID393","AID2575"
"CID8971","AID2575"
"CID393","AID2584"
"CID8971","AID2584"
"CID393","AID3143"
"CID8971","AID3143"
"CID181","AID3264"
"CID191","AID3264"
"CID5503","AID3264"
"CID181","AID3923"
"CID191","AID3923"
"CID5503","AID3923"
"CID1523","AID1623"
"CID2053","AID1623"
"CID1523","AID472"
"CID2053","AID472"
"CID6115","AID1688"
"CID8033","AID1688"
"CID8243","AID1688"
"CID3261","AID1379"
"CID7127","AID165"
"CID7127","AID3966"
"CID1633","AID3589"
"CID4307","AID3589"
"CID5631","AID3385"
"CID113","AID467"
"CID613","AID467"
"CID5851","AID467"
"CID1497","AID2804"
"CID4115","AID179"
"CID4597","AID1868"
"CID4597","AID2078"
"CID4597","AID2185"
"CID4597","AID253"
"CID2095","AID1932"
"CID2095","AID2794"
"CID1407","AID3296"
"CID2303","AID3296"
"CID3177","AID3749"
"CID3177","AID44"
"CID2071","AID3347"
"CID6241","AID3347"
"CID7311","AID264"
"CID7311","AID3041"
"CID7605","AID2025"
"CID7943","AID2025"
"CID8301","AID2025"
"CID8783","AID2025"
"CID7605","AID497"
"CID7943","AID497"
"CID8301","AID497"
"CID8783","AID497"
"CID5593","AID133"
"CID6875","AID133"
"CID645","AID2971"
"CID8007","AID2971"
"CID645","AID3014"
"CID8007","AID3014"
"CID5501","AID1137"
"CID5501","AID1834"
"CID5501","AID90"
"CID353","AID1229"
"CID6861","AID1229"
"CID353","AID16"
"CID6861","AID16"
"CID353","AID2768"
"CID6861","AID2768"
"CID353","AID2797"
"CID6861","AID2797"
"CID2901","AID2668"
"CID7445","AID1768"
"CID7753","AID1768"
"CID7445","AID2732"
"CID7753","AID2732"
"CID7445","AID3217"
"CID7753","AID3217"
"CID7445","AID3687"
"CID7753","AID3687"
"CID1383","AID3099"
"CID6997","AID3099"
"CID7333","AID3099"
"CID1383","AID3869"
"CID6997","AID3869"
"CID7333","AID3869"
"CID6085","AID2156"
"CID6085","AID2762"
"CID1893","AID1269"
"CID1893","AID244"
"CID1893","AID3052"
"CID963","AID2429"
"CID6777","AID2429"
"CID963","AID2635"
"CID6777","AID2635"
"CID8957","AID1086"
"CID8957","AID3805"
"CID693","AID2510"
"CID2937","AID2510"
"CID337","AID2637"
"CID923","AID2637"
"CID5231","AID2637"
"CID6433","AID2637"
"CID7687","AID2637"
"CID5813","AID3705"
"CID8137","AID3705"
"CID8745","AID3274"
"CID1743","AID3189"
"CID3283","AID3189"
"CID1743","AID72"
"CID3283","AID72"
"CID1743","AID911"
"CID3283","AID911"
"CID4367","AID1235"
"CID4367","AID332"
"CID4367","AID3533"
"CID1933","AID1365"
