"CID","AID"
"CID5415","AID3742"
"CID6192","AID3742"
"CID7498","AID3742"
"CID82","AID1852"
"CID317","AID1852"
"CID1337","AID1852"
"CID5665","AID1852"
"CID6546","AID1852"
"CID7218","AID1852"
"CID82","AID2807"
"CID317","AID2807"
"CID1337","AID2807"
"CID5665","AID2807"
"CID6546","AID2807"
"CID7218","AID2807"
"CID1865","AID1851"
"CID1865","AID492"
"CID2214","AID2042"
"CID5587","AID2042"
"CID6227","AID2042"
"CID7060","AID2042"
"CID8458","AID2042"
"CID8694","AID2042"
"CID2214","AID639"
"CID5587","AID639"
"CID6227","AID639"
"CID7060","AID639"
"CID8458","AID639"
"CID8694","AID639"
"CID648","AID2559"
"CID4931","AID2559"
"CID5070","AID2559"
"CID8785","AID2559"
"CID4860","AID2932"
"CID5480","AID2932"
"CID8746","AID2932"
"CID4860","AID3608"
"CID5480","AID3608"
"CID8746","AID3608"
"CID4860","AID3702"
"CID5480","AID3702"
"CID8746","AID3702"
"CID2956","AID1890"
"CID5121","AID1890"
"CID7981","AID1890"
"CID8955","AID1890"
"CID2956","AID2177"
"CID5121","AID2177"
"CID7981","AID2177"
"CID8955","AID2177"
"CID5866","AID2894"
"CID6754","AID2894"
"CID1868","AID3749"
"CID2115","AID3749"
"CID4516","AID3749"
"CID5067","AID3749"
"CID6991","AID3749"
"CID8090","AID3749"
"CID577","AID1774"
"CID3978","AID1774"
"CID4489","AID1774"
"CID4528","AID1774"
"CID6222","AID1774"
"CID577","AID1974"
"CID3978","AID1974"
"CID4489","AID1974"
"CID4528","AID1974"
"CID6222","AID1974"
"CID1709","AID2253"
"CID3095","AID2253"
"CID5261","AID2253"
"CID6076","AID2253"
"CID6398","AID2253"
"CID7700","AID2253"
"CID8177","AID2253"
"CID1709","AID540"
"CID3095","AID540"
"CID5261","AID540"
"CID6076","AID540"
"CID6398","AID540"
"CID7700","AID540"
"CID8177","AID540"
"CID1950","AID2167"
"CID2574","AID2167"
"CID1950","AID3397"
"CID2574","AID3397"
"CID7702","AID2377"
"CID7702","AID2908"
"CID455","AID113"
"CID2389","AID113"
"CID6558","AID113"
"CID455","AID2752"
"CID2389","AID2752"
"CID6558","AID2752"
"CID467","AID1445"
"CID5132","AID1445"
"CID5309","AID1445"
"CID467","AID2133"
"CID5132","AID2133"
"CID5309","AID2133"
"CID467","AID873"
"CID5132","AID873"
"CID5309","AID873"
"CID3332","AID1308"
"CID4477","AID1308"
"CID4791","AID1308"
"CID6608","AID1308"
"CID6671","AID1308"
"CID8528","AID1308"
"CID3332","AID1817"
"CID4477","AID1817"
"CID4791","AID1817"
"CID6608","AID1817"
"CID6671","AID1817"
"CID8528","AID1817"
"CID3332","AID2232"
"CID4477","AID2232"
"CID4791","AID2232"
"CID6608","AID2232"
"CID6671","AID2232"
"CID8528","AID2232"
"CID3332","AID728"
"CID4477","AID728"
"CID4791","AID728"
"CID6608","AID728"
"CID6671","AID728"
"CID8528","AID728"
"CID990","AID1111"
"CID1237","AID1111"
"CID1274","AID1111"
"CID3839","AID1111"
"CID4440","AID1111"
"CID6024","AID1111"
"CID7549","AID1111"
"CID990","AID285"
"CID1237","AID285"
"CID1274","AID285"
"CID3839","AID285"
"CID4440","AID285"
"CID6024","AID285"
"CID7549","AID285"
"CID3723","AID1083"
"CID3723","AID2557"
"CID3723","AID3118"
"CID3723","AID3502"
"CID5600","AID236"
"CID5600","AID866"
"CID942","AID1696"
"CID7006","AID1696"
"CID7867","AID1696"
"CID942","AID629"
"CID7006","AID629"
"CID7867","AID629"
"CID826","AID3901"
"CID1707","AID3901"
"CID5359","AID3901"
"CID826","AID3940"
"CID1707","AID3940"
"CID5359","AID3940"
"CID1997","AID1666"
"CID4789","AID1666"
"CID6630","AID1666"
"CID7530","AID1666"
"CID1997","AID3376"
"CID4789","AID3376"
"CID6630","AID3376"
"CID7530","AID3376"
"CID34","AID1267"
"CID790","AID1267"
"CID6171","AID1267"
"CID7337","AID1267"
"CID34","AID1937"
"CID790","AID1937"
"CID6171","AID1937"
"CID7337","AID1937"
"CID34","AID2280"
"CID790","AID2280"
"CID6171","AID2280"
"CID7337","AID2280"
"CID2074","AID2688"
"CID2602","AID2688"
"CID2958","AID2688"
"CID7265","AID2688"
"CID2670","AID2862"
"CID3725","AID2862"
"CID3936","AID2862"
"CID7908","AID2862"
"CID2670","AID488"
"CID3725","AID488"
"CID3936","AID488"
"CID7908","AID488"
"CID6781","AID1516"
"CID7523","AID1516"
"CID3482","AID1287"
"CID4324","AID1287"
"CID4592","AID1287"
"CID8666","AID1287"
"CID3482","AID1484"
"CID4324","AID1484"
"CID4592","AID1484"
"CID8666","AID1484"
"CID3588","AID2246"
"CID4685","AID2246"
"CID2277","AID2226"
"CID6614","AID2226"
"CID8531","AID2226"
"CID8842","AID2226"
"CID2622","AID1987"
"CID3006","AID1987"
"CID7628","AID1987"
"CID2622","AID302"
"CID3006","AID302"
"CID7628","AID302"
"CID7704","AID1682"
"CID8979","AID1682"
"CID7704","AID2704"
"CID8979","AID2704"
"CID5365","AID2409"
"CID6382","AID2409"
"CID1615","AID1096"
"CID4514","AID1096"
"CID5950","AID1096"
"CID7873","AID1096"
"CID8574","AID1096"
"CID1615","AID2273"
"CID4514","AID2273"
"CID5950","AID2273"
"CID7873","AID2273"
"CID8574","AID2273"
"CID1615","AID3377"
"CID4514","AID3377"
"CID5950","AID3377"
"CID7873","AID3377"
"CID8574","AID3377"
"CID1928","AID735"
"CID2012","AID735"
"CID4805","AID735"
"CID6321","AID735"
"CID8834","AID735"
"CID2732","AID1531"
"CID3693","AID1531"
"CID4816","AID1531"
"CID6987","AID1531"
"CID7525","AID1531"
"CID8381","AID1531"
"CID8689","AID1531"
"CID8929","AID1163"
"CID8929","AID1278"
"CID434","AID2492"
"CID3879","AID2492"
"CID4317","AID2492"
"CID5577","AID2492"
"CID6006","AID2492"
"CID6850","AID2492"
"CID8013","AID2492"
"CID434","AID865"
"CID3879","AID865"
"CID4317","AID865"
"CID5577","AID865"
"CID6006","AID865"
"CID6850","AID865"
"CID8013","AID865"
"CID880","AID2128"
"CID3669","AID2128"
"CID4027","AID2128"
"CID8346","AID2128"
"CID880","AID2268"
"CID3669","AID2268"
"CID4027","AID2268"
"CID8346","AID2268"
"CID1161","AID3512"
"CID2607","AID3512"
"CID4010","AID3512"
"CID5026","AID3512"
"CID5813","AID3512"
"CID6249","AID3512"
"CID1121","AID1226"
"CID2075","AID1226"
"CID3634","AID1226"
"CID7318","AID1226"
"CID1121","AID3526"
"CID2075","AID3526"
"CID3634","AID3526"
"CID7318","AID3526"
"CID1121","AID3612"
"CID2075","AID3612"
"CID3634","AID3612"
"CID7318","AID3612"
"CID7657","AID2100"
"CID7780","AID2100"
"CID1766","AID289"
"CID3258","AID289"
"CID3710","AID289"
"CID5770","AID289"
"CID7756","AID289"
"CID8070","AID289"
"CID8558","AID289"
"CID1766","AID3993"
"CID3258","AID3993"
"CID3710","AID3993"
"CID5770","AID3993"
"CID7756","AID3993"
"CID8070","AID3993"
"CID8558","AID3993"
"CID2418","AID1271"
"CID5713","AID1271"
"CID5767","AID1271"
"CID5819","AID1271"
"CID8376","AID1271"
"CID8521","AID1271"
"CID972","AID1229"
"CID2590","AID1229"
"CID5066","AID1229"
"CID7525","AID1229"
"CID8788","AID1229"
"CID972","AID318"
"CID2590","AID318"
"CID5066","AID318"
"CID7525","AID318"
"CID8788","AID318"
"CID8959","AID1762"
"CID8959","AID3068"
"CID1813","AID3619"
"CID5057","AID3619"
"CID5635","AID3619"
"CID7462","AID3619"
"CID3609","AID1947"
"CID5287","AID1947"
"CID3609","AID2199"
"CID5287","AID2199"
"CID3749","AID2263"
"CID6083","AID2263"
"CID6121","AID2263"
"CID1307","AID2541"
"CID1307","AID3447"
"CID803","AID3438"
"CID1607","AID3438"
"CID3064","AID3438"
"CID6984","AID3438"
"CID7465","AID3438"
"CID7901","AID3438"
"CID8290","AID3438"
"CID1102","AID1984"
"CID1353","AID1984"
"CID1102","AID3444"
"CID1353","AID3444"
"CID4208","AID2421"
"CID6421","AID2421"
"CID4208","AID3035"
"CID6421","AID3035"
"CID5549","AID3728"
"CID5764","AID3728"
"CID6543","AID3728"
"CID7530","AID3728"
"CID8063","AID3728"
"CID8092","AID3728"
"CID5549","AID572"
"CID5764","AID572"
"CID6543","AID572"
"CID7530","AID572"
"CID8063","AID572"
"CID8092","AID572"
"CID1110","AID3092"
"CID1157","AID3092"
"CID3772","AID3092"
"CID6287","AID3092"
"CID6963","AID3092"
"CID7326","AID3092"
"CID1110","AID3735"
"CID1157","AID3735"
"CID3772","AID3735"
"CID6287","AID3735"
"CID6963","AID3735"
"CID7326","AID3735"
"CID1110","AID3741"
"CID1157","AID3741"
"CID3772","AID3741"
"CID6287","AID3741"
"CID6963","AID3741"
"CID7326","AID3741"
"CID2507","AID1481"
"CID3279","AID1481"
"CID3753","AID1481"
"CID5134","AID1481"
"CID1129","AID760"
"CID2114","AID760"
"CID4535","AID760"
"CID2263","AID2563"
"CID3672","AID2563"
"CID2263","AID984"
"CID3672","AID984"
"CID469","AID456"
"CID787","AID456"
"CID3835","AID456"
"CID7949","AID456"
"CID413","AID3498"
"CID1874","AID3498"
"CID2817","AID3498"
"CID5132","AID3498"
"CID5434","AID3498"
"CID6707","AID3498"
"CID1992","AID2627"
"CID6431","AID2627"
"CID8407","AID2627"
"CID8982","AID2627"
"CID1535","AID1520"
"CID2181","AID1520"
"CID3226","AID1520"
"CID6086","AID1520"
"CID6549","AID1520"
"CID6840","AID1520"
"CID7902","AID1520"
"CID8115","AID1275"
"CID8115","AID3084"
"CID2499","AID1187"
"CID2990","AID1923"
"CID7522","AID1923"
"CID7803","AID1923"
"CID2990","AID3343"
"CID7522","AID3343"
"CID7803","AID3343"
"CID2990","AID369"
"CID7522","AID369"
"CID7803","AID369"
"CID1651","AID2163"
"CID1877","AID2163"
"CID2826","AID2163"
"CID4703","AID2163"
"CID6550","AID2163"
"CID1651","AID2686"
"CID1877","AID2686"
"CID2826","AID2686"
"CID4703","AID2686"
"CID6550","AID2686"
"CID4458","AID239"
"CID5433","AID239"
"CID4458","AID2742"
"CID5433","AID2742"
"CID2560","AID2721"
"CID2998","AID2721"
"CID3233","AID2721"
"CID3318","AID2721"
"CID7242","AID2721"
"CID8071","AID2721"
"CID2096","AID3459"
"CID3114","AID3459"
"CID3466","AID3459"
"CID4431","AID3459"
"CID5342","AID3459"
"CID8222","AID3459"
"CID8564","AID3459"
"CID2096","AID919"
"CID3114","AID919"
"CID3466","AID919"
"CID4431","AID919"
"CID5342","AID919"
"CID8222","AID919"
"CID8564","AID919"
"CID1747","AID1334"
"CID1747","AID2609"
"CID6036","AID897"
"CID2305","AID2683"
"CID2573","AID2683"
"CID7794","AID2683"
"CID8665","AID2683"
"CID2305","AID3135"
"CID2573","AID3135"
"CID7794","AID3135"
"CID8665","AID3135"
"CID1786","AID1888"
"CID5093","AID1888"
"CID5195","AID1888"
"CID7300","AID1888"
"CID1786","AID434"
"CID5093","AID434"
"CID5195","AID434"
"CID7300","AID434"
"CID570","AID2256"
"CID1393","AID2256"
"CID1862","AID2256"
"CID2289","AID2256"
"CID3367","AID2256"
"CID4274","AID2256"
"CID7525","AID2256"
"CID570","AID3252"
"CID1393","AID3252"
"CID1862","AID3252"
"CID2289","AID3252"
"CID3367","AID3252"
"CID4274","AID3252"
"CID7525","AID3252"
"CID750","AID1347"
"CID926","AID1347"
"CID1361","AID1347"
"CID2646","AID1347"
"CID2763","AID1347"
"CID6083","AID1347"
"CID6948","AID1347"
"CID1318","AID1780"
"CID1453","AID1780"
"CID3712","AID1780"
"CID2555","AID1216"
"CID3213","AID1216"
"CID5309","AID1216"
"CID8269","AID1216"
"CID8608","AID1216"
"CID8656","AID1216"
"CID2555","AID1570"
"CID3213","AID1570"
"CID5309","AID1570"
"CID8269","AID1570"
"CID8608","AID1570"
"CID8656","AID1570"
"CID2555","AID1871"
"CID3213","AID1871"
"CID5309","AID1871"
"CID8269","AID1871"
"CID8608","AID1871"
"CID8656","AID1871"
"CID534","AID3172"
"CID3887","AID3172"
"CID5887","AID3172"
"CID5946","AID3172"
"CID7256","AID3172"
"CID1058","AID3956"
"CID7731","AID3956"
"CID8871","AID3956"
"CID439","AID1023"
"CID1544","AID1023"
"CID2689","AID1023"
"CID6260","AID1023"
"CID8361","AID1023"
"CID3376","AID1661"
"CID3483","AID1661"
"CID6386","AID1661"
"CID7133","AID1661"
"CID4145","AID845"
"CID8370","AID845"
"CID989","AID1195"
"CID3443","AID1195"
"CID5847","AID1195"
"CID6905","AID1195"
"CID7556","AID1195"
"CID7691","AID1195"
"CID8629","AID1195"
"CID166","AID2829"
"CID166","AID3251"
"CID3846","AID757"
"CID287","AID1159"
"CID1580","AID1159"
"CID5085","AID1159"
"CID7264","AID1159"
"CID2842","AID1253"
"CID3608","AID1253"
"CID7039","AID1253"
"CID2842","AID3865"
"CID3608","AID3865"
"CID7039","AID3865"
"CID2842","AID794"
"CID3608","AID794"
"CID7039","AID794"
"CID12","AID3231"
"CID440","AID3231"
"CID1631","AID3231"
"CID3378","AID3231"
"CID4525","AID3231"
"CID8413","AID3231"
"CID8516","AID3231"
"CID749","AID2822"
"CID1787","AID2822"
"CID2644","AID2822"
"CID3537","AID2822"
"CID4575","AID2822"
"CID4847","AID2822"
"CID6402","AID2822"
"CID2000","AID2079"
"CID2000","AID2127"
"CID2000","AID2263"
"CID2000","AID3334"
"CID583","AID2194"
"CID2236","AID2194"
"CID3031","AID2194"
"CID5048","AID2194"
"CID5903","AID2194"
"CID898","AID1012"
"CID922","AID1012"
"CID1507","AID1012"
"CID3148","AID1012"
"CID5991","AID1012"
"CID6979","AID1012"
"CID898","AID3309"
"CID922","AID3309"
"CID1507","AID3309"
"CID3148","AID3309"
"CID5991","AID3309"
"CID6979","AID3309"
"CID4313","AID2093"
"CID5348","AID2093"
"CID8530","AID2093"
"CID8629","AID2093"
"CID8638","AID2093"
"CID4313","AID2552"
"CID5348","AID2552"
"CID8530","AID2552"
"CID8629","AID2552"
"CID8638","AID2552"
"CID1454","AID1037"
"CID2306","AID1037"
"CID5742","AID1037"
"CID1454","AID2336"
"CID2306","AID2336"
"CID5742","AID2336"
"CID1224","AID2938"
"CID3842","AID2938"
"CID4958","AID2938"
"CID5175","AID2938"
"CID8632","AID2938"
"CID8775","AID2938"
"CID1224","AID3162"
"CID3842","AID3162"
"CID4958","AID3162"
"CID5175","AID3162"
"CID8632","AID3162"
"CID8775","AID3162"
"CID1224","AID3181"
"CID3842","AID3181"
"CID4958","AID3181"
"CID5175","AID3181"
"CID8632","AID3181"
"CID8775","AID3181"
"CID1224","AID340"
"CID3842","AID340"
"CID4958","AID340"
"CID5175","AID340"
"CID8632","AID340"
"CID8775","AID340"
"CID1949","AID2272"
"CID3177","AID2272"
"CID4013","AID2272"
"CID7561","AID2272"
"CID8857","AID2272"
"CID1949","AID782"
"CID3177","AID782"
"CID4013","AID782"
"CID7561","AID782"
"CID8857","AID782"
"CID3658","AID1831"
"CID26","AID2238"
"CID490","AID2238"
"CID4363","AID2238"
"CID5224","AID2238"
"CID5882","AID2238"
"CID8841","AID2238"
"CID2892","AID1460"
"CID5102","AID1460"
"CID5383","AID1460"
"CID5482","AID1460"
"CID5994","AID1460"
"CID6663","AID1460"
"CID8980","AID1460"
"CID902","AID1801"
"CID7353","AID1801"
"CID7356","AID1801"
"CID7868","AID1801"
"CID902","AID3502"
"CID7353","AID3502"
"CID7356","AID3502"
"CID7868","AID3502"
"CID902","AID3875"
"CID7353","AID3875"
"CID7356","AID3875"
"CID7868","AID3875"
"CID1146","AID2012"
"CID2322","AID2012"
"CID3720","AID2012"
"CID5592","AID2012"
"CID5669","AID2012"
"CID8394","AID2012"
"CID8498","AID2012"
"CID3911","AID1828"
"CID8459","AID1828"
"CID3911","AID2111"
"CID8459","AID2111"
"CID1842","AID2419"
"CID7601","AID2419"
"CID1842","AID3888"
"CID7601","AID3888"
"CID1842","AID697"
"CID7601","AID697"
"CID1842","AID957"
"CID7601","AID957"
"CID4853","AID2597"
"CID6755","AID2597"
"CID4853","AID2809"
"CID6755","AID2809"
"CID4853","AID341"
"CID6755","AID341"
"CID4853","AID344"
"CID6755","AID344"
"CID441","AID1401"
"CID2925","AID1401"
"CID7265","AID1401"
"CID7599","AID1401"
"CID8778","AID1401"
"CID441","AID2347"
"CID2925","AID2347"
"CID7265","AID2347"
"CID7599","AID2347"
"CID8778","AID2347"
"CID5588","AID11"
"CID5588","AID3547"
"CID5588","AID398"
"CID1321","AID3557"
"CID2937","AID3557"
"CID4201","AID3557"
"CID5495","AID3557"
"CID6438","AID3557"
"CID1098","AID2892"
"CID2239","AID2892"
"CID3000","AID2892"
"CID3645","AID2892"
"CID3827","AID2892"
"CID4516","AID2892"
"CID8158","AID2892"
"CID1098","AID731"
"CID2239","AID731"
"CID3000","AID731"
"CID3645","AID731"
"CID3827","AID731"
"CID4516","AID731"
"CID8158","AID731"
"CID729","AID2725"
"CID966","AID2725"
"CID2081","AID2725"
"CID2121","AID2725"
"CID5220","AID2725"
"CID5426","AID2725"
"CID8502","AID643"
"CID791","AID3053"
"CID1945","AID3053"
"CID2912","AID3053"
"CID3301","AID3053"
"CID4456","AID3053"
"CID4889","AID3053"
"CID6329","AID3053"
"CID791","AID3085"
"CID1945","AID3085"
"CID2912","AID3085"
"CID3301","AID3085"
"CID4456","AID3085"
"CID4889","AID3085"
"CID6329","AID3085"
"CID908","AID3772"
"CID1556","AID3772"
"CID3084","AID3772"
"CID5542","AID3772"
"CID6357","AID3772"
"CID7206","AID3772"
"CID908","AID3817"
"CID1556","AID3817"
"CID3084","AID3817"
"CID5542","AID3817"
"CID6357","AID3817"
"CID7206","AID3817"
"CID572","AID1340"
"CID2109","AID1340"
"CID5421","AID1340"
"CID6617","AID1340"
"CID8905","AID1340"
"CID572","AID3930"
"CID2109","AID3930"
"CID5421","AID3930"
"CID6617","AID3930"
"CID8905","AID3930"
"CID1255","AID1821"
"CID1821","AID1821"
"CID3738","AID1821"
"CID6611","AID1821"
"CID8674","AID1821"
"CID8730","AID1821"
"CID8798","AID1821"
"CID1255","AID3959"
"CID1821","AID3959"
"CID3738","AID3959"
"CID6611","AID3959"
"CID8674","AID3959"
"CID8730","AID3959"
"CID8798","AID3959"
"CID7228","AID2269"
"CID7228","AID3117"
"CID4285","AID2982"
"CID4285","AID3818"
"CID2996","AID3072"
"CID4464","AID3072"
"CID7512","AID3072"
"CID8595","AID3072"
"CID2996","AID3825"
"CID4464","AID3825"
"CID7512","AID3825"
"CID8595","AID3825"
"CID188","AID3007"
"CID3511","AID3007"
"CID4262","AID3007"
"CID5018","AID3007"
"CID6328","AID3007"
"CID7628","AID3007"
"CID8871","AID3007"
"CID47","AID1212"
"CID332","AID1212"
"CID2724","AID1212"
"CID3837","AID1212"
"CID4390","AID1212"
"CID4820","AID1212"
"CID7488","AID1212"
"CID380","AID827"
"CID1772","AID827"
"CID2062","AID827"
"CID3619","AID827"
"CID4087","AID827"
"CID4513","AID827"
"CID6156","AID827"
"CID4789","AID589"
"CID6032","AID589"
"CID7840","AID589"
"CID1168","AID2591"
"CID2956","AID2591"
"CID4751","AID2591"
"CID5211","AID2591"
"CID6222","AID2591"
"CID8032","AID2591"
"CID8478","AID2591"
"CID1168","AID3093"
"CID2956","AID3093"
"CID4751","AID3093"
"CID5211","AID3093"
"CID6222","AID3093"
"CID8032","AID3093"
"CID8478","AID3093"
"CID1168","AID3131"
"CID2956","AID3131"
"CID4751","AID3131"
"CID5211","AID3131"
"CID6222","AID3131"
"CID8032","AID3131"
"CID8478","AID3131"
"CID1168","AID3598"
"CID2956","AID3598"
"CID4751","AID3598"
"CID5211","AID3598"
"CID6222","AID3598"
"CID8032","AID3598"
"CID8478","AID3598"
"CID1521","AID3271"
"CID5646","AID3271"
"CID6986","AID3271"
"CID637","AID257"
"CID5272","AID257"
"CID7009","AID257"
"CID7332","AID257"
"CID8813","AID257"
"CID3704","AID1187"
"CID5540","AID1187"
"CID6033","AID1187"
"CID6695","AID1187"
"CID7073","AID1187"
"CID3704","AID362"
"CID5540","AID362"
"CID6033","AID362"
"CID6695","AID362"
"CID7073","AID362"
"CID1374","AID1358"
"CID5407","AID1358"
"CID5545","AID1358"
"CID5750","AID1358"
"CID6431","AID1358"
"CID6861","AID1358"
"CID8209","AID1358"
"CID3622","AID1467"
"CID4079","AID1467"
"CID4841","AID1467"
"CID7424","AID1467"
"CID3622","AID1494"
"CID4079","AID1494"
"CID4841","AID1494"
"CID7424","AID1494"
"CID4926","AID1838"
"CID6253","AID1838"
"CID8309","AID1838"
"CID4926","AID2803"
"CID6253","AID2803"
"CID8309","AID2803"
"CID112","AID1901"
"CID1434","AID1901"
"CID5779","AID1901"
"CID6508","AID1901"
"CID6532","AID1901"
"CID7724","AID1901"
"CID112","AID2217"
"CID1434","AID2217"
"CID5779","AID2217"
"CID6508","AID2217"
"CID6532","AID2217"
"CID7724","AID2217"
"CID416","AID181"
"CID4183","AID181"
"CID4844","AID181"
"CID5092","AID181"
"CID6625","AID181"
"CID416","AID3326"
"CID4183","AID3326"
"CID4844","AID3326"
"CID5092","AID3326"
"CID6625","AID3326"
"CID3294","AID679"
"CID217","AID1662"
"CID2973","AID1662"
"CID5407","AID1662"
"CID5511","AID1662"
"CID5605","AID1662"
"CID217","AID3789"
"CID2973","AID3789"
"CID5407","AID3789"
"CID5511","AID3789"
"CID5605","AID3789"
"CID1814","AID1892"
"CID2749","AID1892"
"CID5664","AID1892"
"CID8696","AID1892"
"CID8697","AID1892"
"CID1814","AID771"
"CID2749","AID771"
"CID5664","AID771"
"CID8696","AID771"
"CID8697","AID771"
"CID1101","AID3146"
"CID3362","AID3146"
"CID7110","AID3146"
"CID1101","AID3679"
"CID3362","AID3679"
"CID7110","AID3679"
"CID753","AID2021"
"CID3630","AID2021"
"CID5129","AID2021"
"CID8097","AID2021"
"CID1208","AID1888"
"CID6425","AID1888"
"CID6593","AID1888"
"CID8169","AID1888"
"CID1208","AID3172"
"CID6425","AID3172"
"CID6593","AID3172"
"CID8169","AID3172"
"CID5677","AID3497"
"CID8125","AID3497"
"CID371","AID1740"
"CID1335","AID1740"
"CID1800","AID1740"
"CID3383","AID1740"
"CID6143","AID1740"
"CID6163","AID1740"
"CID371","AID25"
"CID1335","AID25"
"CID1800","AID25"
"CID3383","AID25"
"CID6143","AID25"
"CID6163","AID25"
"CID6","AID177"
"CID2692","AID177"
"CID3077","AID177"
"CID3729","AID177"
"CID7229","AID177"
"CID8584","AID177"
"CID8995","AID177"
"CID6","AID3016"
"CID2692","AID3016"
"CID3077","AID3016"
"CID3729","AID3016"
"CID7229","AID3016"
"CID8584","AID3016"
"CID8995","AID3016"
"CID6","AID3203"
"CID2692","AID3203"
"CID3077","AID3203"
"CID3729","AID3203"
"CID7229","AID3203"
"CID8584","AID3203"
"CID8995","AID3203"
"CID77","AID2742"
"CID117","AID2742"
"CID1012","AID2742"
"CID1723","AID2742"
"CID3155","AID2742"
"CID7084","AID2742"
"CID77","AID529"
"CID117","AID529"
"CID1012","AID529"
"CID1723","AID529"
"CID3155","AID529"
"CID7084","AID529"
"CID1918","AID3256"
"CID1976","AID3256"
"CID3058","AID3256"
"CID4884","AID3256"
"CID7089","AID3256"
"CID27","AID1377"
"CID230","AID1377"
"CID3274","AID1377"
"CID3303","AID1377"
"CID4178","AID1377"
"CID5403","AID1377"
"CID5472","AID1377"
"CID27","AID1914"
"CID230","AID1914"
"CID3274","AID1914"
"CID3303","AID1914"
"CID4178","AID1914"
"CID5403","AID1914"
"CID5472","AID1914"
"CID257","AID1185"
"CID2969","AID1185"
"CID3684","AID1185"
"CID4201","AID1185"
"CID6048","AID1185"
"CID7413","AID1185"
"CID8720","AID1185"
"CID257","AID2253"
"CID2969","AID2253"
"CID3684","AID2253"
"CID4201","AID2253"
"CID6048","AID2253"
"CID7413","AID2253"
"CID8720","AID2253"
"CID257","AID764"
"CID2969","AID764"
"CID3684","AID764"
"CID4201","AID764"
"CID6048","AID764"
"CID7413","AID764"
"CID8720","AID764"
"CID257","AID966"
"CID2969","AID966"
"CID3684","AID966"
"CID4201","AID966"
"CID6048","AID966"
"CID7413","AID966"
"CID8720","AID966"
"CID1520","AID1119"
"CID1765","AID1119"
"CID2843","AID1119"
"CID4409","AID1119"
"CID7443","AID1119"
"CID1520","AID1144"
"CID1765","AID1144"
"CID2843","AID1144"
"CID4409","AID1144"
"CID7443","AID1144"
"CID1520","AID3615"
"CID1765","AID3615"
"CID2843","AID3615"
"CID4409","AID3615"
"CID7443","AID3615"
"CID1520","AID829"
"CID1765","AID829"
"CID2843","AID829"
"CID4409","AID829"
"CID7443","AID829"
"CID5529","AID1196"
"CID5529","AID3148"
"CID5153","AID1368"
"CID5411","AID1368"
"CID5494","AID1368"
"CID5153","AID605"
"CID5411","AID605"
"CID5494","AID605"
"CID727","AID378"
"CID1918","AID378"
"CID3211","AID378"
"CID6953","AID378"
"CID3323","AID2015"
"CID6159","AID2015"
"CID7536","AID2015"
"CID3323","AID3311"
"CID6159","AID3311"
"CID7536","AID3311"
"CID888","AID662"
"CID4257","AID662"
"CID8385","AID662"
"CID8525","AID662"
"CID296","AID3156"
"CID414","AID3156"
"CID1304","AID3156"
"CID1588","AID3156"
"CID4127","AID3156"
"CID7200","AID3156"
"CID7629","AID3156"
"CID1959","AID1429"
"CID1095","AID1532"
"CID1095","AID3122"
"CID2141","AID1711"
"CID2364","AID1711"
"CID3441","AID1711"
"CID5563","AID1711"
"CID8741","AID1711"
"CID2793","AID3075"
"CID3057","AID3075"
"CID6708","AID3075"
"CID2793","AID555"
"CID3057","AID555"
"CID6708","AID555"
"CID2793","AID974"
"CID3057","AID974"
"CID6708","AID974"
"CID1087","AID1605"
"CID1766","AID1605"
"CID2632","AID1605"
"CID3380","AID1605"
"CID3852","AID1605"
"CID6975","AID1605"
"CID7110","AID1605"
"CID1087","AID3944"
"CID1766","AID3944"
"CID2632","AID3944"
"CID3380","AID3944"
"CID3852","AID3944"
"CID6975","AID3944"
"CID7110","AID3944"
"CID1944","AID2012"
"CID4687","AID2012"
"CID6546","AID2012"
"CID8624","AID2012"
"CID737","AID3360"
"CID2078","AID2336"
"CID2311","AID2336"
"CID4304","AID2336"
"CID4767","AID2336"
"CID5163","AID2336"
"CID8212","AID2336"
"CID8356","AID2336"
"CID2078","AID3449"
"CID2311","AID3449"
"CID4304","AID3449"
"CID4767","AID3449"
"CID5163","AID3449"
"CID8212","AID3449"
"CID8356","AID3449"
"CID2078","AID477"
"CID2311","AID477"
"CID4304","AID477"
"CID4767","AID477"
"CID5163","AID477"
"CID8212","AID477"
"CID8356","AID477"
"CID510","AID3334"
"CID3053","AID3334"
"CID4721","AID3334"
"CID4962","AID3334"
"CID5963","AID3334"
"CID6728","AID3334"
"CID7229","AID3334"
"CID1678","AID3890"
"CID1903","AID3890"
"CID1678","AID800"
"CID1903","AID800"
"CID2345","AID3864"
"CID8526","AID3864"
"CID2345","AID988"
"CID8526","AID988"
"CID974","AID2653"
"CID2348","AID2653"
"CID2941","AID2653"
"CID5607","AID2653"
"CID6384","AID2653"
"CID8849","AID2653"
"CID974","AID935"
"CID2348","AID935"
"CID2941","AID935"
"CID5607","AID935"
"CID6384","AID935"
"CID8849","AID935"
"CID2162","AID1983"
"CID4703","AID1983"
"CID5607","AID1983"
"CID6347","AID1983"
"CID7136","AID1983"
"CID8214","AID1983"
"CID2162","AID347"
"CID4703","AID347"
"CID5607","AID347"
"CID6347","AID347"
"CID7136","AID347"
"CID8214","AID347"
"CID23","AID3525"
"CID4419","AID3525"
"CID6360","AID3525"
"CID8178","AID3525"
