"COMPONENTID","ID"
"CP3258","R4.1.0(1)"
"CP3258","R5.9.0(1)"
"CP3258","R5.8.0(9)"
"CP3259","R6.3.0(8)"
"CP3259","R5.5.0(1)"
"CP3259","R5.9.0(6)"
"CP3262","R5.6.0(8)"
"CP3262","R6.4.0(7)"
"CP3262","R5.7.0(1)"
"CP3264","R5.7.0(5)"
"CP3266","R7.3.0(4)"
"CP3272","R5.5.0(1)"
"CP3273","R6.4.0(7)"
"CP3275","R6.3.0(1)"
"CP3275","R5.8.0(9)"
"CP3275","R6.4.0(1)"
"CP3276","R5.1.0(1)"
"CP3276","R5.7.0(5)"
"CP3276","R6.4.0(6)"
"CP3279","R6.4.0(6)"
"CP3281","R5.8.0(9)"
"CP3284","R6.3.0(9)"
"CP3285","R5.9.0(1)"
"CP3285","R5.6.0(8)"
"CP3285","R6.4.0(7)"
"CP3287","R5.1.0(1)"
"CP3287","R7.1.0(3)"
"CP3287","R6.4.0(6)"
"CP3291","R6.2.0(8)"
"CP3292","R6.4.0(7)"
"CP3292","R6.2.0(1)"
"CP3292","R6.1.0(1)"
"CP3295","R6.3.0(8)"
"CP3295","R5.5.0(1)"
"CP3295","R6.3.0(9)"
"CP3296","R4.1.0(1)"
"CP3296","R5.6.0(8)"
"CP3296","R5.5.0(1)"
"CP3297","R5.6.0(1)"
"CP3298","R6.5.0(1)"
"CP3298","R5.7.0(1)"
"CP3298","R5.1.0(1)"
"CP3304","R5.7.0(1)"
"CP3305","R6.5.0(1)"
"CP3307","R6.2.0(8)"
"CP3309","R5.5.0(1)"
"CP3310","R6.3.0(1)"
"CP3310","R6.4.0(7)"
"CP3310","R5.4.4(3)"
"CP3313","R4.1.0(1)"
"CP3316","R6.3.0(9)"
"CP3316","R5.8.0(1)"
"CP3316","R7.3.0(4)"
"CP3320","R6.1.0(1)"
"CP3320","R5.9.0(6)"
"CP3320","R4.1.0(2)"
"CP3323","R6.4.0(1)"
"CP3324","R6.5.0(1)"
"CP3324","R6.3.0(9)"
"CP3324","R5.6.0(1)"
"CP3326","R6.5.0(1)"
"CP3326","R7.3.0(4)"
"CP3326","R6.4.0(7)"
"CP3327","R5.7.0(5)"
"CP3330","R5.5.0(9)"
"CP3337","R6.3.0(9)"
"CP3337","R6.3.0(8)"
"CP3337","R6.4.0(1)"
"CP3339","R5.7.0(5)"
"CP3340","R5.9.0(6)"
"CP3340","R6.2.0(1)"
"CP3340","R4.1.0(2)"
"CP3341","R5.5.0(1)"
"CP3343","R6.2.0(1)"
"CP3343","R6.3.0(8)"
"CP3343","R5.7.0(1)"
"CP3344","R5.6.0(8)"
"CP3345","R6.4.0(6)"
"CP3345","R5.7.0(1)"
"CP3345","R4.1.0(1)"
"CP3348","R7.3.0(4)"
"CP3348","R5.5.0(9)"
"CP3348","R5.8.0(1)"
"CP3355","R5.6.0(1)"
"CP3357","R6.4.0(6)"
"CP3357","R7.1.0(3)"
"CP3357","R6.1.0(1)"
"CP3360","R5.4.4(3)"
"CP3361","R6.3.0(1)"
"CP3363","R6.5.0(1)"
"CP3364","R5.7.0(5)"
"CP3364","R5.9.0(6)"
"CP3364","R6.3.0(8)"
"CP3366","R4.1.0(2)"
"CP3367","R5.7.0(5)"
"CP3367","R5.6.0(1)"
"CP3367","R5.7.0(1)"
"CP3370","R5.7.0(5)"
"CP3370","R6.3.0(9)"
"CP3370","R5.1.0(1)"
"CP3371","R4.1.0(1)"
"CP3371","R5.7.0(1)"
"CP3371","R5.5.0(9)"
"CP3373","R5.7.0(1)"
"CP3373","R7.1.0(3)"
"CP3373","R6.4.0(6)"
"CP3375","R5.9.0(1)"
"CP3375","R5.6.0(1)"
"CP3375","R5.7.0(5)"
"CP3378","R4.1.0(2)"
"CP3380","R4.1.0(1)"
"CP3382","R5.8.0(1)"
"CP3384","R5.5.0(9)"
"CP3384","R5.9.0(6)"
"CP3384","R5.1.0(1)"
"CP3385","R6.3.0(1)"
"CP3388","R5.8.0(9)"
"CP3388","R5.1.0(1)"
"CP3388","R5.6.0(1)"
"CP3391","R5.7.0(5)"
"CP3393","R6.2.0(1)"
"CP3393","R5.8.0(1)"
"CP3393","R6.4.0(7)"
"CP3394","R5.6.0(8)"
"CP3396","R5.7.0(1)"
"CP3396","R6.4.0(6)"
"CP3396","R6.4.0(1)"
"CP3399","R6.4.0(1)"
"CP3399","R5.4.4(3)"
"CP3399","R6.3.0(8)"
"CP3400","R6.2.0(8)"
"CP3400","R5.5.0(9)"
"CP3400","R5.8.0(1)"
"CP3401","R6.4.0(7)"
"CP3402","R5.9.0(1)"
"CP3405","R6.4.0(6)"
"CP3405","R5.7.0(1)"
"CP3405","R6.3.0(9)"
"CP3408","R5.7.0(1)"
"CP3410","R5.4.4(3)"
"CP3410","R5.1.0(1)"
"CP3410","R5.6.0(8)"
"CP3413","R7.1.0(3)"
"CP3415","R5.7.0(5)"
"CP3415","R5.4.4(3)"
"CP3415","R5.6.0(8)"
"CP3418","R7.3.0(4)"
"CP3418","R7.1.0(3)"
"CP3418","R5.6.0(1)"
"CP3422","R6.1.0(1)"
"CP3422","R7.1.0(3)"
"CP3422","R5.9.0(1)"
"CP3423","R7.3.0(4)"
"CP3424","R5.7.0(5)"
"CP3429","R5.8.0(9)"
"CP3429","R6.2.0(8)"
"CP3429","R6.1.0(1)"
"CP3430","R6.2.0(1)"
"CP3430","R6.2.0(8)"
"CP3430","R5.1.0(1)"
"CP3431","R6.4.0(7)"
"CP3431","R6.2.0(1)"
"CP3431","R5.6.0(8)"
"CP3432","R6.2.0(8)"
"CP3436","R5.5.0(1)"
"CP3436","R6.4.0(1)"
"CP3436","R7.1.0(3)"
"CP3437","R5.6.0(8)"
"CP3440","R6.5.0(1)"
"CP3440","R6.3.0(8)"
"CP3440","R4.1.0(1)"
"CP3441","R6.3.0(1)"
"CP3441","R5.4.4(3)"
"CP3441","R6.1.0(1)"
"CP3444","R5.1.0(1)"
"CP3444","R5.6.0(8)"
"CP3444","R5.7.0(1)"
"CP3445","R5.7.0(1)"
"CP3445","R5.5.0(9)"
"CP3445","R4.1.0(2)"
"CP3446","R6.4.0(7)"
"CP3450","R4.1.0(1)"
"CP3455","R5.5.0(9)"
"CP3455","R6.4.0(7)"
"CP3455","R6.3.0(1)"
"CP3458","R5.5.0(9)"
"CP3458","R6.3.0(9)"
"CP3458","R5.5.0(1)"
"CP3459","R5.5.0(1)"
"CP3459","R5.9.0(6)"
"CP3459","R6.5.0(1)"
"CP3461","R6.1.0(1)"
"CP3461","R7.3.0(4)"
"CP3461","R6.4.0(7)"
"CP3463","R5.7.0(1)"
"CP3463","R6.5.0(1)"
"CP3463","R6.4.0(1)"
"CP3464","R5.9.0(6)"
"CP3464","R6.5.0(1)"
"CP3464","R7.3.0(4)"
"CP3467","R6.4.0(6)"
"CP3467","R6.2.0(1)"
"CP3467","R6.3.0(1)"
"CP3468","R5.7.0(5)"
"CP3468","R6.3.0(1)"
"CP3468","R6.5.0(1)"
"CP3471","R7.3.0(4)"
"CP3477","R6.2.0(1)"
"CP3477","R5.9.0(6)"
"CP3477","R6.4.0(7)"
"CP3481","R6.3.0(8)"
"CP3485","R6.2.0(8)"
"CP3485","R5.6.0(8)"
"CP3485","R4.1.0(2)"
"CP3488","R5.5.0(9)"
"CP3491","R6.3.0(9)"
"CP3492","R6.2.0(8)"
"CP3492","R6.3.0(9)"
"CP3492","R6.3.0(8)"
"CP3493","R5.5.0(1)"
"CP3493","R6.4.0(7)"
"CP3493","R5.8.0(9)"
"CP3498","R5.7.0(5)"
"CP3498","R5.7.0(1)"
"CP3498","R6.1.0(1)"
"CP3501","R7.3.0(4)"
"CP3501","R4.1.0(1)"
"CP3501","R5.9.0(1)"
"CP3508","R5.6.0(1)"
"CP3508","R5.7.0(1)"
"CP3508","R6.2.0(8)"
"CP3516","R5.5.0(1)"
"CP3519","R5.4.4(3)"
"CP3524","R6.2.0(1)"
"CP3530","R5.1.0(1)"
"CP3530","R6.5.0(1)"
"CP3530","R5.5.0(9)"
"CP3531","R5.1.0(1)"
"CP3533","R5.8.0(9)"
"CP3533","R6.3.0(8)"
"CP3533","R6.3.0(9)"
"CP3534","R6.3.0(1)"
"CP3536","R6.3.0(9)"
"CP3537","R6.3.0(1)"
"CP3538","R5.8.0(9)"
"CP3538","R6.4.0(6)"
"CP3538","R5.9.0(1)"
"CP3539","R4.1.0(2)"
"CP3542","R5.6.0(8)"
"CP3543","R5.6.0(8)"
"CP3543","R6.4.0(7)"
"CP3543","R6.2.0(1)"
"CP3544","R5.6.0(8)"
"CP3544","R5.8.0(1)"
"CP3544","R5.9.0(1)"
"CP3549","R7.3.0(4)"
"CP3552","R5.9.0(6)"
"CP3553","R6.2.0(1)"
"CP3555","R6.4.0(6)"
"CP3560","R6.4.0(6)"
"CP3561","R7.1.0(3)"
"CP3561","R4.1.0(2)"
"CP3561","R6.1.0(1)"
"CP3562","R6.4.0(6)"
"CP3562","R6.4.0(1)"
"CP3562","R5.9.0(6)"
"CP3566","R5.8.0(9)"
"CP3568","R6.3.0(9)"
"CP3568","R6.1.0(1)"
"CP3568","R5.6.0(8)"
"CP3572","R6.3.0(1)"
"CP3573","R6.5.0(1)"
"CP3573","R5.5.0(9)"
"CP3573","R6.2.0(1)"
"CP3574","R5.1.0(1)"
"CP3574","R5.9.0(6)"
"CP3574","R6.3.0(9)"
"CP3586","R6.3.0(9)"
"CP3586","R5.7.0(1)"
"CP3586","R6.4.0(7)"
"CP3587","R6.4.0(1)"
"CP3592","R5.7.0(1)"
"CP3592","R6.4.0(7)"
"CP3592","R5.9.0(6)"
"CP3595","R5.7.0(5)"
"CP3595","R6.4.0(6)"
"CP3595","R7.1.0(3)"
"CP3596","R6.1.0(1)"
"CP3597","R7.1.0(3)"
"CP3597","R5.8.0(9)"
"CP3597","R5.4.4(3)"
"CP3599","R4.1.0(1)"
"CP3600","R6.3.0(1)"
"CP3600","R7.1.0(3)"
"CP3600","R5.7.0(1)"
"CP3602","R4.1.0(1)"
"CP3603","R6.4.0(6)"
"CP3606","R5.7.0(5)"
"CP3608","R5.7.0(1)"
"CP3608","R4.1.0(2)"
"CP3608","R5.5.0(1)"
"CP3610","R7.3.0(4)"
"CP3620","R5.6.0(8)"
"CP3620","R7.1.0(3)"
"CP3620","R6.4.0(1)"
"CP3625","R6.4.0(7)"
"CP3634","R4.1.0(1)"
"CP3634","R6.3.0(8)"
"CP3634","R5.6.0(1)"
"CP3635","R6.2.0(1)"
"CP3639","R6.5.0(1)"
"CP3639","R6.3.0(8)"
"CP3639","R6.3.0(9)"
"CP3640","R5.6.0(8)"
"CP3642","R6.1.0(1)"
"CP3642","R5.9.0(6)"
"CP3642","R5.1.0(1)"
"CP3643","R6.4.0(6)"
"CP3643","R5.6.0(8)"
"CP3643","R6.3.0(1)"
"CP3644","R4.1.0(1)"
"CP3644","R6.2.0(1)"
"CP3644","R5.4.4(3)"
"CP3646","R6.4.0(1)"
"CP3646","R5.6.0(1)"
"CP3646","R4.1.0(2)"
"CP3660","R6.1.0(1)"
"CP3660","R4.1.0(2)"
"CP3660","R5.1.0(1)"
"CP3664","R7.3.0(4)"
"CP3667","R6.3.0(1)"
"CP3668","R5.9.0(6)"
"CP3668","R6.2.0(8)"
"CP3668","R5.6.0(1)"
"CP3672","R6.3.0(8)"
"CP3673","R5.6.0(8)"
"CP3673","R6.2.0(8)"
"CP3673","R6.1.0(1)"
"CP3675","R6.3.0(8)"
"CP3676","R5.8.0(9)"
"CP3680","R5.4.4(3)"
"CP3688","R7.1.0(3)"
"CP3688","R5.9.0(6)"
"CP3688","R7.3.0(4)"
"CP3689","R4.1.0(1)"
"CP3690","R5.5.0(1)"
"CP3690","R7.1.0(3)"
"CP3690","R6.4.0(7)"
"CP3691","R6.3.0(8)"
"CP3693","R6.3.0(1)"
"CP3693","R5.6.0(1)"
"CP3693","R7.1.0(3)"
"CP3694","R6.3.0(1)"
"CP3695","R5.9.0(6)"
"CP3699","R6.5.0(1)"
"CP3699","R5.4.4(3)"
"CP3699","R6.4.0(1)"
"CP3700","R7.1.0(3)"
"CP3700","R5.6.0(8)"
"CP3700","R5.8.0(1)"
"CP3702","R5.5.0(1)"
"CP3710","R5.7.0(1)"
"CP3710","R6.4.0(1)"
"CP3710","R5.5.0(1)"
"CP3713","R5.4.4(3)"
"CP3714","R5.7.0(5)"
"CP3721","R5.8.0(1)"
"CP3721","R6.2.0(1)"
"CP3721","R5.7.0(1)"
"CP3722","R5.5.0(1)"
"CP3723","R7.3.0(4)"
"CP3723","R5.8.0(1)"
"CP3723","R5.7.0(1)"
"CP3725","R4.1.0(1)"
"CP3726","R6.3.0(9)"
"CP3727","R6.3.0(9)"
"CP3727","R5.6.0(1)"
"CP3727","R6.1.0(1)"
"CP3730","R5.6.0(1)"
"CP3730","R7.1.0(3)"
"CP3730","R5.5.0(1)"
"CP3737","R6.3.0(8)"
"CP3740","R6.3.0(8)"
"CP3740","R5.9.0(1)"
"CP3740","R6.3.0(9)"
"CP3744","R5.1.0(1)"
"CP3744","R5.7.0(5)"
"CP3744","R5.9.0(1)"
"CP3745","R6.3.0(8)"
"CP3745","R5.9.0(6)"
"CP3745","R5.4.4(3)"
"CP3748","R5.9.0(1)"
"CP3753","R7.1.0(3)"
"CP3754","R6.2.0(1)"
"CP3754","R5.6.0(1)"
"CP3754","R6.4.0(6)"
"CP3757","R5.6.0(8)"
"CP3757","R6.4.0(6)"
"CP3757","R6.3.0(8)"
"CP3759","R7.3.0(4)"
"CP3760","R7.1.0(3)"
"CP3760","R6.2.0(1)"
"CP3760","R6.2.0(8)"
"CP3762","R5.9.0(1)"
"CP3762","R5.6.0(1)"
"CP3762","R6.4.0(1)"
"CP3763","R6.4.0(1)"
"CP3766","R5.1.0(1)"
"CP3766","R6.3.0(1)"
"CP3766","R5.9.0(1)"
"CP3767","R6.3.0(9)"
"CP3767","R5.8.0(9)"
"CP3767","R4.1.0(1)"
"CP3768","R7.1.0(3)"
"CP3768","R4.1.0(1)"
"CP3768","R7.3.0(4)"
"CP3770","R6.2.0(1)"
"CP3780","R6.4.0(7)"
"CP3781","R4.1.0(2)"
"CP3785","R7.3.0(4)"
"CP3785","R6.2.0(1)"
"CP3785","R5.1.0(1)"
"CP3786","R7.1.0(3)"
"CP3786","R6.4.0(7)"
"CP3786","R6.2.0(1)"
"CP3787","R5.6.0(1)"
"CP3787","R5.4.4(3)"
"CP3787","R5.5.0(1)"
"CP3788","R7.1.0(3)"
"CP3790","R6.1.0(1)"
"CP3795","R7.3.0(4)"
"CP3795","R5.7.0(5)"
"CP3795","R6.2.0(1)"
"CP3796","R7.1.0(3)"
"CP3796","R6.2.0(8)"
"CP3796","R6.4.0(6)"
"CP3803","R5.6.0(8)"
"CP3806","R5.9.0(6)"
"CP3806","R5.6.0(1)"
"CP3806","R6.3.0(1)"
"CP3813","R6.4.0(6)"
"CP3814","R5.7.0(5)"
"CP3814","R6.2.0(1)"
"CP3814","R5.7.0(1)"
"CP3817","R6.3.0(1)"
"CP3817","R5.4.4(3)"
"CP3817","R6.5.0(1)"
"CP3819","R5.7.0(5)"
"CP3819","R5.9.0(1)"
"CP3819","R6.3.0(8)"
"CP3820","R5.9.0(6)"
"CP3821","R6.4.0(1)"
"CP3821","R5.5.0(1)"
"CP3821","R6.2.0(8)"
"CP3822","R6.3.0(8)"
"CP3823","R5.9.0(1)"
"CP3827","R6.1.0(1)"
"CP3829","R5.7.0(5)"
"CP3830","R5.8.0(1)"
"CP3832","R5.4.4(3)"
"CP3832","R5.6.0(1)"
"CP3832","R6.4.0(6)"
"CP3835","R6.1.0(1)"
"CP3836","R4.1.0(1)"
"CP3838","R5.9.0(1)"
"CP3841","R5.5.0(1)"
"CP3843","R5.7.0(1)"
"CP3847","R6.4.0(6)"
"CP3847","R5.4.4(3)"
"CP3847","R5.8.0(9)"
"CP3849","R5.5.0(9)"
"CP3849","R5.6.0(1)"
"CP3849","R6.5.0(1)"
"CP3854","R7.3.0(4)"
"CP3854","R5.4.4(3)"
"CP3854","R5.6.0(1)"
"CP3857","R6.4.0(1)"
"CP3860","R6.4.0(7)"
"CP3863","R6.3.0(1)"
"CP3864","R5.4.4(3)"
"CP3869","R6.3.0(8)"
"CP3870","R6.4.0(6)"
"CP3870","R5.6.0(1)"
"CP3870","R5.7.0(5)"
"CP3876","R5.9.0(1)"
"CP3876","R5.7.0(1)"
"CP3876","R6.4.0(7)"
"CP3878","R6.5.0(1)"
"CP3879","R5.5.0(1)"
"CP3879","R4.1.0(2)"
"CP3879","R5.9.0(1)"
"CP3880","R6.4.0(6)"
"CP3883","R5.1.0(1)"
"CP3883","R7.3.0(4)"
"CP3883","R5.7.0(5)"
"CP3886","R5.4.4(3)"
"CP3886","R5.6.0(1)"
"CP3886","R5.5.0(9)"
"CP3891","R5.7.0(1)"
"CP3891","R5.9.0(1)"
"CP3891","R5.8.0(9)"
"CP3892","R7.3.0(4)"
"CP3893","R5.4.4(3)"
"CP3893","R6.4.0(7)"
"CP3893","R5.1.0(1)"
"CP3895","R7.3.0(4)"
"CP3895","R6.2.0(8)"
"CP3895","R6.3.0(9)"
"CP3896","R5.9.0(1)"
"CP3896","R6.3.0(9)"
"CP3896","R4.1.0(2)"
"CP3898","R5.8.0(1)"
"CP3898","R5.6.0(8)"
"CP3898","R6.3.0(1)"
"CP3900","R5.4.4(3)"
"CP3900","R4.1.0(1)"
"CP3900","R6.1.0(1)"
"CP3909","R5.5.0(9)"
"CP3909","R6.4.0(1)"
"CP3909","R5.6.0(8)"
"CP3910","R6.2.0(1)"
"CP3911","R6.4.0(1)"
"CP3911","R7.1.0(3)"
"CP3911","R5.7.0(1)"
"CP3913","R5.9.0(6)"
"CP3914","R5.9.0(1)"
"CP3915","R5.8.0(9)"
"CP3916","R5.4.4(3)"
"CP3917","R6.4.0(6)"
"CP3920","R4.1.0(1)"
"CP3920","R6.3.0(8)"
"CP3920","R5.5.0(9)"
"CP3921","R5.5.0(1)"
"CP3922","R5.6.0(1)"
"CP3924","R5.9.0(6)"
"CP3927","R6.4.0(7)"
"CP3928","R5.9.0(6)"
"CP3928","R6.5.0(1)"
"CP3928","R5.6.0(1)"
"CP3929","R6.3.0(9)"
"CP3929","R6.5.0(1)"
"CP3929","R5.6.0(1)"
"CP3930","R5.4.4(3)"
"CP3930","R6.2.0(8)"
"CP3930","R5.7.0(5)"
"CP3933","R6.3.0(1)"
"CP3936","R7.1.0(3)"
"CP3937","R5.5.0(1)"
"CP3937","R7.1.0(3)"
"CP3937","R6.2.0(8)"
"CP3939","R4.1.0(2)"
"CP3940","R6.2.0(1)"
"CP3941","R6.3.0(1)"
"CP3941","R6.2.0(8)"
"CP3941","R6.3.0(8)"
"CP3946","R4.1.0(2)"
"CP3947","R4.1.0(2)"
"CP3949","R6.3.0(8)"
"CP3950","R6.4.0(1)"
"CP3950","R6.1.0(1)"
"CP3950","R5.7.0(1)"
"CP3953","R5.7.0(5)"
"CP3953","R6.3.0(8)"
"CP3953","R6.3.0(9)"
"CP3954","R5.6.0(8)"
"CP3955","R4.1.0(1)"
"CP3958","R5.6.0(8)"
"CP3963","R7.3.0(4)"
"CP3963","R5.9.0(6)"
"CP3963","R6.4.0(1)"
"CP3964","R5.9.0(1)"
"CP3968","R6.5.0(1)"
"CP3970","R6.3.0(9)"
"CP3970","R6.3.0(1)"
"CP3970","R5.9.0(6)"
"CP3971","R6.1.0(1)"
"CP3975","R5.8.0(9)"
"CP3977","R5.1.0(1)"
"CP3977","R5.7.0(1)"
"CP3977","R5.4.4(3)"
"CP3978","R7.1.0(3)"
"CP3983","R5.9.0(1)"
"CP3984","R6.2.0(8)"
"CP3984","R5.9.0(1)"
"CP3984","R6.3.0(9)"
"CP3991","R7.3.0(4)"
"CP3991","R7.1.0(3)"
"CP3991","R5.7.0(1)"
"CP3992","R5.7.0(5)"
"CP3992","R5.5.0(9)"
"CP3992","R5.7.0(1)"
"CP3999","R5.1.0(1)"
"CP4000","R6.4.0(7)"
"CP4006","R5.1.0(1)"
"CP4009","R6.1.0(1)"
"CP4009","R6.4.0(6)"
"CP4009","R5.5.0(9)"
"CP4010","R6.2.0(1)"
"CP4010","R5.5.0(1)"
"CP4010","R5.5.0(9)"
"CP4012","R5.9.0(1)"
"CP4012","R6.4.0(7)"
"CP4012","R5.5.0(1)"
"CP4013","R6.2.0(1)"
"CP4013","R6.3.0(8)"
"CP4013","R6.2.0(8)"
"CP4014","R6.3.0(1)"
"CP4014","R6.3.0(9)"
"CP4014","R5.8.0(9)"
"CP4020","R5.9.0(6)"
"CP4020","R5.6.0(1)"
"CP4020","R7.3.0(4)"
"CP4026","R5.5.0(1)"
"CP4027","R6.4.0(7)"
"CP4028","R6.3.0(8)"
"CP4028","R6.2.0(8)"
"CP4028","R6.1.0(1)"
"CP4029","R5.5.0(9)"
"CP4035","R5.6.0(1)"
"CP4036","R6.3.0(1)"
"CP4040","R5.6.0(8)"
"CP4041","R6.4.0(7)"
"CP4041","R6.3.0(1)"
"CP4041","R6.2.0(8)"
"CP4042","R6.2.0(1)"
"CP4045","R5.5.0(9)"
"CP4045","R6.4.0(1)"
"CP4045","R6.4.0(6)"
"CP4046","R5.8.0(1)"
"CP4049","R6.3.0(9)"
"CP4050","R5.5.0(1)"
"CP4050","R5.4.4(3)"
"CP4050","R5.6.0(1)"
"CP4056","R5.9.0(1)"
"CP4056","R6.1.0(1)"
"CP4056","R6.3.0(1)"
"CP4057","R5.5.0(9)"
"CP4062","R6.2.0(1)"
"CP4064","R5.9.0(1)"
"CP4066","R5.6.0(1)"
"CP4067","R6.5.0(1)"
"CP4069","R7.3.0(4)"
"CP4070","R7.3.0(4)"
"CP4070","R5.7.0(1)"
"CP4070","R6.3.0(9)"
"CP4071","R4.1.0(1)"
"CP4071","R5.4.4(3)"
"CP4071","R5.6.0(1)"
"CP4078","R5.6.0(1)"
"CP4078","R5.5.0(1)"
"CP4078","R6.5.0(1)"
"CP4080","R6.4.0(1)"
"CP4081","R6.3.0(1)"
"CP4081","R6.3.0(8)"
"CP4081","R5.4.4(3)"
"CP4085","R5.9.0(6)"
"CP4088","R5.6.0(8)"
"CP4088","R6.2.0(1)"
"CP4088","R5.9.0(1)"
"CP4090","R7.1.0(3)"
"CP4099","R4.1.0(1)"
"CP4099","R6.3.0(9)"
"CP4099","R5.5.0(9)"
"CP4103","R6.3.0(1)"
"CP4104","R7.3.0(4)"
"CP4104","R6.2.0(1)"
"CP4104","R5.6.0(1)"
"CP4106","R6.2.0(1)"
"CP4107","R6.4.0(7)"
"CP4107","R4.1.0(2)"
"CP4107","R6.3.0(9)"
"CP4108","R7.1.0(3)"
"CP4112","R5.7.0(5)"
"CP4119","R6.3.0(8)"
"CP4133","R5.6.0(1)"
"CP4133","R6.3.0(1)"
"CP4133","R5.7.0(5)"
"CP4135","R5.8.0(1)"
"CP4135","R5.4.4(3)"
"CP4135","R6.3.0(1)"
"CP4138","R7.1.0(3)"
"CP4138","R6.3.0(9)"
"CP4138","R5.7.0(5)"
"CP4142","R5.6.0(8)"
"CP4143","R6.4.0(6)"
"CP4147","R5.4.4(3)"
"CP4147","R6.5.0(1)"
"CP4147","R6.4.0(6)"
"CP4148","R5.9.0(1)"
"CP4148","R4.1.0(2)"
"CP4148","R4.1.0(1)"
"CP4152","R5.9.0(1)"
"CP4154","R5.9.0(6)"
"CP4154","R6.3.0(8)"
"CP4154","R6.5.0(1)"
"CP4155","R5.9.0(6)"
"CP4155","R6.2.0(8)"
"CP4155","R7.1.0(3)"
"CP4157","R6.2.0(8)"
"CP4160","R6.2.0(8)"
"CP4160","R6.3.0(8)"
"CP4160","R6.4.0(1)"
"CP4161","R5.4.4(3)"
"CP4162","R6.4.0(1)"
"CP4162","R6.2.0(8)"
"CP4162","R5.4.4(3)"
"CP4165","R5.9.0(6)"
"CP4169","R5.5.0(1)"
"CP4173","R6.5.0(1)"
"CP4176","R5.9.0(6)"
"CP4176","R6.4.0(7)"
"CP4176","R5.4.4(3)"
"CP4180","R6.1.0(1)"
"CP4181","R5.8.0(1)"
"CP4181","R5.5.0(9)"
"CP4181","R6.5.0(1)"
"CP4183","R7.3.0(4)"
"CP4184","R5.5.0(9)"
"CP4184","R5.9.0(1)"
"CP4184","R4.1.0(2)"
"CP4187","R5.4.4(3)"
"CP4187","R5.8.0(9)"
"CP4187","R5.7.0(1)"
"CP4188","R5.5.0(9)"
"CP4188","R5.6.0(8)"
"CP4188","R5.4.4(3)"
"CP4189","R6.4.0(6)"
"CP4189","R5.9.0(6)"
"CP4189","R5.4.4(3)"
"CP4190","R5.6.0(1)"
"CP4191","R5.5.0(1)"
"CP4191","R6.2.0(8)"
"CP4191","R5.1.0(1)"
"CP4197","R5.4.4(3)"
"CP4197","R5.7.0(1)"
"CP4197","R7.1.0(3)"
"CP4201","R6.2.0(1)"
"CP4202","R4.1.0(1)"
"CP4202","R6.2.0(1)"
"CP4202","R5.9.0(1)"
"CP4207","R6.4.0(6)"
"CP4207","R5.8.0(9)"
"CP4207","R6.4.0(1)"
"CP4208","R4.1.0(1)"
"CP4208","R5.8.0(9)"
"CP4208","R6.4.0(1)"
"CP4209","R5.1.0(1)"
"CP4209","R6.4.0(7)"
"CP4209","R5.9.0(6)"
"CP4210","R5.8.0(1)"
"CP4210","R6.1.0(1)"
"CP4210","R5.1.0(1)"
"CP4211","R6.3.0(9)"
"CP4211","R6.4.0(6)"
"CP4211","R5.5.0(9)"
"CP4214","R6.1.0(1)"
"CP4214","R5.6.0(1)"
"CP4214","R6.2.0(8)"
"CP4215","R7.3.0(4)"
"CP4218","R6.3.0(8)"
"CP4224","R6.4.0(7)"
"CP4224","R5.9.0(6)"
"CP4224","R5.6.0(1)"
"CP4225","R6.5.0(1)"
"CP4225","R6.1.0(1)"
"CP4225","R5.9.0(6)"
"CP4228","R5.5.0(9)"
"CP4228","R5.9.0(1)"
"CP4228","R6.4.0(7)"
"CP4229","R5.7.0(1)"
"CP4230","R5.7.0(5)"
"CP4230","R5.7.0(1)"
"CP4230","R5.6.0(1)"
"CP4232","R6.3.0(8)"
"CP4232","R5.6.0(8)"
"CP4232","R5.5.0(1)"
"CP4238","R5.5.0(9)"
"CP4238","R6.3.0(9)"
"CP4238","R5.1.0(1)"
"CP4242","R5.1.0(1)"
"CP4242","R5.7.0(5)"
"CP4242","R6.4.0(6)"
"CP4243","R6.2.0(1)"
"CP4243","R5.1.0(1)"
"CP4243","R6.1.0(1)"
"CP4246","R6.1.0(1)"
"CP4247","R5.1.0(1)"
"CP4248","R6.5.0(1)"
"CP4248","R7.1.0(3)"
"CP4248","R6.3.0(9)"
"CP4252","R5.6.0(8)"
"CP4252","R5.9.0(1)"
"CP4252","R5.9.0(6)"
"CP4254","R5.9.0(1)"
"CP4256","R6.3.0(9)"
"CP4261","R5.5.0(1)"
"CP4264","R5.5.0(1)"
"CP4268","R5.6.0(1)"
"CP4268","R5.4.4(3)"
"CP4268","R6.2.0(8)"
"CP4272","R6.3.0(1)"
"CP4275","R5.1.0(1)"
"CP4275","R5.6.0(8)"
"CP4275","R6.4.0(6)"
"CP4276","R5.9.0(6)"
"CP4277","R5.7.0(5)"
"CP4277","R6.5.0(1)"
"CP4277","R5.5.0(9)"
"CP4280","R6.4.0(7)"
"CP4280","R5.8.0(9)"
"CP4280","R4.1.0(2)"
"CP4285","R6.3.0(9)"
"CP4288","R5.6.0(1)"
"CP4290","R5.6.0(1)"
"CP4290","R5.4.4(3)"
"CP4290","R5.8.0(9)"
"CP4291","R6.4.0(7)"
"CP4291","R5.8.0(9)"
"CP4291","R5.7.0(1)"
"CP4292","R6.3.0(9)"
"CP4293","R5.9.0(6)"
"CP4295","R7.1.0(3)"
