UC_ID,UC_TITLE,UC_PrC,UC_PoC,UC_STEPS
UC_ID7001,Upstream Occlusion368,UC_ID5571,UC_ID4786,Prescription Authentication Failure368
UC_ID7002,Patient Authentication Failure368,UC_ID9292,UC_ID1935,Maximum Safe Dose368
UC_ID7003,Maximum Safe Dose368,UC_ID5118,UC_ID2906,Downstream Occlusion368
UC_ID7004,Pump Overheating368,UC_ID2413,UC_ID3686,Drug Library Hard Limit368
UC_ID7005,Over-Flow Rate Alarm368,UC_ID222,UC_ID2605,Internal Electronic Failure368
UC_ID7006,Prescription Authentication Failure368,UC_ID5663,UC_ID1573,Power-On Self Test Failure368
UC_ID7007,Internal Electronic Failure368,UC_ID1954,UC_ID4039,Under-Flow Rate Alarm368
UC_ID7008,Drug Library Hard Limit368,UC_ID7476,UC_ID8658,Drug Library Soft Limit368
UC_ID7009,ICE Failure368,UC_ID5062,UC_ID5274,Upstream Occlusion368
UC_ID7010,Air-in-line Embolism368,UC_ID6404,UC_ID7454,ICE Failure368
UC_ID7011,Drug Library Soft Limit368,UC_ID6467,UC_ID8821,Bolus request too soon368
UC_ID7012,ICE Failure369,UC_ID781,UC_ID8626,Internal Electronic Failure369
UC_ID7013,Over-Flow Rate Alarm369,UC_ID7716,UC_ID3095,Maximum Safe Dose369
UC_ID7014,Upstream Occlusion369,UC_ID2250,UC_ID1117,Drug Library Soft Limit369
UC_ID7015,Drug Library Not Present or Corrupted369,UC_ID8171,UC_ID6335,Clinician Authentication Failure369
UC_ID7016,Internal Electronic Failure369,UC_ID4289,UC_ID2298,Prescription Authentication Failure369
UC_ID7017,Maximum Safe Dose369,UC_ID112,UC_ID3782,Pump Priming Failure369
UC_ID7018,Pump Overheating369,UC_ID4636,UC_ID194,Sound Failure369
UC_ID7019,Under-Flow Rate Alarm369,UC_ID6885,UC_ID113,Air-in-line Embolism369
UC_ID7020,Air-in-line Embolism369,UC_ID5788,UC_ID8323,Over-Flow Rate Alarm369
UC_ID7021,Downstream Occlusion369,UC_ID2088,UC_ID6950,ICE Failure369
UC_ID7022,Clinician Authentication Failure369,UC_ID8051,UC_ID4197,Upstream Occlusion369
UC_ID7023,Bolus request too soon369,UC_ID8127,UC_ID8515,Drug Library Hard Limit369
UC_ID7024,Drug Library Hard Limit369,UC_ID1734,UC_ID2434,Patient Authentication Failure369
UC_ID7025,Sound Failure369,UC_ID5453,UC_ID4890,Drug Library Not Present or Corrupted369
UC_ID7026,Power-On Self Test Failure369,UC_ID5267,UC_ID1966,Under-Flow Rate Alarm369
UC_ID7027,Patient Authentication Failure369,UC_ID6483,UC_ID2608,Downstream Occlusion369
UC_ID7028,Pump Priming Failure369,UC_ID1750,UC_ID4130,Power-On Self Test Failure369
UC_ID7029,Prescription Authentication Failure369,UC_ID3009,UC_ID4805,Bolus request too soon369
UC_ID7030,Drug Library Soft Limit369,UC_ID8802,UC_ID9076,Pump Overheating369
UC_ID7031,Drug Library Hard Limit370,UC_ID1220,UC_ID7383,Over-Flow Rate Alarm370
UC_ID7032,Prescription Authentication Failure370,UC_ID4450,UC_ID9107,Air-in-line Embolism370
UC_ID7033,Downstream Occlusion370,UC_ID3201,UC_ID7563,Drug Library Hard Limit370
UC_ID7034,Clinician Authentication Failure370,UC_ID2931,UC_ID8442,Upstream Occlusion370
UC_ID7035,Drug Library Soft Limit370,UC_ID9120,UC_ID8692,Patient Authentication Failure370
UC_ID7036,ICE Failure370,UC_ID8792,UC_ID4127,Power-On Self Test Failure370
UC_ID7037,Over-Flow Rate Alarm370,UC_ID1297,UC_ID5381,Pump Priming Failure370
UC_ID7038,Internal Electronic Failure370,UC_ID4050,UC_ID4905,Under-Flow Rate Alarm370
UC_ID7039,Power-On Self Test Failure370,UC_ID8001,UC_ID592,Downstream Occlusion370
UC_ID7040,Maximum Safe Dose370,UC_ID6224,UC_ID4884,ICE Failure370
UC_ID7041,Pump Priming Failure370,UC_ID235,UC_ID1853,Bolus request too soon370
UC_ID7042,Drug Library Not Present or Corrupted370,UC_ID2634,UC_ID4828,Drug Library Not Present or Corrupted370
UC_ID7043,Pump Overheating370,UC_ID9122,UC_ID150,Clinician Authentication Failure370
UC_ID7044,Sound Failure370,UC_ID2865,UC_ID1732,Drug Library Soft Limit370
UC_ID7045,Patient Authentication Failure370,UC_ID1660,UC_ID8224,Maximum Safe Dose370
UC_ID7046,Air-in-line Embolism370,UC_ID7156,UC_ID3398,Prescription Authentication Failure370
UC_ID7047,Upstream Occlusion370,UC_ID1078,UC_ID204,Sound Failure370
UC_ID7048,Bolus request too soon370,UC_ID1290,UC_ID2357,Internal Electronic Failure370
UC_ID7049,Under-Flow Rate Alarm370,UC_ID7338,UC_ID3924,Pump Overheating370
UC_ID7050,Drug Library Soft Limit371,UC_ID6894,UC_ID2024,Air-in-line Embolism371
UC_ID7051,Internal Electronic Failure371,UC_ID4923,UC_ID812,Prescription Authentication Failure371
UC_ID7052,Prescription Authentication Failure371,UC_ID2476,UC_ID9200,Patient Authentication Failure371
UC_ID7053,Bolus request too soon371,UC_ID7241,UC_ID7044,Maximum Safe Dose371
UC_ID7054,Under-Flow Rate Alarm371,UC_ID4827,UC_ID6682,Downstream Occlusion371
UC_ID7055,Upstream Occlusion371,UC_ID7024,UC_ID9838,Bolus request too soon371
UC_ID7056,Clinician Authentication Failure371,UC_ID585,UC_ID3928,Power-On Self Test Failure371
UC_ID7057,Sound Failure371,UC_ID8956,UC_ID9097,Drug Library Soft Limit371
UC_ID7058,Patient Authentication Failure371,UC_ID2922,UC_ID6055,Upstream Occlusion371
UC_ID7059,Downstream Occlusion371,UC_ID9021,UC_ID6114,ICE Failure371
UC_ID7060,Pump Priming Failure371,UC_ID3064,UC_ID1680,Pump Overheating371
UC_ID7061,Drug Library Hard Limit371,UC_ID4811,UC_ID7827,Drug Library Hard Limit371
UC_ID7062,Air-in-line Embolism371,UC_ID2020,UC_ID9448,Internal Electronic Failure371
UC_ID7063,Over-Flow Rate Alarm371,UC_ID4170,UC_ID7356,Pump Priming Failure371
UC_ID7064,Maximum Safe Dose371,UC_ID5239,UC_ID3801,Sound Failure371
UC_ID7065,Drug Library Not Present or Corrupted371,UC_ID6781,UC_ID8595,Drug Library Not Present or Corrupted371
UC_ID7066,Power-On Self Test Failure371,UC_ID1430,UC_ID9170,Over-Flow Rate Alarm371
UC_ID7067,Pump Overheating371,UC_ID9702,UC_ID5546,Clinician Authentication Failure371
UC_ID7068,ICE Failure371,UC_ID8713,UC_ID7990,Under-Flow Rate Alarm371
UC_ID7069,Upstream Occlusion372,UC_ID1294,UC_ID9202,Power-On Self Test Failure372
UC_ID7070,Prescription Authentication Failure372,UC_ID5952,UC_ID7468,Upstream Occlusion372
UC_ID7071,Internal Electronic Failure372,UC_ID5538,UC_ID3462,Patient Authentication Failure372
UC_ID7072,Drug Library Hard Limit372,UC_ID4079,UC_ID3753,Drug Library Not Present or Corrupted372
UC_ID7073,Sound Failure372,UC_ID824,UC_ID1561,Sound Failure372
UC_ID7074,Patient Authentication Failure372,UC_ID7100,UC_ID8889,Drug Library Soft Limit372
UC_ID7075,Air-in-line Embolism372,UC_ID5215,UC_ID5571,Maximum Safe Dose372
UC_ID7076,Downstream Occlusion372,UC_ID9790,UC_ID2651,Drug Library Hard Limit372
UC_ID7077,Drug Library Not Present or Corrupted372,UC_ID4389,UC_ID7621,Bolus request too soon372
UC_ID7078,Over-Flow Rate Alarm372,UC_ID6397,UC_ID1552,Air-in-line Embolism372
UC_ID7079,ICE Failure372,UC_ID2538,UC_ID3417,Downstream Occlusion372
UC_ID7080,Pump Priming Failure372,UC_ID1233,UC_ID4217,Prescription Authentication Failure372
UC_ID7081,Bolus request too soon372,UC_ID7489,UC_ID5768,Over-Flow Rate Alarm372
UC_ID7082,Drug Library Soft Limit372,UC_ID7357,UC_ID7836,Clinician Authentication Failure372
UC_ID7083,Maximum Safe Dose372,UC_ID2844,UC_ID8022,Pump Overheating372
UC_ID7084,Pump Overheating372,UC_ID98,UC_ID520,Under-Flow Rate Alarm372
UC_ID7085,Under-Flow Rate Alarm372,UC_ID8812,UC_ID6826,Internal Electronic Failure372
UC_ID7086,Clinician Authentication Failure372,UC_ID9870,UC_ID537,ICE Failure372
UC_ID7087,Power-On Self Test Failure372,UC_ID1274,UC_ID4381,Pump Priming Failure372
UC_ID7088,Patient Authentication Failure373,UC_ID9736,UC_ID3031,ICE Failure373
UC_ID7089,Maximum Safe Dose373,UC_ID5058,UC_ID9252,Pump Overheating373
UC_ID7090,Power-On Self Test Failure373,UC_ID6217,UC_ID2120,Internal Electronic Failure373
UC_ID7091,Air-in-line Embolism373,UC_ID5432,UC_ID2475,Over-Flow Rate Alarm373
UC_ID7092,Over-Flow Rate Alarm373,UC_ID3847,UC_ID3577,Maximum Safe Dose373
UC_ID7093,Under-Flow Rate Alarm373,UC_ID1451,UC_ID7735,Sound Failure373
UC_ID7094,Drug Library Hard Limit373,UC_ID4841,UC_ID2823,Prescription Authentication Failure373
UC_ID7095,Bolus request too soon373,UC_ID2391,UC_ID6558,Pump Priming Failure373
UC_ID7096,Pump Priming Failure373,UC_ID7947,UC_ID1257,Upstream Occlusion373
UC_ID7097,Prescription Authentication Failure373,UC_ID1960,UC_ID1495,Power-On Self Test Failure373
UC_ID7098,Pump Overheating373,UC_ID4308,UC_ID3376,Under-Flow Rate Alarm373
UC_ID7099,Drug Library Soft Limit373,UC_ID5614,UC_ID8934,Clinician Authentication Failure373
UC_ID7100,Downstream Occlusion373,UC_ID6985,UC_ID2282,Drug Library Not Present or Corrupted373
UC_ID7101,Upstream Occlusion373,UC_ID5911,UC_ID4689,Bolus request too soon373
UC_ID7102,Clinician Authentication Failure373,UC_ID3398,UC_ID5978,Patient Authentication Failure373
UC_ID7103,Sound Failure373,UC_ID3998,UC_ID757,Drug Library Hard Limit373
UC_ID7104,Internal Electronic Failure373,UC_ID3954,UC_ID8824,Air-in-line Embolism373
UC_ID7105,ICE Failure373,UC_ID9654,UC_ID4906,Drug Library Soft Limit373
UC_ID7106,Drug Library Not Present or Corrupted373,UC_ID7294,UC_ID1835,Downstream Occlusion373
UC_ID7107,Prescription Authentication Failure374,UC_ID6026,UC_ID8171,Drug Library Hard Limit374
UC_ID7108,Pump Priming Failure374,UC_ID4073,UC_ID617,Bolus request too soon374
UC_ID7109,Drug Library Soft Limit374,UC_ID5710,UC_ID5674,Power-On Self Test Failure374
UC_ID7110,Patient Authentication Failure374,UC_ID7209,UC_ID6355,Clinician Authentication Failure374
UC_ID7111,Air-in-line Embolism374,UC_ID1363,UC_ID5082,Patient Authentication Failure374
UC_ID7112,Over-Flow Rate Alarm374,UC_ID2973,UC_ID8262,Downstream Occlusion374
UC_ID7113,Maximum Safe Dose374,UC_ID5657,UC_ID4247,Upstream Occlusion374
UC_ID7114,ICE Failure374,UC_ID5475,UC_ID8846,Under-Flow Rate Alarm374
UC_ID7115,Drug Library Hard Limit374,UC_ID991,UC_ID6760,Drug Library Not Present or Corrupted374
UC_ID7116,Upstream Occlusion374,UC_ID4720,UC_ID9198,ICE Failure374
UC_ID7117,Bolus request too soon374,UC_ID6867,UC_ID4617,Over-Flow Rate Alarm374
UC_ID7118,Pump Overheating374,UC_ID1370,UC_ID4844,Maximum Safe Dose374
UC_ID7119,Drug Library Not Present or Corrupted374,UC_ID7315,UC_ID880,Prescription Authentication Failure374
UC_ID7120,Internal Electronic Failure374,UC_ID7991,UC_ID6259,Air-in-line Embolism374
UC_ID7121,Power-On Self Test Failure374,UC_ID2254,UC_ID2096,Pump Priming Failure374
UC_ID7122,Sound Failure374,UC_ID9179,UC_ID7146,Internal Electronic Failure374
UC_ID7123,Clinician Authentication Failure374,UC_ID3170,UC_ID7040,Pump Overheating374
UC_ID7124,Downstream Occlusion374,UC_ID6812,UC_ID1556,Sound Failure374
UC_ID7125,Under-Flow Rate Alarm374,UC_ID1464,UC_ID6623,Drug Library Soft Limit374
UC_ID7126,Sound Failure375,UC_ID3083,UC_ID9020,Clinician Authentication Failure375
UC_ID7127,Pump Overheating375,UC_ID2206,UC_ID7553,Downstream Occlusion375
UC_ID7128,Under-Flow Rate Alarm375,UC_ID1321,UC_ID63,Prescription Authentication Failure375
UC_ID7129,Prescription Authentication Failure375,UC_ID4143,UC_ID4635,Internal Electronic Failure375
UC_ID7130,Maximum Safe Dose375,UC_ID6505,UC_ID1243,Drug Library Not Present or Corrupted375
UC_ID7131,Drug Library Hard Limit375,UC_ID4017,UC_ID9022,Air-in-line Embolism375
UC_ID7132,Bolus request too soon375,UC_ID9285,UC_ID7122,Maximum Safe Dose375
UC_ID7133,ICE Failure375,UC_ID6105,UC_ID4660,Power-On Self Test Failure375
UC_ID7134,Drug Library Soft Limit375,UC_ID1229,UC_ID9443,Drug Library Soft Limit375
UC_ID7135,Clinician Authentication Failure375,UC_ID4334,UC_ID9495,Sound Failure375
UC_ID7136,Over-Flow Rate Alarm375,UC_ID7769,UC_ID1701,Upstream Occlusion375
UC_ID7137,Air-in-line Embolism375,UC_ID3777,UC_ID1340,Patient Authentication Failure375
UC_ID7138,Patient Authentication Failure375,UC_ID9886,UC_ID7569,Pump Priming Failure375
UC_ID7139,Drug Library Not Present or Corrupted375,UC_ID3096,UC_ID5357,Bolus request too soon375
UC_ID7140,Downstream Occlusion375,UC_ID7949,UC_ID8260,Pump Overheating375
UC_ID7141,Internal Electronic Failure375,UC_ID9861,UC_ID9192,ICE Failure375
UC_ID7142,Upstream Occlusion375,UC_ID4293,UC_ID7182,Drug Library Hard Limit375
UC_ID7143,Power-On Self Test Failure375,UC_ID8751,UC_ID7681,Over-Flow Rate Alarm375
UC_ID7144,Pump Priming Failure375,UC_ID2028,UC_ID4147,Under-Flow Rate Alarm375
UC_ID7145,Prescription Authentication Failure376,UC_ID3972,UC_ID86,ICE Failure376
UC_ID7146,Drug Library Soft Limit376,UC_ID1665,UC_ID5316,Pump Priming Failure376
UC_ID7147,Internal Electronic Failure376,UC_ID1470,UC_ID9749,Upstream Occlusion376
UC_ID7148,Air-in-line Embolism376,UC_ID5292,UC_ID8231,Sound Failure376
UC_ID7149,Clinician Authentication Failure376,UC_ID4335,UC_ID211,Maximum Safe Dose376
UC_ID7150,Under-Flow Rate Alarm376,UC_ID9633,UC_ID7864,Clinician Authentication Failure376
UC_ID7151,Pump Priming Failure376,UC_ID6276,UC_ID8026,Prescription Authentication Failure376
UC_ID7152,Bolus request too soon376,UC_ID5391,UC_ID9905,Under-Flow Rate Alarm376
UC_ID7153,Maximum Safe Dose376,UC_ID4538,UC_ID158,Power-On Self Test Failure376
UC_ID7154,Drug Library Not Present or Corrupted376,UC_ID3877,UC_ID5314,Drug Library Not Present or Corrupted376
UC_ID7155,Downstream Occlusion376,UC_ID5177,UC_ID881,Drug Library Soft Limit376
UC_ID7156,Upstream Occlusion376,UC_ID4864,UC_ID4583,Pump Overheating376
UC_ID7157,Power-On Self Test Failure376,UC_ID4511,UC_ID7865,Internal Electronic Failure376
UC_ID7158,ICE Failure376,UC_ID769,UC_ID1435,Bolus request too soon376
UC_ID7159,Patient Authentication Failure376,UC_ID9460,UC_ID5589,Downstream Occlusion376
UC_ID7160,Drug Library Hard Limit376,UC_ID6544,UC_ID136,Air-in-line Embolism376
UC_ID7161,Sound Failure376,UC_ID3892,UC_ID8485,Over-Flow Rate Alarm376
UC_ID7162,Over-Flow Rate Alarm376,UC_ID8159,UC_ID4095,Drug Library Hard Limit376
UC_ID7163,Pump Overheating376,UC_ID8427,UC_ID581,Patient Authentication Failure376
UC_ID7164,Drug Library Hard Limit377,UC_ID3440,UC_ID2373,Bolus request too soon377
UC_ID7165,ICE Failure377,UC_ID5966,UC_ID3951,Clinician Authentication Failure377
UC_ID7166,Drug Library Soft Limit377,UC_ID1216,UC_ID9939,Drug Library Not Present or Corrupted377
UC_ID7167,Maximum Safe Dose377,UC_ID1188,UC_ID410,Prescription Authentication Failure377
UC_ID7168,Air-in-line Embolism377,UC_ID5826,UC_ID7820,Air-in-line Embolism377
UC_ID7169,Drug Library Not Present or Corrupted377,UC_ID2523,UC_ID324,Under-Flow Rate Alarm377
UC_ID7170,Pump Priming Failure377,UC_ID2850,UC_ID5149,Patient Authentication Failure377
UC_ID7171,Under-Flow Rate Alarm377,UC_ID3313,UC_ID7460,Drug Library Soft Limit377
UC_ID7172,Prescription Authentication Failure377,UC_ID2217,UC_ID4315,Sound Failure377
UC_ID7173,Clinician Authentication Failure377,UC_ID8142,UC_ID8207,Internal Electronic Failure377
UC_ID7174,Internal Electronic Failure377,UC_ID1641,UC_ID2799,Maximum Safe Dose377
UC_ID7175,Pump Overheating377,UC_ID6125,UC_ID6649,ICE Failure377
UC_ID7176,Over-Flow Rate Alarm377,UC_ID867,UC_ID6922,Downstream Occlusion377
UC_ID7177,Power-On Self Test Failure377,UC_ID8546,UC_ID6148,Pump Priming Failure377
UC_ID7178,Bolus request too soon377,UC_ID3491,UC_ID8655,Power-On Self Test Failure377
UC_ID7179,Patient Authentication Failure377,UC_ID6827,UC_ID514,Upstream Occlusion377
UC_ID7180,Upstream Occlusion377,UC_ID1180,UC_ID9318,Drug Library Hard Limit377
UC_ID7181,Downstream Occlusion377,UC_ID4922,UC_ID4669,Over-Flow Rate Alarm377
UC_ID7182,Sound Failure377,UC_ID1424,UC_ID2352,Pump Overheating377
UC_ID7183,Under-Flow Rate Alarm378,UC_ID938,UC_ID3600,Clinician Authentication Failure378
UC_ID7184,Clinician Authentication Failure378,UC_ID2063,UC_ID9637,Over-Flow Rate Alarm378
UC_ID7185,Sound Failure378,UC_ID5729,UC_ID5980,Drug Library Soft Limit378
UC_ID7186,Prescription Authentication Failure378,UC_ID1627,UC_ID8618,Power-On Self Test Failure378
UC_ID7187,Maximum Safe Dose378,UC_ID9304,UC_ID5736,Under-Flow Rate Alarm378
UC_ID7188,ICE Failure378,UC_ID5034,UC_ID1650,ICE Failure378
UC_ID7189,Drug Library Hard Limit378,UC_ID8506,UC_ID7272,Drug Library Hard Limit378
UC_ID7190,Drug Library Soft Limit378,UC_ID6074,UC_ID1357,Drug Library Not Present or Corrupted378
UC_ID7191,Pump Overheating378,UC_ID3026,UC_ID9629,Internal Electronic Failure378
UC_ID7192,Power-On Self Test Failure378,UC_ID9327,UC_ID5715,Pump Priming Failure378
UC_ID7193,Drug Library Not Present or Corrupted378,UC_ID3836,UC_ID6545,Sound Failure378
UC_ID7194,Downstream Occlusion378,UC_ID3548,UC_ID1618,Air-in-line Embolism378
UC_ID7195,Over-Flow Rate Alarm378,UC_ID4860,UC_ID4128,Pump Overheating378
UC_ID7196,Air-in-line Embolism378,UC_ID899,UC_ID7532,Bolus request too soon378
UC_ID7197,Internal Electronic Failure378,UC_ID4551,UC_ID863,Prescription Authentication Failure378
UC_ID7198,Patient Authentication Failure378,UC_ID87,UC_ID7994,Downstream Occlusion378
UC_ID7199,Upstream Occlusion378,UC_ID8106,UC_ID4359,Patient Authentication Failure378
UC_ID7200,Bolus request too soon378,UC_ID7636,UC_ID6781,Upstream Occlusion378
UC_ID7201,Pump Priming Failure378,UC_ID5241,UC_ID601,Maximum Safe Dose378
UC_ID7202,Downstream Occlusion379,UC_ID8177,UC_ID6510,Patient Authentication Failure379
UC_ID7203,ICE Failure379,UC_ID9596,UC_ID5153,Clinician Authentication Failure379
UC_ID7204,Pump Priming Failure379,UC_ID9224,UC_ID8036,Power-On Self Test Failure379
UC_ID7205,Patient Authentication Failure379,UC_ID2437,UC_ID1027,Internal Electronic Failure379
UC_ID7206,Internal Electronic Failure379,UC_ID33,UC_ID4316,Bolus request too soon379
UC_ID7207,Upstream Occlusion379,UC_ID4502,UC_ID9258,Sound Failure379
UC_ID7208,Over-Flow Rate Alarm379,UC_ID6237,UC_ID4119,Upstream Occlusion379
UC_ID7209,Air-in-line Embolism379,UC_ID4301,UC_ID4724,Pump Overheating379
UC_ID7210,Drug Library Soft Limit379,UC_ID9586,UC_ID3336,Over-Flow Rate Alarm379
UC_ID7211,Clinician Authentication Failure379,UC_ID6925,UC_ID721,Prescription Authentication Failure379
UC_ID7212,Power-On Self Test Failure379,UC_ID6057,UC_ID4454,Air-in-line Embolism379
UC_ID7213,Prescription Authentication Failure379,UC_ID3270,UC_ID2500,Drug Library Soft Limit379
UC_ID7214,Drug Library Hard Limit379,UC_ID1137,UC_ID8412,Drug Library Hard Limit379
UC_ID7215,Maximum Safe Dose379,UC_ID8338,UC_ID8288,Drug Library Not Present or Corrupted379
UC_ID7216,Drug Library Not Present or Corrupted379,UC_ID8115,UC_ID6516,Downstream Occlusion379
UC_ID7217,Under-Flow Rate Alarm379,UC_ID5618,UC_ID5961,Maximum Safe Dose379
UC_ID7218,Sound Failure379,UC_ID1128,UC_ID5412,Under-Flow Rate Alarm379
UC_ID7219,Pump Overheating379,UC_ID6331,UC_ID4847,Pump Priming Failure379
UC_ID7220,Bolus request too soon379,UC_ID4851,UC_ID3043,ICE Failure379
UC_ID7221,ICE Failure380,UC_ID9411,UC_ID6143,Patient Authentication Failure380
UC_ID7222,Patient Authentication Failure380,UC_ID7311,UC_ID9361,ICE Failure380
UC_ID7223,Downstream Occlusion380,UC_ID5087,UC_ID1955,Bolus request too soon380
UC_ID7224,Internal Electronic Failure380,UC_ID7752,UC_ID7712,Drug Library Hard Limit380
UC_ID7225,Under-Flow Rate Alarm380,UC_ID4777,UC_ID635,Maximum Safe Dose380
UC_ID7226,Prescription Authentication Failure380,UC_ID4300,UC_ID3226,Drug Library Soft Limit380
UC_ID7227,Drug Library Hard Limit380,UC_ID780,UC_ID7496,Air-in-line Embolism380
UC_ID7228,Maximum Safe Dose380,UC_ID8629,UC_ID4658,Under-Flow Rate Alarm380
UC_ID7229,Bolus request too soon380,UC_ID2475,UC_ID4317,Clinician Authentication Failure380
UC_ID7230,Over-Flow Rate Alarm380,UC_ID7401,UC_ID1717,Pump Overheating380
UC_ID7231,Drug Library Soft Limit380,UC_ID662,UC_ID6753,Pump Priming Failure380
UC_ID7232,Drug Library Not Present or Corrupted380,UC_ID4491,UC_ID1973,Sound Failure380
UC_ID7233,Power-On Self Test Failure380,UC_ID7350,UC_ID5107,Upstream Occlusion380
UC_ID7234,Upstream Occlusion380,UC_ID9879,UC_ID8135,Prescription Authentication Failure380
UC_ID7235,Pump Priming Failure380,UC_ID6238,UC_ID4614,Power-On Self Test Failure380
UC_ID7236,Pump Overheating380,UC_ID988,UC_ID1678,Downstream Occlusion380
UC_ID7237,Air-in-line Embolism380,UC_ID7337,UC_ID1154,Drug Library Not Present or Corrupted380
UC_ID7238,Clinician Authentication Failure380,UC_ID9978,UC_ID2931,Over-Flow Rate Alarm380
UC_ID7239,Sound Failure380,UC_ID6155,UC_ID8712,Internal Electronic Failure380
UC_ID7240,Over-Flow Rate Alarm381,UC_ID1077,UC_ID4517,Pump Overheating381
UC_ID7241,Drug Library Soft Limit381,UC_ID2352,UC_ID3022,Drug Library Soft Limit381
UC_ID7242,Bolus request too soon381,UC_ID5042,UC_ID6313,Patient Authentication Failure381
UC_ID7243,Drug Library Hard Limit381,UC_ID3217,UC_ID7166,Drug Library Not Present or Corrupted381
UC_ID7244,Under-Flow Rate Alarm381,UC_ID2994,UC_ID9450,Prescription Authentication Failure381
UC_ID7245,Drug Library Not Present or Corrupted381,UC_ID6730,UC_ID8756,Pump Priming Failure381
UC_ID7246,Prescription Authentication Failure381,UC_ID7299,UC_ID4973,Over-Flow Rate Alarm381
UC_ID7247,Patient Authentication Failure381,UC_ID5866,UC_ID7706,ICE Failure381
UC_ID7248,Clinician Authentication Failure381,UC_ID1042,UC_ID7397,Downstream Occlusion381
UC_ID7249,Maximum Safe Dose381,UC_ID6956,UC_ID2047,Internal Electronic Failure381
UC_ID7250,Power-On Self Test Failure381,UC_ID1421,UC_ID6971,Upstream Occlusion381
UC_ID7251,Downstream Occlusion381,UC_ID6611,UC_ID2205,Power-On Self Test Failure381
UC_ID7252,Sound Failure381,UC_ID9628,UC_ID8325,Sound Failure381
UC_ID7253,Air-in-line Embolism381,UC_ID3874,UC_ID8744,Air-in-line Embolism381
UC_ID7254,Internal Electronic Failure381,UC_ID6680,UC_ID6726,Under-Flow Rate Alarm381
UC_ID7255,Pump Priming Failure381,UC_ID6918,UC_ID7387,Maximum Safe Dose381
UC_ID7256,ICE Failure381,UC_ID4325,UC_ID4734,Bolus request too soon381
UC_ID7257,Pump Overheating381,UC_ID2277,UC_ID3630,Drug Library Hard Limit381
UC_ID7258,Upstream Occlusion381,UC_ID4986,UC_ID3703,Clinician Authentication Failure381
UC_ID7259,Maximum Safe Dose382,UC_ID6733,UC_ID2330,Pump Overheating382
UC_ID7260,Drug Library Hard Limit382,UC_ID2380,UC_ID3465,Bolus request too soon382
UC_ID7261,Pump Overheating382,UC_ID7689,UC_ID6609,Prescription Authentication Failure382
UC_ID7262,Under-Flow Rate Alarm382,UC_ID4332,UC_ID531,Air-in-line Embolism382
UC_ID7263,Downstream Occlusion382,UC_ID4184,UC_ID2824,Downstream Occlusion382
UC_ID7264,Patient Authentication Failure382,UC_ID5358,UC_ID527,Sound Failure382
UC_ID7265,Upstream Occlusion382,UC_ID3230,UC_ID7571,Maximum Safe Dose382
UC_ID7266,Power-On Self Test Failure382,UC_ID2650,UC_ID7012,Over-Flow Rate Alarm382
UC_ID7267,Clinician Authentication Failure382,UC_ID4191,UC_ID7073,Pump Priming Failure382
UC_ID7268,Pump Priming Failure382,UC_ID1887,UC_ID6758,Upstream Occlusion382
UC_ID7269,Sound Failure382,UC_ID5107,UC_ID2204,Power-On Self Test Failure382
UC_ID7270,Bolus request too soon382,UC_ID414,UC_ID7606,Drug Library Not Present or Corrupted382
UC_ID7271,Drug Library Not Present or Corrupted382,UC_ID9421,UC_ID6185,Clinician Authentication Failure382
UC_ID7272,Over-Flow Rate Alarm382,UC_ID9284,UC_ID9555,Patient Authentication Failure382
UC_ID7273,ICE Failure382,UC_ID2899,UC_ID7600,Under-Flow Rate Alarm382
UC_ID7274,Air-in-line Embolism382,UC_ID4591,UC_ID1679,ICE Failure382
UC_ID7275,Drug Library Soft Limit382,UC_ID7047,UC_ID1002,Drug Library Hard Limit382
UC_ID7276,Internal Electronic Failure382,UC_ID9228,UC_ID8030,Internal Electronic Failure382
UC_ID7277,Prescription Authentication Failure382,UC_ID5757,UC_ID3880,Drug Library Soft Limit382
UC_ID7278,Power-On Self Test Failure383,UC_ID4484,UC_ID4985,Patient Authentication Failure383
UC_ID7279,Patient Authentication Failure383,UC_ID7196,UC_ID6188,Pump Priming Failure383
UC_ID7280,Pump Priming Failure383,UC_ID8443,UC_ID1402,Downstream Occlusion383
UC_ID7281,Over-Flow Rate Alarm383,UC_ID5954,UC_ID6553,Drug Library Soft Limit383
UC_ID7282,Pump Overheating383,UC_ID9110,UC_ID2446,Power-On Self Test Failure383
UC_ID7283,Prescription Authentication Failure383,UC_ID2660,UC_ID723,Pump Overheating383
UC_ID7284,Clinician Authentication Failure383,UC_ID5309,UC_ID2484,Under-Flow Rate Alarm383
UC_ID7285,Internal Electronic Failure383,UC_ID8414,UC_ID1015,Clinician Authentication Failure383
UC_ID7286,ICE Failure383,UC_ID4314,UC_ID4230,Prescription Authentication Failure383
UC_ID7287,Downstream Occlusion383,UC_ID358,UC_ID9344,Drug Library Not Present or Corrupted383
UC_ID7288,Air-in-line Embolism383,UC_ID8569,UC_ID9126,ICE Failure383
UC_ID7289,Under-Flow Rate Alarm383,UC_ID3979,UC_ID3318,Bolus request too soon383
UC_ID7290,Upstream Occlusion383,UC_ID2723,UC_ID8324,Over-Flow Rate Alarm383
UC_ID7291,Drug Library Soft Limit383,UC_ID3905,UC_ID759,Maximum Safe Dose383
