R_ID,RA_ID
R_ID7420,RA_ID156
R_ID7422,RA_ID196
R_ID7422,RA_ID306
R_ID7422,RA_ID783
R_ID7429,RA_ID264
R_ID7431,RA_ID308
R_ID7431,RA_ID348
R_ID7431,RA_ID363
R_ID7431,RA_ID453
R_ID7432,RA_ID688
R_ID7432,RA_ID770
R_ID7432,RA_ID786
R_ID7434,RA_ID689
R_ID7437,RA_ID473
R_ID7443,RA_ID54
R_ID7444,RA_ID748
R_ID7446,RA_ID771
R_ID7449,RA_ID786
R_ID7452,RA_ID590
R_ID7452,RA_ID730
R_ID7455,RA_ID299
R_ID7458,RA_ID392
R_ID7459,RA_ID195
R_ID7472,RA_ID101
R_ID7472,RA_ID267
R_ID7476,RA_ID536
R_ID7479,RA_ID792
R_ID7480,RA_ID216
R_ID7487,RA_ID357
R_ID7498,RA_ID683
R_ID7506,RA_ID287
R_ID7506,RA_ID382
R_ID7510,RA_ID219
R_ID7518,RA_ID702
R_ID7536,RA_ID127
R_ID7536,RA_ID492
R_ID7536,RA_ID687
R_ID7536,RA_ID761
R_ID7540,RA_ID701
R_ID7541,RA_ID315
R_ID7545,RA_ID140
R_ID7545,RA_ID743
R_ID7549,RA_ID420
R_ID7551,RA_ID523
R_ID7555,RA_ID265
R_ID7555,RA_ID592
R_ID7564,RA_ID73
R_ID7570,RA_ID375
R_ID7574,RA_ID345
R_ID7578,RA_ID694
R_ID7590,RA_ID151
R_ID7591,RA_ID451
R_ID7591,RA_ID541
R_ID7596,RA_ID98
R_ID7597,RA_ID523
R_ID7601,RA_ID241
R_ID7620,RA_ID193
R_ID7622,RA_ID565
R_ID7623,RA_ID722
R_ID7629,RA_ID177
R_ID7632,RA_ID426
R_ID7636,RA_ID243
R_ID7636,RA_ID420
R_ID7636,RA_ID493
R_ID7636,RA_ID778
R_ID7644,RA_ID84
R_ID7645,RA_ID212
R_ID7645,RA_ID262
R_ID7651,RA_ID343
R_ID7657,RA_ID551
R_ID7660,RA_ID790
R_ID7661,RA_ID92
R_ID7664,RA_ID494
R_ID7670,RA_ID195
R_ID7682,RA_ID114
R_ID7682,RA_ID243
R_ID7682,RA_ID415
R_ID7682,RA_ID683
R_ID7685,RA_ID306
R_ID7686,RA_ID137
R_ID7688,RA_ID366
R_ID7695,RA_ID195
R_ID7695,RA_ID42
R_ID7695,RA_ID588
R_ID7698,RA_ID256
R_ID7700,RA_ID10
R_ID7700,RA_ID205
R_ID7700,RA_ID711
R_ID7701,RA_ID410
R_ID7701,RA_ID559
R_ID7708,RA_ID118
R_ID7708,RA_ID257
R_ID7708,RA_ID601
R_ID7708,RA_ID705
R_ID7713,RA_ID687
R_ID7714,RA_ID643
R_ID7715,RA_ID8
R_ID7719,RA_ID288
R_ID7719,RA_ID659
R_ID7721,RA_ID686
R_ID7722,RA_ID154
R_ID7722,RA_ID350
R_ID7722,RA_ID447
R_ID7722,RA_ID677
R_ID7723,RA_ID20
R_ID7724,RA_ID670
R_ID7730,RA_ID726
R_ID7741,RA_ID266
R_ID7741,RA_ID384
R_ID7747,RA_ID1
R_ID7749,RA_ID459
R_ID7749,RA_ID622
R_ID7749,RA_ID766
R_ID7750,RA_ID223
R_ID7750,RA_ID4
R_ID7751,RA_ID154
R_ID7751,RA_ID267
R_ID7751,RA_ID320
R_ID7751,RA_ID371
R_ID7754,RA_ID610
R_ID7755,RA_ID166
R_ID7755,RA_ID364
R_ID7758,RA_ID55
R_ID7765,RA_ID84
R_ID7766,RA_ID653
R_ID7769,RA_ID175
R_ID7769,RA_ID287
R_ID7770,RA_ID197
R_ID7770,RA_ID40
R_ID7775,RA_ID180
R_ID7775,RA_ID700
R_ID7780,RA_ID535
R_ID7784,RA_ID367
R_ID7785,RA_ID344
R_ID7785,RA_ID360
R_ID7792,RA_ID585
R_ID7795,RA_ID612
R_ID7798,RA_ID583
R_ID7800,RA_ID290
R_ID7801,RA_ID291
R_ID7810,RA_ID401
R_ID7810,RA_ID442
R_ID7815,RA_ID125
R_ID7819,RA_ID410
R_ID7820,RA_ID332
R_ID7821,RA_ID500
R_ID7824,RA_ID59
R_ID7826,RA_ID493
R_ID7829,RA_ID775
R_ID7830,RA_ID187
R_ID7830,RA_ID581
R_ID7838,RA_ID554
R_ID7841,RA_ID402
R_ID7852,RA_ID398
R_ID7859,RA_ID295
R_ID7863,RA_ID465
R_ID7863,RA_ID512
R_ID7868,RA_ID722
R_ID7869,RA_ID111
R_ID7871,RA_ID140
R_ID7873,RA_ID15
R_ID7873,RA_ID364
R_ID7873,RA_ID587
R_ID7873,RA_ID701
R_ID7878,RA_ID696
R_ID7886,RA_ID241
R_ID7886,RA_ID296
R_ID7886,RA_ID374
R_ID7892,RA_ID395
R_ID7892,RA_ID496
R_ID7900,RA_ID140
R_ID7904,RA_ID492
R_ID7911,RA_ID245
R_ID7911,RA_ID83
R_ID7914,RA_ID556
R_ID7915,RA_ID774
R_ID7925,RA_ID252
R_ID7925,RA_ID592
R_ID7927,RA_ID262
R_ID7927,RA_ID383
R_ID7927,RA_ID6
R_ID7929,RA_ID246
R_ID7929,RA_ID425
R_ID7929,RA_ID526
R_ID7929,RA_ID86
R_ID7930,RA_ID185
R_ID7933,RA_ID30
R_ID7935,RA_ID156
R_ID7936,RA_ID578
R_ID7936,RA_ID679
R_ID7937,RA_ID307
R_ID7937,RA_ID324
R_ID7937,RA_ID493
R_ID7937,RA_ID648
R_ID7940,RA_ID260
R_ID7941,RA_ID657
R_ID7944,RA_ID509
R_ID7953,RA_ID320
R_ID7960,RA_ID330
R_ID7962,RA_ID123
R_ID7962,RA_ID655
R_ID7962,RA_ID677
R_ID7963,RA_ID535
R_ID7964,RA_ID533
R_ID7969,RA_ID438
R_ID7977,RA_ID618
R_ID7978,RA_ID588
R_ID7978,RA_ID620
R_ID7978,RA_ID680
R_ID7978,RA_ID763
R_ID7979,RA_ID519
R_ID7988,RA_ID664
R_ID7991,RA_ID313
R_ID7991,RA_ID376
R_ID7991,RA_ID459
R_ID7991,RA_ID623
R_ID8007,RA_ID58
R_ID8008,RA_ID555
R_ID8009,RA_ID556
R_ID8009,RA_ID97
R_ID8010,RA_ID530
R_ID8010,RA_ID610
R_ID8012,RA_ID169
R_ID8012,RA_ID486
R_ID8013,RA_ID378
R_ID8015,RA_ID200
R_ID8017,RA_ID243
R_ID8024,RA_ID234
R_ID8030,RA_ID250
R_ID8034,RA_ID589
R_ID8039,RA_ID116
R_ID8044,RA_ID145
R_ID8048,RA_ID401
R_ID8059,RA_ID124
R_ID8066,RA_ID156
R_ID8066,RA_ID162
R_ID8069,RA_ID529
R_ID8070,RA_ID428
R_ID8075,RA_ID38
R_ID8075,RA_ID524
R_ID8077,RA_ID188
R_ID8077,RA_ID720
R_ID8077,RA_ID727
R_ID8077,RA_ID730
R_ID8078,RA_ID250
R_ID8086,RA_ID156
R_ID8088,RA_ID610
R_ID8088,RA_ID630
R_ID8106,RA_ID251
R_ID8106,RA_ID631
R_ID8106,RA_ID749
R_ID8106,RA_ID82
R_ID8107,RA_ID296
R_ID8107,RA_ID320
R_ID8107,RA_ID668
R_ID8111,RA_ID685
R_ID8111,RA_ID81
R_ID8122,RA_ID492
R_ID8124,RA_ID34
R_ID8124,RA_ID510
R_ID8124,RA_ID703
R_ID8124,RA_ID726
R_ID8126,RA_ID673
R_ID8133,RA_ID782
R_ID8134,RA_ID667
R_ID8135,RA_ID248
R_ID8136,RA_ID71
R_ID8143,RA_ID593
R_ID8146,RA_ID265
R_ID8146,RA_ID299
R_ID8146,RA_ID429
R_ID8155,RA_ID567
R_ID8161,RA_ID740
R_ID8166,RA_ID276
R_ID8166,RA_ID43
R_ID8170,RA_ID332
R_ID8175,RA_ID548
R_ID8175,RA_ID699
R_ID8176,RA_ID322
R_ID8188,RA_ID234
R_ID8188,RA_ID482
R_ID8189,RA_ID660
R_ID8191,RA_ID97
R_ID8193,RA_ID716
R_ID8200,RA_ID230
R_ID8200,RA_ID691
R_ID8200,RA_ID713
R_ID8201,RA_ID72
R_ID8205,RA_ID485
R_ID8207,RA_ID452
R_ID8207,RA_ID715
R_ID8208,RA_ID309
R_ID8210,RA_ID178
R_ID8212,RA_ID735
R_ID8215,RA_ID153
R_ID8222,RA_ID473
R_ID8224,RA_ID78
R_ID8229,RA_ID316
R_ID8229,RA_ID50
R_ID8229,RA_ID89
R_ID8231,RA_ID624
R_ID8233,RA_ID705
R_ID8233,RA_ID774
R_ID8239,RA_ID225
R_ID8239,RA_ID254
R_ID8241,RA_ID301
R_ID8241,RA_ID544
R_ID8256,RA_ID233
R_ID8256,RA_ID258
R_ID8263,RA_ID300
R_ID8264,RA_ID413
R_ID8266,RA_ID176
R_ID8268,RA_ID14
R_ID8268,RA_ID25
R_ID8268,RA_ID355
R_ID8274,RA_ID538
R_ID8290,RA_ID114
R_ID8290,RA_ID164
R_ID8290,RA_ID592
R_ID8290,RA_ID742
R_ID8295,RA_ID406
R_ID8297,RA_ID464
R_ID8297,RA_ID520
R_ID8297,RA_ID759
R_ID8303,RA_ID488
R_ID8315,RA_ID536
R_ID8318,RA_ID373
R_ID8328,RA_ID460
R_ID8328,RA_ID59
R_ID8336,RA_ID782
R_ID8341,RA_ID89
R_ID8343,RA_ID469
R_ID8349,RA_ID651
R_ID8350,RA_ID309
R_ID8356,RA_ID450
R_ID8362,RA_ID669
R_ID8365,RA_ID316
R_ID8367,RA_ID318
R_ID8367,RA_ID760
R_ID8370,RA_ID608
R_ID8377,RA_ID123
R_ID8381,RA_ID613
R_ID8398,RA_ID359
R_ID8405,RA_ID338
R_ID8406,RA_ID164
R_ID8408,RA_ID232
R_ID8411,RA_ID237
R_ID8411,RA_ID684
R_ID8416,RA_ID124
R_ID8416,RA_ID326
R_ID8423,RA_ID170
R_ID8423,RA_ID318
R_ID8423,RA_ID4
R_ID8423,RA_ID87
R_ID8425,RA_ID367
R_ID8435,RA_ID179
R_ID8435,RA_ID242
R_ID8442,RA_ID150
R_ID8444,RA_ID658
R_ID8447,RA_ID34
R_ID8448,RA_ID784
R_ID8450,RA_ID549
R_ID8450,RA_ID565
R_ID8450,RA_ID67
R_ID8450,RA_ID779
R_ID8461,RA_ID376
R_ID8463,RA_ID713
R_ID8473,RA_ID260
R_ID8477,RA_ID226
R_ID8484,RA_ID103
R_ID8484,RA_ID404
R_ID8493,RA_ID527
R_ID8497,RA_ID726
R_ID8502,RA_ID457
R_ID8502,RA_ID526
R_ID8504,RA_ID245
R_ID8504,RA_ID681
R_ID8505,RA_ID575
R_ID8505,RA_ID752
R_ID8507,RA_ID36
R_ID8508,RA_ID219
R_ID8508,RA_ID49
R_ID8508,RA_ID521
R_ID8508,RA_ID572
R_ID8509,RA_ID451
R_ID8515,RA_ID157
R_ID8515,RA_ID658
R_ID8518,RA_ID517
R_ID8518,RA_ID558
R_ID8519,RA_ID670
R_ID8524,RA_ID358
R_ID8532,RA_ID168
R_ID8537,RA_ID437
R_ID8543,RA_ID196
R_ID8543,RA_ID291
R_ID8546,RA_ID106
R_ID8546,RA_ID25
R_ID8556,RA_ID207
R_ID8556,RA_ID627
R_ID8556,RA_ID727
R_ID8556,RA_ID755
R_ID8558,RA_ID592
R_ID8558,RA_ID88
R_ID8559,RA_ID202
R_ID8561,RA_ID289
R_ID8565,RA_ID247
R_ID8565,RA_ID424
R_ID8571,RA_ID423
R_ID8573,RA_ID274
R_ID8573,RA_ID350
R_ID8573,RA_ID727
R_ID8573,RA_ID75
R_ID8575,RA_ID234
R_ID8590,RA_ID601
R_ID8591,RA_ID59
R_ID8592,RA_ID242
R_ID8592,RA_ID496
R_ID8595,RA_ID543
R_ID8595,RA_ID601
R_ID8595,RA_ID616
R_ID8600,RA_ID414
R_ID8600,RA_ID611
R_ID8601,RA_ID711
R_ID8602,RA_ID431
R_ID8602,RA_ID85
R_ID8607,RA_ID442
R_ID8613,RA_ID325
R_ID8613,RA_ID762
R_ID8614,RA_ID82
R_ID8615,RA_ID182
R_ID8617,RA_ID467
R_ID8621,RA_ID633
R_ID8636,RA_ID732
R_ID8637,RA_ID536
R_ID8637,RA_ID670
R_ID8641,RA_ID406
R_ID8644,RA_ID670
R_ID8647,RA_ID94
R_ID8653,RA_ID636
R_ID8654,RA_ID281
R_ID8654,RA_ID748
R_ID8658,RA_ID25
R_ID8658,RA_ID604
R_ID8666,RA_ID186
R_ID8666,RA_ID38
R_ID8671,RA_ID430
R_ID8672,RA_ID166
R_ID8672,RA_ID529
R_ID8675,RA_ID32
R_ID8676,RA_ID206
R_ID8677,RA_ID289
R_ID8684,RA_ID39
R_ID8691,RA_ID462
R_ID8691,RA_ID569
R_ID8692,RA_ID298
R_ID8693,RA_ID706
R_ID8694,RA_ID236
R_ID8695,RA_ID88
R_ID8696,RA_ID307
R_ID8698,RA_ID779
R_ID8704,RA_ID141
R_ID8704,RA_ID790
R_ID8706,RA_ID504
R_ID8706,RA_ID739
R_ID8715,RA_ID413
R_ID8715,RA_ID91
R_ID8717,RA_ID625
R_ID8719,RA_ID596
R_ID8728,RA_ID466
R_ID8732,RA_ID739
R_ID8733,RA_ID167
R_ID8735,RA_ID254
R_ID8735,RA_ID531
R_ID8735,RA_ID731
R_ID8735,RA_ID776
R_ID8737,RA_ID704
R_ID8742,RA_ID36
R_ID8742,RA_ID387
R_ID8751,RA_ID713
R_ID8755,RA_ID257
R_ID8760,RA_ID471
R_ID8761,RA_ID385
R_ID8768,RA_ID475
R_ID8775,RA_ID545
R_ID8777,RA_ID771
R_ID8780,RA_ID464
R_ID8783,RA_ID298
R_ID8787,RA_ID641
R_ID8792,RA_ID137
R_ID8796,RA_ID179
R_ID8798,RA_ID571
R_ID8799,RA_ID195
R_ID8800,RA_ID48
R_ID8803,RA_ID323
R_ID8807,RA_ID299
R_ID8807,RA_ID439
R_ID8832,RA_ID53
R_ID8834,RA_ID799
R_ID8849,RA_ID216
R_ID8849,RA_ID373
R_ID8849,RA_ID66
R_ID8851,RA_ID172
R_ID8851,RA_ID270
R_ID8851,RA_ID319
R_ID8851,RA_ID46
R_ID8859,RA_ID130
R_ID8862,RA_ID133
R_ID8867,RA_ID158
R_ID8868,RA_ID478
R_ID8883,RA_ID469
R_ID8883,RA_ID510
R_ID8886,RA_ID390
R_ID8891,RA_ID177
R_ID8891,RA_ID560
R_ID8891,RA_ID596
R_ID8891,RA_ID741
R_ID8893,RA_ID18
R_ID8893,RA_ID262
R_ID8893,RA_ID55
R_ID8897,RA_ID423
R_ID8897,RA_ID476
R_ID8898,RA_ID344
R_ID8899,RA_ID33
R_ID8904,RA_ID535
R_ID8908,RA_ID773
R_ID8911,RA_ID685
R_ID8912,RA_ID631
R_ID8913,RA_ID430
R_ID8917,RA_ID514
R_ID8927,RA_ID411
R_ID8928,RA_ID15
R_ID8934,RA_ID746
R_ID8937,RA_ID448
R_ID8938,RA_ID157
R_ID8940,RA_ID545
R_ID8940,RA_ID730
R_ID8944,RA_ID27
R_ID8949,RA_ID118
R_ID8956,RA_ID248
R_ID8959,RA_ID180
R_ID8960,RA_ID764
R_ID8964,RA_ID633
R_ID8965,RA_ID456
R_ID8965,RA_ID553
R_ID8966,RA_ID96
R_ID8967,RA_ID275
R_ID8973,RA_ID344
R_ID8973,RA_ID345
R_ID8975,RA_ID28
R_ID8975,RA_ID669
R_ID8975,RA_ID784
R_ID8978,RA_ID283
R_ID8979,RA_ID49
R_ID8988,RA_ID460
R_ID8998,RA_ID72
R_ID9002,RA_ID447
R_ID9003,RA_ID512
R_ID9005,RA_ID247
R_ID9006,RA_ID339
R_ID9006,RA_ID779
R_ID9007,RA_ID42
R_ID9012,RA_ID70
R_ID9015,RA_ID784
R_ID9022,RA_ID367
R_ID9025,RA_ID150
R_ID9025,RA_ID165
R_ID9031,RA_ID726
R_ID9036,RA_ID574
R_ID9036,RA_ID798
R_ID9036,RA_ID799
R_ID9038,RA_ID125
R_ID9038,RA_ID532
R_ID9038,RA_ID552
R_ID9042,RA_ID169
R_ID9042,RA_ID782
R_ID9044,RA_ID723
R_ID9046,RA_ID244
R_ID9046,RA_ID760
R_ID9049,RA_ID440
R_ID9052,RA_ID720
R_ID9061,RA_ID780
R_ID9072,RA_ID105
R_ID9079,RA_ID71
R_ID9080,RA_ID236
R_ID9080,RA_ID595
R_ID9080,RA_ID772
R_ID9081,RA_ID6
R_ID9083,RA_ID361
R_ID9083,RA_ID47
R_ID9087,RA_ID672
R_ID9087,RA_ID798
R_ID9090,RA_ID527
R_ID9091,RA_ID732
R_ID9096,RA_ID523
R_ID9101,RA_ID12
R_ID9101,RA_ID717
R_ID9103,RA_ID40
R_ID9106,RA_ID530
R_ID9108,RA_ID762
R_ID9115,RA_ID399
R_ID9124,RA_ID224
R_ID9124,RA_ID294
R_ID9124,RA_ID358
R_ID9124,RA_ID557
R_ID9128,RA_ID221
R_ID9134,RA_ID770
R_ID9140,RA_ID329
R_ID9140,RA_ID562
R_ID9146,RA_ID187
R_ID9148,RA_ID530
R_ID9168,RA_ID726
R_ID9173,RA_ID494
R_ID9174,RA_ID75
R_ID9178,RA_ID440
R_ID9181,RA_ID734
R_ID9184,RA_ID351
R_ID9190,RA_ID235
R_ID9190,RA_ID787
R_ID9201,RA_ID208
R_ID9216,RA_ID295
R_ID9222,RA_ID539
R_ID9227,RA_ID211
R_ID9227,RA_ID217
R_ID9227,RA_ID698
R_ID9227,RA_ID789
R_ID9228,RA_ID245
R_ID9228,RA_ID292
R_ID9229,RA_ID261
R_ID9229,RA_ID310
R_ID9229,RA_ID405
R_ID9229,RA_ID440
R_ID9240,RA_ID645
R_ID9241,RA_ID302
R_ID9243,RA_ID166
R_ID9246,RA_ID188
R_ID9246,RA_ID496
R_ID9246,RA_ID579
R_ID9246,RA_ID797
R_ID9256,RA_ID42
R_ID9256,RA_ID706
R_ID9265,RA_ID233
R_ID9267,RA_ID369
R_ID9274,RA_ID496
R_ID9278,RA_ID720
R_ID9283,RA_ID18
R_ID9285,RA_ID185
R_ID9285,RA_ID203
R_ID9285,RA_ID47
R_ID9285,RA_ID552
R_ID9287,RA_ID220
R_ID9287,RA_ID527
R_ID9287,RA_ID713
R_ID9291,RA_ID145
R_ID9291,RA_ID661
R_ID9306,RA_ID368
R_ID9307,RA_ID555
R_ID9321,RA_ID505
R_ID9326,RA_ID200
R_ID9338,RA_ID660
R_ID9341,RA_ID375
R_ID9341,RA_ID482
R_ID9343,RA_ID363
R_ID9343,RA_ID429
R_ID9343,RA_ID52
R_ID9349,RA_ID64
R_ID9354,RA_ID412
R_ID9356,RA_ID508
R_ID9356,RA_ID654
R_ID9358,RA_ID373
R_ID9363,RA_ID371
R_ID9364,RA_ID136
R_ID9370,RA_ID612
R_ID9379,RA_ID353
R_ID9379,RA_ID515
R_ID9382,RA_ID364
R_ID9383,RA_ID184
R_ID9383,RA_ID323
R_ID9384,RA_ID366
R_ID9386,RA_ID288
R_ID9386,RA_ID8
R_ID9395,RA_ID666
R_ID9397,RA_ID2
R_ID9398,RA_ID289
R_ID9398,RA_ID403
R_ID9411,RA_ID512
R_ID9411,RA_ID746
R_ID9412,RA_ID54
R_ID9414,RA_ID127
R_ID9414,RA_ID468
R_ID9415,RA_ID153
R_ID9415,RA_ID194
R_ID9419,RA_ID428
R_ID9424,RA_ID537
R_ID9426,RA_ID175
R_ID9430,RA_ID152
R_ID9430,RA_ID218
R_ID9431,RA_ID368
R_ID9439,RA_ID314
R_ID9439,RA_ID71
R_ID9443,RA_ID524
R_ID9454,RA_ID372
R_ID9454,RA_ID593
R_ID9458,RA_ID105
R_ID9458,RA_ID20
R_ID9458,RA_ID380
R_ID9458,RA_ID631
R_ID9461,RA_ID655
R_ID9462,RA_ID612
R_ID9470,RA_ID31
R_ID9471,RA_ID117
R_ID9476,RA_ID27
R_ID9476,RA_ID386
R_ID9476,RA_ID609
R_ID9478,RA_ID183
R_ID9478,RA_ID60
R_ID9483,RA_ID141
R_ID9492,RA_ID107
R_ID9493,RA_ID471
R_ID9495,RA_ID481
R_ID9495,RA_ID741
R_ID9497,RA_ID155
R_ID9497,RA_ID715
R_ID9500,RA_ID397
R_ID9506,RA_ID184
R_ID9507,RA_ID151
R_ID9507,RA_ID650
R_ID9512,RA_ID519
R_ID9515,RA_ID625
R_ID9516,RA_ID455
R_ID9517,RA_ID11
R_ID9517,RA_ID478
R_ID9517,RA_ID481
R_ID9518,RA_ID352
R_ID9526,RA_ID195
R_ID9528,RA_ID389
R_ID9531,RA_ID426
R_ID9545,RA_ID612
R_ID9545,RA_ID790
R_ID9547,RA_ID559
R_ID9554,RA_ID335
R_ID9554,RA_ID745
R_ID9556,RA_ID405
R_ID9557,RA_ID246
R_ID9557,RA_ID673
R_ID9558,RA_ID761
R_ID9559,RA_ID543
R_ID9565,RA_ID745
R_ID9568,RA_ID534
R_ID9570,RA_ID265
R_ID9570,RA_ID505
R_ID9576,RA_ID202
R_ID9580,RA_ID445
R_ID9581,RA_ID598
R_ID9589,RA_ID249
R_ID9589,RA_ID718
R_ID9589,RA_ID724
R_ID9590,RA_ID118
R_ID9590,RA_ID148
R_ID9590,RA_ID564
R_ID9595,RA_ID95
R_ID9597,RA_ID326
R_ID9597,RA_ID427
R_ID9597,RA_ID564
R_ID9597,RA_ID623
R_ID9599,RA_ID798
R_ID9605,RA_ID515
R_ID9609,RA_ID243
R_ID9609,RA_ID616
R_ID9610,RA_ID335
R_ID9610,RA_ID799
R_ID9612,RA_ID753
R_ID9618,RA_ID505
R_ID9618,RA_ID542
R_ID9618,RA_ID562
R_ID9618,RA_ID680
R_ID9623,RA_ID151
R_ID9623,RA_ID607
R_ID9624,RA_ID469
R_ID9624,RA_ID501
R_ID9637,RA_ID18
R_ID9637,RA_ID94
R_ID9641,RA_ID355
R_ID9646,RA_ID135
R_ID9646,RA_ID361
R_ID9646,RA_ID408
R_ID9650,RA_ID773
R_ID9655,RA_ID117
R_ID9662,RA_ID74
R_ID9673,RA_ID554
R_ID9674,RA_ID136
R_ID9675,RA_ID794
R_ID9679,RA_ID114
R_ID9680,RA_ID31
R_ID9680,RA_ID39
R_ID9682,RA_ID277
R_ID9688,RA_ID175
R_ID9689,RA_ID439
R_ID9689,RA_ID483
R_ID9691,RA_ID457
R_ID9692,RA_ID503
R_ID9692,RA_ID526
R_ID9692,RA_ID749
R_ID9698,RA_ID287
R_ID9700,RA_ID136
R_ID9700,RA_ID474
R_ID9706,RA_ID224
R_ID9706,RA_ID268
R_ID9706,RA_ID323
R_ID9706,RA_ID571
R_ID9707,RA_ID264
R_ID9707,RA_ID629
R_ID9707,RA_ID752
R_ID9707,RA_ID762
R_ID9710,RA_ID344
R_ID9713,RA_ID519
R_ID9716,RA_ID488
R_ID9718,RA_ID379
R_ID9724,RA_ID445
R_ID9725,RA_ID364
R_ID9725,RA_ID495
R_ID9729,RA_ID720
R_ID9734,RA_ID710
R_ID9735,RA_ID554
R_ID9748,RA_ID93
R_ID9752,RA_ID241
R_ID9757,RA_ID635
R_ID9760,RA_ID779
R_ID9761,RA_ID73
R_ID9771,RA_ID501
R_ID9774,RA_ID347
R_ID9781,RA_ID493
R_ID9787,RA_ID159
R_ID9787,RA_ID322
R_ID9787,RA_ID324
R_ID9788,RA_ID40
R_ID9788,RA_ID788
R_ID9791,RA_ID55
R_ID9792,RA_ID413
R_ID9795,RA_ID455
R_ID9795,RA_ID713
R_ID9798,RA_ID182
R_ID9799,RA_ID512
R_ID9799,RA_ID84
R_ID9801,RA_ID270
R_ID9801,RA_ID334
R_ID9801,RA_ID353
R_ID9801,RA_ID597
R_ID9805,RA_ID35
R_ID9806,RA_ID328
R_ID9808,RA_ID48
R_ID9814,RA_ID226
R_ID9814,RA_ID729
R_ID9819,RA_ID236
R_ID9824,RA_ID311
R_ID9824,RA_ID531
R_ID9830,RA_ID675
R_ID9831,RA_ID581
R_ID9831,RA_ID732
R_ID9835,RA_ID100
R_ID9835,RA_ID338
R_ID9835,RA_ID62
R_ID9836,RA_ID233
R_ID9851,RA_ID146
R_ID9856,RA_ID522
R_ID9858,RA_ID30
R_ID9859,RA_ID21
R_ID9861,RA_ID64
R_ID9865,RA_ID117
R_ID9865,RA_ID19
R_ID9865,RA_ID383
R_ID9865,RA_ID544
R_ID9873,RA_ID171
R_ID9875,RA_ID619
R_ID9877,RA_ID684
R_ID9878,RA_ID566
R_ID9879,RA_ID556
R_ID9881,RA_ID621
R_ID9895,RA_ID369
R_ID9895,RA_ID72
R_ID9898,RA_ID255
R_ID9901,RA_ID249
R_ID9901,RA_ID325
R_ID9904,RA_ID620
R_ID9905,RA_ID517
R_ID9908,RA_ID123
R_ID9908,RA_ID181
R_ID9908,RA_ID308
R_ID9908,RA_ID324
R_ID9909,RA_ID190
R_ID9919,RA_ID194
R_ID9919,RA_ID464
R_ID9920,RA_ID396
R_ID9920,RA_ID550
R_ID9921,RA_ID630
R_ID9922,RA_ID154
R_ID9922,RA_ID95
R_ID9925,RA_ID226
R_ID9925,RA_ID603
R_ID9929,RA_ID252
R_ID9929,RA_ID699
R_ID9938,RA_ID642
R_ID9943,RA_ID199
R_ID9943,RA_ID2
R_ID9943,RA_ID725
R_ID9948,RA_ID358
R_ID9951,RA_ID35
R_ID9959,RA_ID263
R_ID9961,RA_ID230
R_ID9963,RA_ID488
R_ID9963,RA_ID715
R_ID9968,RA_ID308
R_ID9972,RA_ID548
R_ID9978,RA_ID174
R_ID9985,RA_ID370
R_ID9987,RA_ID767
R_ID9987,RA_ID94
R_ID9988,RA_ID3
R_ID9990,RA_ID760
R_ID9998,RA_ID146
R_ID9998,RA_ID458
R_ID9998,RA_ID675
R_ID9999,RA_ID572
R_ID9999,RA_ID78
R_ID10008,RA_ID264
R_ID10008,RA_ID564
R_ID10008,RA_ID796
R_ID10009,RA_ID157
R_ID10013,RA_ID409
R_ID10014,RA_ID459
R_ID10014,RA_ID684
R_ID10016,RA_ID401
R_ID10016,RA_ID591
R_ID10017,RA_ID110
R_ID10017,RA_ID255
R_ID10017,RA_ID688
R_ID10017,RA_ID731
R_ID10019,RA_ID156
R_ID10019,RA_ID230
R_ID10019,RA_ID510
R_ID10019,RA_ID588
R_ID10023,RA_ID533
R_ID10028,RA_ID37
R_ID10029,RA_ID441
R_ID10029,RA_ID80
R_ID10033,RA_ID479
R_ID10035,RA_ID573
R_ID10037,RA_ID321
R_ID10037,RA_ID340
R_ID10037,RA_ID54
R_ID10037,RA_ID575
R_ID10046,RA_ID518
R_ID10046,RA_ID576
R_ID10046,RA_ID793
R_ID10046,RA_ID94
R_ID10047,RA_ID99
R_ID10053,RA_ID481
R_ID10055,RA_ID692
R_ID10060,RA_ID357
R_ID10064,RA_ID191
R_ID10064,RA_ID195
R_ID10064,RA_ID605
R_ID10067,RA_ID125
R_ID10067,RA_ID330
R_ID10067,RA_ID360
R_ID10067,RA_ID653
R_ID10073,RA_ID479
R_ID10073,RA_ID565
R_ID10073,RA_ID721
R_ID10078,RA_ID500
R_ID10080,RA_ID168
R_ID10080,RA_ID777
R_ID10083,RA_ID347
R_ID10085,RA_ID609
R_ID10088,RA_ID647
R_ID10089,RA_ID721
R_ID10090,RA_ID211
R_ID10094,RA_ID352
R_ID10094,RA_ID511
R_ID10095,RA_ID238
R_ID10096,RA_ID248
R_ID10105,RA_ID341
R_ID10105,RA_ID349
R_ID10105,RA_ID390
R_ID10105,RA_ID655
R_ID10106,RA_ID247
R_ID10106,RA_ID594
R_ID10112,RA_ID589
R_ID10113,RA_ID476
R_ID10114,RA_ID462
R_ID10117,RA_ID59
R_ID10118,RA_ID103
R_ID10118,RA_ID453
R_ID10135,RA_ID668
R_ID10136,RA_ID180
R_ID10136,RA_ID429
R_ID10136,RA_ID776
R_ID10136,RA_ID797
R_ID10137,RA_ID412
R_ID10141,RA_ID466
