CC_ID,CC_NAME,CC_DATE,CC_VER,CC_DESC,CC_LOC
CC_ID8322,CC_NAME1581,2016-03-07,V1,"A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\transport\ServerError.java7
CC_ID8323,CC_NAME44,2016-03-30,V3,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\Cleanup.java7
CC_ID8324,CC_NAME619,2016-03-18,V0,"If delivered clinician-requested bolus flow rate is less than the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\Row.java7
CC_ID8325,CC_NAME9785,2016-02-09,V1,"A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cache\CachingOptions.java7
CC_ID8326,CC_NAME8490,2016-04-14,V0,"A clinician-requested bolus shall be delivered at the rate, Fccb, of V T BI divided by the duration chosen by the clinician, ?ccb, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\memory\MemoryUtil.java7
CC_ID8327,CC_NAME8852,2016-02-26,V1,"The PCA pump shall perform periodic self-tests to assure system integrity during long periods of use. Failure of a self-test shall raise a self-test alarm, stop pump, record it in the Fault Log, and display the reason for failure on the user interface.79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cache\SerializingCache.java7
CC_ID8328,CC_NAME8346,2016-02-12,V3,Prescriptions that violate a hard limit of the drug in the drug library shall be rejected with visible and audible indication when confirmation is attempted by the clinician.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\composites\CellNames.java7
CC_ID8329,CC_NAME9225,2016-03-18,V0,The PCA pump shall use a physician’s prescription as device parameters.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\DefinitionsUpdateVerbHandler.java7
CC_ID8330,CC_NAME1718,2016-04-25,V0,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\CreateIndexStatement.java7
CC_ID8331,CC_NAME1816,2016-04-13,V5,The PCA pump shall measure drug flow within a tolerance of Fmdf tol = 0.1 ml/hr.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\FilterFactory.java7
CC_ID8332,CC_NAME277,2016-02-23,V1,An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\functions\UDHelper.java7
CC_ID8333,CC_NAME6172,2016-03-25,V3,When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\config\ParameterizedClass.java7
CC_ID8334,CC_NAME3429,2016-02-29,V1,"Hardware faults detected, but not masked, shall raise a fault alarm, stop pump, record it in the Fault Log, and display the reason for fault on the user interface.79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\notifications\INotification.java7
CC_ID8335,CC_NAME1236,2016-04-22,V0,"The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\CQLSSTableWriter.java7
CC_ID8336,CC_NAME5962,2016-04-06,V1,The PCA pump shall have a stop button79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\repair\messages\ValidationComplete.java7
CC_ID8337,CC_NAME2138,2016-02-22,V0,"Patient-requested bolus shall not be delivered more often than a prescribed number of minutes, ?prb.79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\CounterMutation.java7
CC_ID8338,CC_NAME1054,2016-03-10,V1,The auditory volume of audible alarms signals shall conform to Section 201.3.3.2 Volume of auditory ALARM SIGNALS and INFORMATION SIGNALS of standard IEC 60601-1-8.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\BulkLoadConnectionFactory.java7
CC_ID8339,CC_NAME5401,2016-03-30,V0,The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\TableStats.java7
CC_ID8340,CC_NAME556,2016-03-17,V3,The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\ISSTableSerializer.java7
CC_ID8341,CC_NAME5544,2016-02-08,V0,The control panel must display currently-programmed patient data and physician’s prescription.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\thrift\TServerCustomFactory.java7
CC_ID8342,CC_NAME4698,2016-02-12,V6,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\management\StreamStateCompositeData.java7
CC_ID8343,CC_NAME7657,2016-03-14,V1,The PCA pump shall have a start button.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\StatusBackup.java7
CC_ID8344,CC_NAME5547,2016-03-02,V0,The PCA pump shall detect battery failure and issue a battery failure alarm79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\exceptions\ConfigurationException.java7
CC_ID8345,CC_NAME1868,2016-03-23,V3,All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\metrics\ConnectionMetrics.java7
CC_ID8346,CC_NAME2732,2016-02-23,V2,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\AbstractCompositeType.java7
CC_ID8347,CC_NAME6513,2016-03-03,V1,Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\dht\IPartitioner.java7
CC_ID8348,CC_NAME5975,2016-04-15,V1,"Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\format\big\SSTableSliceIterator.java7
CC_ID8349,CC_NAME416,2016-03-07,V1,"During normal use and/or single fault condition of the equipment, continuous reverse delivery115 shall not be possible (from IEC 601-2-24)79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\DisableHandoff.java7
CC_ID8350,CC_NAME8331,2016-04-11,V1,Clinician-requested bolus delivery shall be immediately halted when alarms sound.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\MapType.java7
CC_ID8351,CC_NAME6112,2016-03-30,V0,"–requirement removed, Rx read from drug container by scanner79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cache\OHCProvider.java7
CC_ID8352,CC_NAME1015,2016-03-22,V5,"The minimum clinician-chosen duration for a clinician-requested bolus shall be the prescribed minimum number of minutes between consecutive patient-requested bolus deliveries, ?prb.79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\exceptions\ReadTimeoutException.java7
CC_ID8353,CC_NAME1206,2016-04-19,V4,The maximum clinician-chosen duration for a clinician-requested bolus shall be ?ccb max = 6 hours.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\locator\CloudstackSnitch.java7
CC_ID8354,CC_NAME2352,2016-02-05,V1,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\SelectStatement.java7
CC_ID8355,CC_NAME5527,2016-03-01,V4,"–removed, must scan Rx from label of drug container79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\Snapshot.java7
CC_ID8356,CC_NAME3050,2016-03-07,V0,Clinician-commanded bolus shall be halted when continuing to infuse prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\selection\Selection.java7
CC_ID8357,CC_NAME9383,2016-03-25,V1,"The mechanical pump shall halt pumping when commanded, or caused in response to an alarm condition.79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\pager\SliceQueryPager.java7
CC_ID8358,CC_NAME5239,2016-03-07,V3,"Upon patient’s press of the PCA pump’s patient-button, a prescribed bolus volume-to-be-infused, V T BI, of the drug loaded in the pump is delivered to the patient.79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\transport\Connection.java7
CC_ID8359,CC_NAME6834,2016-04-29,V2,"The PCA pump shall continue to infuse for 10 minutes during interruption of mains electricity supply using battery backup, either continuously or spread over an hour. (Five minutes to recharge per minute using battery.)79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\PropertyDefinitions.java7
CC_ID8360,CC_NAME7013,2016-03-23,V0,A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\btree\BTreeSearchIterator.java7
CC_ID8361,CC_NAME6198,2016-04-28,V0,The Control Panel shall provide means to inactivate audible alarms temporarily for a predefined period of time.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\dht\ComparableObjectToken.java7
CC_ID8362,CC_NAME4865,2016-03-21,V5,–removed all Rx entry via scanner79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\DateType.java7
CC_ID8363,CC_NAME4516,2016-04-27,V1,The ICE interface shall transmit encrypted and authenticated alarms and warnings to the ICE system.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\util\ThrottledReader.java7
CC_ID8364,CC_NAME4664,2016-04-26,V6,"For each drug that may be infused with a PCA pump, the drug library entry103 for that drug shall have data elements listed in Table 6.79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\CreateKeyspaceStatement.java7
CC_ID8365,CC_NAME7474,2016-04-08,V2,Each tone in the alarm melody shall be composed of a minimum of 4 harmonic components in the range 300 Hz to 4000 Hz comprising an inverted 9th jazz chord.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\ClientState.java7
CC_ID8366,CC_NAME6553,2016-02-29,V2,The Control Panel shall provide means to inactivate audible alarms indefinitely79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\SSTableExport.java7
CC_ID8367,CC_NAME6247,2016-02-02,V3,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\hadoop\pig\CassandraStorage.java7
CC_ID8368,CC_NAME96,2016-02-11,V4,"Occurrence of unavoidable single-event upsets caused by cosmic-ray-induced high- and thermalenergy neutrons must be either masked, or detected to fail-stop79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\SetCompactionThreshold.java7
CC_ID8369,CC_NAME7064,2016-04-18,V0,Each log entry shall have a time stamp81 with its time of occurrence.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\UntypedResultSet.java7
CC_ID8370,CC_NAME6426,2016-04-15,V5,The alarm melody of audible alarms signals shall conform to Table AAA.1 of standard IEC 60601-1-8 for drug or fluid delivery. “C d g” shall be used for medium priority alarms; “C d g - C d” shall be used for high priority alarms79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\progress\jmx\JMXProgressSupport.java7
CC_ID8371,CC_NAME2320,2016-03-22,V2,"When the stop button is pressed, the current pump stroke shall be completed prior to stopping the pump.79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\repair\RepairRunnable.java7
CC_ID8372,CC_NAME2655,2016-04-13,V0,At least one visual alarm signal shall be provided that identifies the specific alarm condition and its priority. This signal shall be perceived correctly (be legible) at a distance of 1 m from the equipment79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cache\RowCacheSentinel.java7
CC_ID8373,CC_NAME5457,2016-02-18,V0,The PCA pump shall detect air-in-line embolism (bubble).79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\Join.java7
CC_ID8374,CC_NAME6326,2016-04-08,V0,"If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\ResumeHandoff.java7
CC_ID8375,CC_NAME5905,2016-03-03,V2,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\messages\StreamMessage.java7
CC_ID8376,CC_NAME9689,2016-04-27,V1,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\DeletionInfo.java7
CC_ID8377,CC_NAME4675,2016-03-16,V1,"The PCA pump shall perform a power-on-self-test (POST) to assure system integrity after being turned on, yet before any infusion begins. Failure of POST shall raise a POST alarm, stop pump79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\CfHistograms.java7
CC_ID8378,CC_NAME513,2016-02-19,V1,"When an empty-reservoir alarm occurs, the current pump stroke shall be completed prior to stopping the pump.79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\Relation.java7
CC_ID8379,CC_NAME3488,2016-02-25,V2,"If delivered clinician-requested bolus flow rate exceeds the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\index\composites\CompositesIndexIncludingCollectionKey.java7
CC_ID8380,CC_NAME9455,2016-02-25,V1,"If alarms are inactivated or paused through the ICE supervisor user interface, they shall be reactivated upon loss of connection to ICE79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\context\CounterContext.java7
CC_ID8381,CC_NAME264,2016-03-15,V2,Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\DynamicCompositeType.java7
CC_ID8382,CC_NAME7264,2016-03-21,V1,The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\StreamRequest.java7
CC_ID8383,CC_NAME7887,2016-03-28,V2,An air-in-line alarm116 shall be triggered by the pump if detectable air bubbles are infused into the patient.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\exceptions\RequestFailureException.java7
CC_ID8384,CC_NAME4013,2016-04-22,V1,The PCA pump shall detect upstream occlusion.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\Mx4jTool.java7
CC_ID8385,CC_NAME1891,2016-02-29,V3,"If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\CreateAggregateStatement.java7
CC_ID8386,CC_NAME5368,2016-03-18,V1,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\StreamSession.java7
CC_ID8387,CC_NAME525,2016-04-26,V6,The mechanical pump shall not allow reverse flow from the patient into the pump.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\PreHashedDecoratedKey.java7
CC_ID8388,CC_NAME5315,2016-03-01,V3,The pump shall be able to deliver basal infusion at flows throughout the basal infusion flow range of Fbasal min = 1 to Fbasal max = 10 ml/hr.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\auth\PasswordAuthenticator.java7
CC_ID8389,CC_NAME6529,2016-03-18,V1,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\management\StreamEventJMXNotifier.java7
CC_ID8390,CC_NAME4017,2016-02-16,V4,Component failure must not harm patient (beyond stopping function).79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\Keyspace.java7
CC_ID8391,CC_NAME939,2016-02-25,V1,"Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\TpStats.java7
CC_ID8392,CC_NAME7247,2016-03-31,V4,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\WindowsTimer.java7
CC_ID8393,CC_NAME6836,2016-03-08,V0,"Because with either working battery or power supply can operate the pump, if the battery failure alarm and either the voltage out-of-range or the power supply failure alarms, then the pump rate will be off.79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\serializers\CounterSerializer.java7
CC_ID8394,CC_NAME8085,2016-04-18,V1,Patient-requested bolus delivery shall be immediately halted when alarms sound.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\Directories.java7
CC_ID8395,CC_NAME1745,2016-02-04,V0,Pressing the stop button confirms and silences all alarms and terminates any alarm signal inactivation.79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\exceptions\ExceptionCode.java7
CC_ID8396,CC_NAME6564,2016-04-18,V4,The Control Panel shall audibly indicate the specific problem causing the alarm condition as described in Section 5.4.379,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\util\MemoryOutputStream.java7
CC_ID8397,CC_NAME9961,2016-04-15,V1,"If delivered patient-requested bolus flow rate is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the flow stops79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\EstimatedHistogram.java7
CC_ID8398,CC_NAME5557,2016-03-03,V3,"If delivered basal flow rate is less than the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops, the pump shall issue an basal under-infusion warning (EC3.2.8).79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\ClockAndCount.java7
CC_ID8399,CC_NAME985,2016-02-25,V0,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).79",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\SSTableMetadataViewer.java7
CC_ID8400,CC_NAME6547,2016-02-01,V4,The scanner shall read and authenticate information from the drug’s package label79,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\thrift\TServerFactory.java7
CC_ID8401,CC_NAME2242,2016-02-03,V5,"Upon patient’s press of the PCA pump’s patient-button, a prescribed bolus volume-to-be-infused, V T BI, of the drug loaded in the pump is delivered to the patient.80",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\metrics\ClearableHistogram.java7
CC_ID8402,CC_NAME8249,2016-02-09,V1,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.80",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cache\RefCountedMemory.java7
CC_ID8403,CC_NAME2919,2016-03-14,V0,The PCA pump shall switch to KVO infusion rate upon receiving an authenticated command through its ICE interface.80,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\memory\ContextAllocator.java7
CC_ID8404,CC_NAME1323,2016-04-21,V3,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.80,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\transport\Frame.java7
CC_ID8405,CC_NAME6447,2016-03-23,V1,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.80",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\auth\AuthMigrationListener.java7
CC_ID8406,CC_NAME1867,2016-04-20,V1,"During normal use and/or single fault condition of the equipment, continuous reverse delivery115 shall not be possible (from IEC 601-2-24)80",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\compaction\writers\CompactionAwareWriter.java7
CC_ID8407,CC_NAME4284,2016-04-11,V2,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.80,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\commitlog\CommitLogArchiver.java7
CC_ID8408,CC_NAME4028,2016-02-08,V0,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration80",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\metrics\ClientMetrics.java7
CC_ID8409,CC_NAME8920,2016-04-19,V0,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.80,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\thrift\ITransportFactory.java7
CC_ID8410,CC_NAME2512,2016-04-27,V0,The drug reservoir shall measure its contents.80,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\transport\DataType.java7
CC_ID8411,CC_NAME9368,2016-02-17,V2,"The PCA pump shall perform periodic self-tests to assure system integrity during long periods of use. Failure of a self-test shall raise a self-test alarm, stop pump, record it in the Fault Log, and display the reason for failure on the user interface.80",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\Maps.java7
CC_ID8412,CC_NAME314,2016-03-07,V0,"If delivered clinician-requested bolus flow rate is less than the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops80",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\transport\messages\OptionsMessage.java7
CC_ID8413,CC_NAME4623,2016-02-15,V0,At least one visual alarm signal shall be provided that identifies the specific alarm condition and its priority. This signal shall be perceived correctly (be legible) at a distance of 1 m from the equipment80,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\BufferCounterUpdateCell.java7
CC_ID8414,CC_NAME3854,2016-04-01,V5,The Control Panel shall provide means to inactivate audible alarms temporarily for a predefined period of time.80,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\messages\SessionFailedMessage.java7
CC_ID8415,CC_NAME8116,2016-04-06,V1,Each log entry shall have a time stamp81 with its time of occurrence.80,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\thrift\CustomTThreadPoolServer.java7
CC_ID8416,CC_NAME993,2016-03-02,V1,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.80",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\concurrent\Accumulator.java7
CC_ID8417,CC_NAME5713,2016-02-29,V1,Alarm’s and warning’s priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment - Part 1-8: General requirements for safety - Collateral standard.80,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\serializers\DoubleSerializer.java7
CC_ID8418,CC_NAME1389,2016-04-11,V0,"Patient-requested bolus shall not be delivered more often than a prescribed number of minutes, ?prb.80",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\StreamManagerMBean.java7
CC_ID8419,CC_NAME4098,2016-03-02,V0,The PCA pump shall resume prescribed infusion upon receiving an authenticated command through its ICE interface.80,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\paxos\Commit.java7
CC_ID8420,CC_NAME197,2016-04-01,V0,The auditory volume of audible alarms signals shall conform to Section 201.3.3.2 Volume of auditory ALARM SIGNALS and INFORMATION SIGNALS of standard IEC 60601-1-8.80,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\compress\CompressedInputStream.java7
CC_ID8421,CC_NAME8776,2016-02-01,V3,All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.80,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\composites\CellNameType.java7
CC_ID8422,CC_NAME9466,2016-04-11,V0,The PCA pump shall issue alarms and warnings that require clinician attention.80,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\auth\AuthenticatedUser.java7
CC_ID8423,CC_NAME5541,2016-02-24,V0,A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.80,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\AbstractReadExecutor.java7
CC_ID8424,CC_NAME6603,2016-04-01,V0,The PCA pump shall have a start button.80,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\btree\NodeBuilder.java7
CC_ID8425,CC_NAME8059,2016-03-22,V1,Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician.80,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\SSTableSimpleUnsortedWriter.java7
CC_ID8426,CC_NAME162,2016-02-10,V0,tactile response (button press).80,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\WindowsFailedSnapshotTracker.java7
CC_ID8427,CC_NAME9733,2016-03-25,V0,When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.80,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\util\RandomAccessReader.java7
CC_ID8428,CC_NAME3194,2016-02-05,V3,"–requirement removed, Rx read from drug container by scanner80",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\serializers\BytesSerializer.java7
CC_ID8429,CC_NAME5484,2016-03-03,V2,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.80,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\compress\DeflateCompressor.java7
CC_ID8430,CC_NAME6651,2016-04-21,V1,"A clinician-requested bolus shall be delivered at the rate, Fccb, of V T BI divided by the duration chosen by the clinician, ?ccb, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.80",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\commitlog\PeriodicCommitLogService.java7
CC_ID8431,CC_NAME6693,2016-03-09,V2,"If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown80",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\messages\PrepareMessage.java7
CC_ID8432,CC_NAME7616,2016-03-09,V0,"Occurrence of unavoidable single-event upsets caused by cosmic-ray-induced high- and thermalenergy neutrons must be either masked, or detected to fail-stop80",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\restrictions\StatementRestrictions.java7
CC_ID8433,CC_NAME6731,2016-03-09,V2,"The PCA pump shall detect power supply voltage out-of-range, issue a voltage out-of-range warning, and switch to battery backup when out-of-range.80",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\RangeTombstoneList.java7
CC_ID8434,CC_NAME5973,2016-03-28,V1,"If alarms are inactivated or paused through the ICE supervisor user interface, they shall be reactivated upon loss of connection to ICE80",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\auth\Roles.java7
CC_ID8435,CC_NAME205,2016-02-10,V3,An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi80,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\progress\ProgressEventNotifier.java7
