FL_ID,FL_DESC,FL_FO,FL_REPORTEDBY,FL_ASSIGNEDTO,FL_SOLUTION,FL_STATUS
FL_ID1062,The PCA pump shall implement a safety architecture112 that separates normal operation from fault detection and response.8,CC_ID7899,Nasim,Jane,dose reaches maximum allowed by drug library55,Assigned
FL_ID1063,"Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.8",CC_ID5734,Jerry,Sugandha,blockage between pump and patient55,Assigned
FL_ID1064,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow8",CC_ID8519,Rami,Sugandha,drug or prescription not intended for this patient55,Assigned
FL_ID1065,"A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.8",CC_ID7348,Nasim,Sugandha,basal rate or bolus VTBI exceeded soft limit56,Clossed
FL_ID1066,The scanner shall read and authenticate information from the drug’s package label8,CC_ID7935,Rami,Jane,pump fails to prime after loading drug reservoir56,Assigned
FL_ID1067,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.8,CC_ID6620,Ben,Sugandha,basal rate or bolus VTBI exceeded hard limit56,Assigned
FL_ID1068,The mechanical pump shall not allow reverse flow from the patient into the pump.8,CC_ID7319,Nasim,Caleb,blockage between reservoir and pump56,Assigned
FL_ID1069,"The PCA pump shall detect power supply voltage out-of-range, issue a voltage out-of-range warning, and switch to battery backup when out-of-range.8",CC_ID5624,Rami,Caleb,Bolus request denied because minimum time between boluses had not elapsed.56,Assigned
FL_ID1070,The drug reservoir shall measure its contents.8,CC_ID8422,Nasim,Jane,patient not admitted to hospital56,Assigned
FL_ID1071,Alarm’s and warning’s priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment - Part 1-8: General requirements for safety - Collateral standard.8,CC_ID8822,Ben,Sugandha,blockage between pump and patient56,Assigned
FL_ID1072,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.8,CC_ID5902,Jerry,Sugandha,dose reaches maximum allowed by drug library56,Assigned
FL_ID1073,"A patient-requested bolus shall take precedence over a clinician-requested bolus. The clinicianrequested bolus shall be suspended while the patient-requested bolus dose is administered, and resumed afterward.8",CC_ID6531,Rami,Caleb,clinician not authorized to operate pump56,Clossed
FL_ID1074,"Hardware faults detected, but not masked, shall raise a fault alarm, stop pump, record it in the Fault Log, and display the reason for fault on the user interface.8",CC_ID7197,Ben,Caleb,no audible alarm56,Assigned
FL_ID1075,"Changing prescription during infusion shall require prescription confirmation61, clinician authentication62, patient authentication63, prescription authentication64 (patient-to-drug match) and drug authentication8",CC_ID8375,Ben,Sugandha,pump temperature exceeds 55 C56,Open
FL_ID1076,"Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.8",CC_ID7316,Nasim,Jane,power-on self test fails56,Clossed
FL_ID1077,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.8,CC_ID8900,Nasim,Jane,PCA pump detects its own failure56,Assigned
FL_ID1078,"Occurrence of unavoidable single-event upsets caused by cosmic-ray-induced high- and thermalenergy neutrons must be either masked, or detected to fail-stop8",CC_ID6151,Nasim,Jane,bubble detection56,Assigned
FL_ID1079,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.8,CC_ID8589,Jerry,Caleb,measured flow rate exceeds setting56,Clossed
FL_ID1080,The Control Panel shall provide means to cancel alarm signal inactivation.8,CC_ID8286,Rami,Jane,indication of no ICE alarms enabled56,Assigned
FL_ID1081,"The drug library102 can be thought of as a lookup table that, given a drug name and a location, provides typical and safe limits of different infusion parameters. The drug library shall be determined by an authorized and authenticated hospital pharmacist8",CC_ID7184,Jerry,Jane,drug or prescription not intended for this patient56,Open
FL_ID1082,"The minimum clinician-chosen duration for a clinician-requested bolus shall be the prescribed minimum number of minutes between consecutive patient-requested bolus deliveries, ?prb.8",CC_ID6924,Jerry,Sugandha,measured flow rate below setting56,Clossed
FL_ID1083,"Patient-requested bolus shall not be delivered more often than a prescribed number of minutes, ?prb.8",CC_ID6652,Ben,Jane,the drug library fails authenticity or integrity check56,Assigned
FL_ID1084,The ICE Interface shall transmit encrypted and authenticated current operating status to the ICE system.8,CC_ID7238,Nasim,Sugandha,Bolus request denied because minimum time between boluses had not elapsed.57,Assigned
FL_ID1085,Prescriptions that violate a hard limit of the drug in the drug library shall be rejected with visible and audible indication when confirmation is attempted by the clinician.8,CC_ID5404,Jerry,Sugandha,pump temperature exceeds 55 C57,Assigned
FL_ID1086,The PCA pump must be electromagnetically compatible according to IEC 60601-1-2 (2001)8,CC_ID7330,Rami,Sugandha,drug or prescription not intended for this patient57,Assigned
FL_ID1087,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.8",CC_ID8411,Rami,Alex,measured flow rate below setting57,Clossed
FL_ID1088,"After the clinician presses the start button, but before commencing infusion, the values of V T BI and Fbasal are checked against the drug library entry of the drug to be infused.8",CC_ID8584,Jerry,Jane,the drug library fails authenticity or integrity check57,Assigned
FL_ID1089,Component failure must not harm patient (beyond stopping function).8,CC_ID7653,Nasim,Sugandha,basal rate or bolus VTBI exceeded soft limit57,Assigned
FL_ID1090,"The basal flow rate, F(basal) is prescribed by a physican and entred into the PCA pump by scanning the presription from the drug container label as it is loaded into the reservoir.8",CC_ID7779,Nasim,Jane,PCA pump detects its own failure57,Assigned
FL_ID1091,"The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.8",CC_ID5872,Nasim,Sugandha,no audible alarm57,Assigned
FL_ID1092,"Successfully masked faults shall be recorded in the Fault Log, but raise an alarm.8",CC_ID8557,Nasim,Alex,bubble detection57,Assigned
FL_ID1093,The PCA pump shall have a start button.8,CC_ID6650,Jerry,Jane,power-on self test fails57,Clossed
FL_ID1094,The PCA pump shall detect battery failure and issue a battery failure alarm8,CC_ID5835,Jerry,Sugandha,clinician not authorized to operate pump57,Assigned
FL_ID1095,Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.8,CC_ID6302,Nasim,Caleb,patient not admitted to hospital57,Assigned
FL_ID1096,tactile response (button press).8,CC_ID7184,Jerry,Jane,basal rate or bolus VTBI exceeded hard limit57,Assigned
FL_ID1097,"–removed, must scan Rx from label of drug container8",CC_ID5846,Rami,Alex,measured flow rate exceeds setting57,Assigned
FL_ID1098,"The PCA pump shall perform a power-on-self-test (POST) to assure system integrity after being turned on, yet before any infusion begins. Failure of POST shall raise a POST alarm, stop pump8",CC_ID6856,Nasim,Jane,blockage between pump and patient57,Assigned
FL_ID1099,The Control Panel shall provide means to inactivate audible alarms indefinitely8,CC_ID8429,Ben,Sugandha,dose reaches maximum allowed by drug library57,Assigned
FL_ID1100,The PCA pump shall detect upstream occlusion.8,CC_ID8369,Rami,Sugandha,blockage between reservoir and pump57,Assigned
FL_ID1101,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.8,CC_ID7251,Rami,Jane,indication of no ICE alarms enabled57,Assigned
FL_ID1102,Each tone in the alarm melody shall be composed of a minimum of 4 harmonic components in the range 300 Hz to 4000 Hz comprising an inverted 9th jazz chord.8,CC_ID6162,Nasim,Alex,pump fails to prime after loading drug reservoir57,Assigned
FL_ID1103,The PCA pump shall have a stop button8,CC_ID6854,Jerry,Jane,no audible alarm58,Assigned
FL_ID1104,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.8,CC_ID6992,Rami,Jane,blockage between pump and patient58,Assigned
FL_ID1105,"The PCA pump shall perform periodic self-tests to assure system integrity during long periods of use. Failure of a self-test shall raise a self-test alarm, stop pump, record it in the Fault Log, and display the reason for failure on the user interface.8",CC_ID8220,Rami,Sugandha,basal rate or bolus VTBI exceeded hard limit58,Assigned
FL_ID1106,All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.8,CC_ID6775,Jerry,Jane,drug or prescription not intended for this patient58,Assigned
FL_ID1107,Information in event and Fault Logs shall be retained for at least ?log = 1000 hours after the PCA pump is turned-off and unplugged.8,CC_ID6679,Jerry,Jane,the drug library fails authenticity or integrity check58,Assigned
FL_ID1108,"–requirement removed, Rx read from drug container by scanner8",CC_ID5109,Nasim,Jane,dose reaches maximum allowed by drug library58,Assigned
FL_ID1109,The estimate of remaining battery energy must be accurate to within Xbtty = 25%.8,CC_ID8356,Jerry,Sugandha,indication of no ICE alarms enabled58,Assigned
FL_ID1110,"display of visual information, and8",CC_ID6630,Ben,Jane,bubble detection58,Assigned
FL_ID1111,An air-in-line alarm116 shall be triggered by the pump if detectable air bubbles are infused into the patient.8,CC_ID6896,Nasim,Sugandha,measured flow rate below setting58,Assigned
FL_ID1112,"If the estimated battery life remaining is less than ?lba = 3 minutes, the pump shall issue a low-battery warning.8",CC_ID7609,Jerry,Jane,pump temperature exceeds 55 C58,Clossed
FL_ID1113,The control panel shall allow authorized clinician bolus request 60 and choice of duration.8,CC_ID5006,Jerry,Caleb,basal rate or bolus VTBI exceeded soft limit58,Clossed
FL_ID1114,The PCA pump shall use a physician’s prescription as device parameters.8,CC_ID8250,Jerry,Sugandha,power-on self test fails58,Assigned
FL_ID1115,"If a visual indicator is necessary for the clinician to identify the equipment or part of the equipment that requires clinician response or awareness, at least one visual alarm signal 46 shall be provided8",CC_ID8800,Nasim,Sugandha,pump fails to prime after loading drug reservoir58,Assigned
FL_ID1116,"The mechanical pump shall halt pumping when commanded, or caused in response to an alarm condition.8",CC_ID5531,Nasim,Jane,blockage between reservoir and pump58,Assigned
FL_ID1117,The PCA pump shall issue alarms and warnings that require clinician attention.8,CC_ID8665,Rami,Jane,patient not admitted to hospital58,Assigned
FL_ID1118,The scanner shall read and authenticate information from the clinician’s badge8,CC_ID5101,Nasim,Jane,PCA pump detects its own failure58,Assigned
FL_ID1119,"When an occlusion alarm occurs, the pump shall be stopped immediately without completing the current pump stroke8",CC_ID8368,Nasim,Jane,Bolus request denied because minimum time between boluses had not elapsed.58,Clossed
FL_ID1120,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.8",CC_ID7603,Nasim,Alex,measured flow rate exceeds setting58,Assigned
FL_ID1121,The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.8,CC_ID5155,Nasim,Jane,clinician not authorized to operate pump58,Assigned
FL_ID1122,The measured drug volume shall be within Vrt = 1 ml of the actual drug volume.8,CC_ID8326,Nasim,Jane,clinician not authorized to operate pump59,Assigned
FL_ID1123,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized8,CC_ID7265,Nasim,Jane,the drug library fails authenticity or integrity check59,Assigned
FL_ID1124,The auditory volume of audible alarms signals shall conform to Section 201.3.3.2 Volume of auditory ALARM SIGNALS and INFORMATION SIGNALS of standard IEC 60601-1-8.8,CC_ID8114,Jerry,Jane,bubble detection59,Clossed
FL_ID1125,Patient-requested bolus delivery shall be immediately halted when alarms sound.8,CC_ID7152,Rami,Sugandha,measured flow rate below setting59,Open
FL_ID1126,Each log entry shall have a time stamp81 with its time of occurrence.8,CC_ID7565,Nasim,Sugandha,measured flow rate exceeds setting59,Assigned
FL_ID1127,A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side)8,CC_ID8901,Nasim,Alex,dose reaches maximum allowed by drug library59,Clossed
FL_ID1128,Alarms shall be issued in order of occurrence.8,CC_ID6447,Ben,Jane,power-on self test fails59,Clossed
FL_ID1129,"The PCA pump shall maintain an electronic fault log to record each fault condition, and the associated alarm and/or alert issued.8",CC_ID8803,Ben,Alex,PCA pump detects its own failure59,Assigned
FL_ID1130,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions8",CC_ID7314,Jerry,Jane,patient not admitted to hospital59,Assigned
FL_ID1131,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.8,CC_ID6479,Jerry,Jane,Bolus request denied because minimum time between boluses had not elapsed.59,Assigned
FL_ID1132,"If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).8",CC_ID8032,Nasim,Alex,basal rate or bolus VTBI exceeded hard limit59,Assigned
FL_ID1133,Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode).8,CC_ID8481,Ben,Jane,blockage between pump and patient59,Assigned
FL_ID1134,An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi8,CC_ID5758,Jerry,Jane,indication of no ICE alarms enabled59,Assigned
FL_ID1135,The PCA pump shall switch to KVO infusion rate upon receiving an authenticated command through its ICE interface.8,CC_ID8771,Jerry,Caleb,blockage between reservoir and pump59,Assigned
FL_ID1136,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.8",CC_ID5267,Rami,Jane,drug or prescription not intended for this patient59,Assigned
FL_ID1137,A real-time clock must produce timestamps accurate to 10 ms.8,CC_ID8382,Jerry,Sugandha,no audible alarm59,Assigned
FL_ID1138,A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.8,CC_ID7656,Rami,Jane,basal rate or bolus VTBI exceeded soft limit59,Assigned
FL_ID1139,Clinician-commanded bolus shall be halted when continuing to infuse prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.8,CC_ID6312,Nasim,Jane,pump fails to prime after loading drug reservoir59,Assigned
FL_ID1140,"The PCA pump shall continue to infuse for 10 minutes during interruption of mains electricity supply using battery backup, either continuously or spread over an hour. (Five minutes to recharge per minute using battery.)8",CC_ID7737,Jerry,Sugandha,pump temperature exceeds 55 C59,Open
FL_ID1141,"Prior to, or coincident with, loading the drug reservoir must also enter prescription96 on the drug container’s label using the scanner.8",CC_ID6037,Nasim,Jane,blockage between pump and patient60,Assigned
FL_ID1142,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).8",CC_ID5359,Jerry,Jane,power-on self test fails60,Assigned
FL_ID1143,"A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.8",CC_ID7754,Nasim,Jane,basal rate or bolus VTBI exceeded hard limit60,Assigned
FL_ID1144,"Because with either working battery or power supply can operate the pump, if the battery failure alarm and either the voltage out-of-range or the power supply failure alarms, then the pump rate will be off.8",CC_ID7536,Jerry,Jane,measured flow rate exceeds setting60,Assigned
FL_ID1145,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.8",CC_ID6267,Jerry,Jane,pump temperature exceeds 55 C60,Assigned
FL_ID1146,The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.8,CC_ID8121,Ben,Sugandha,clinician not authorized to operate pump60,Assigned
FL_ID1147,"During normal use and/or single fault condition of the equipment, continuous reverse delivery115 shall not be possible (from IEC 601-2-24)8",CC_ID7701,Ben,Jane,Bolus request denied because minimum time between boluses had not elapsed.60,Open
FL_ID1148,The control panel must display currently-programmed patient data and physician’s prescription.8,CC_ID5172,Rami,Alex,drug or prescription not intended for this patient60,Assigned
FL_ID1149,The PCA pump must not leak current greater than 10 mA8,CC_ID6129,Nasim,Sugandha,patient not admitted to hospital60,Assigned
FL_ID1150,"If alarms are inactivated or paused through the ICE supervisor user interface, they shall be reactivated upon loss of connection to ICE8",CC_ID7336,Jerry,Alex,PCA pump detects its own failure60,Assigned
FL_ID1151,The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.8,CC_ID8688,Jerry,Jane,bubble detection60,Open
FL_ID1152,Clinician-requested bolus delivery shall be immediately halted when alarms sound.8,CC_ID6650,Nasim,Jane,the drug library fails authenticity or integrity check60,Open
FL_ID1153,The PCA pump shall resume prescribed infusion upon receiving an authenticated command through its ICE interface.8,CC_ID7526,Jerry,Jane,measured flow rate below setting60,Assigned
FL_ID1154,"Alarms shall cause audible alarms signals that meet the requirements of Tables 203 and 204 of standard IEC 60601-1-8 for alarm pulses, bursts, and harmonics.8",CC_ID5865,Ben,Sugandha,pump fails to prime after loading drug reservoir60,Assigned
FL_ID1155,All materials that contact fluid shall be biocompatible8,CC_ID5526,Ben,Jane,blockage between reservoir and pump60,Assigned
FL_ID1156,"If delivered basal flow rate is less than the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops, the pump shall issue an basal under-infusion warning (EC3.2.8).8",CC_ID6977,Jerry,Jane,indication of no ICE alarms enabled60,Assigned
FL_ID1157,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.8",CC_ID8730,Jerry,Sugandha,no audible alarm60,Assigned
FL_ID1158,Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician.8,CC_ID5167,Nasim,Jane,dose reaches maximum allowed by drug library60,Assigned
FL_ID1159,The fault log shall record at least 1000 faults before overwriting oldest fault records first.8,CC_ID6377,Nasim,Sugandha,basal rate or bolus VTBI exceeded soft limit60,Assigned
FL_ID1160,"If delivered patient-requested bolus flow rate is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the flow stops8",CC_ID6614,Nasim,Jane,the drug library fails authenticity or integrity check61,Assigned
FL_ID1161,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.8,CC_ID7606,Rami,Jane,pump fails to prime after loading drug reservoir61,Assigned
FL_ID1162,"If delivered clinician-requested bolus flow rate exceeds the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow8",CC_ID5768,Rami,Alex,basal rate or bolus VTBI exceeded hard limit61,Assigned
FL_ID1163,The maximum clinician-chosen duration for a clinician-requested bolus shall be ?ccb max = 6 hours.8,CC_ID6887,Jerry,Jane,patient not admitted to hospital61,Assigned
FL_ID1164,Priority for alarms and warnings is shown in Table 4; warnings are low-priority alarms. The last column show the alarm pump rate to be used while the alarm is in effect. For “special” flow rates for power malfunctions see Section 6.3.8,CC_ID6554,Jerry,Jane,drug or prescription not intended for this patient61,Assigned
FL_ID1165,"If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown8",CC_ID7732,Nasim,Jane,dose reaches maximum allowed by drug library61,Assigned
FL_ID1166,When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.8,CC_ID5712,Jerry,Sugandha,basal rate or bolus VTBI exceeded soft limit61,Assigned
FL_ID1167,"A clinician-requested bolus shall be delivered at the rate, Fccb, of V T BI divided by the duration chosen by the clinician, ?ccb, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.8",CC_ID6442,Ben,Jane,Bolus request denied because minimum time between boluses had not elapsed.61,Assigned
FL_ID1168,"When an empty-reservoir alarm occurs, the current pump stroke shall be completed prior to stopping the pump.8",CC_ID8060,Jerry,Jane,clinician not authorized to operate pump61,Assigned
FL_ID1169,The Control Panel shall provide means to inactivate audible alarms temporarily for a predefined period of time.8,CC_ID8224,Rami,Jane,power-on self test fails61,Assigned
FL_ID1170,The PCA pump shall detect air-in-line embolism (bubble).8,CC_ID5966,Ben,Sugandha,indication of no ICE alarms enabled61,Assigned
FL_ID1171,"When the stop button is pressed, the current pump stroke shall be completed prior to stopping the pump.8",CC_ID5332,Nasim,Caleb,measured flow rate below setting61,Assigned
FL_ID1172,sound of audible alarm8,CC_ID8061,Nasim,Sugandha,PCA pump detects its own failure61,Assigned
FL_ID1173,"If the same alert-stop-start sequence occurs 3 or more times in ten minutes, infusion will be stopped, and an audible alarm sounded.8",CC_ID8375,Nasim,Jane,blockage between reservoir and pump61,Assigned
FL_ID1174,"If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.8",CC_ID7502,Ben,Sugandha,pump temperature exceeds 55 C61,Open
FL_ID1175,The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.8,CC_ID7198,Nasim,Sugandha,measured flow rate exceeds setting61,Assigned
FL_ID1176,The Control Panel shall audibly indicate the specific problem causing the alarm condition as described in Section 5.4.38,CC_ID7691,Nasim,Sugandha,blockage between pump and patient61,Assigned
FL_ID1177,The ICE interface shall transmit encrypted and authenticated alarms and warnings to the ICE system.8,CC_ID8396,Ben,Jane,no audible alarm61,Clossed
FL_ID1178,"The mechanical pump shall pump drug at prescribed flow rates for basal, bolus, and KVO infusion when commanded.8",CC_ID8695,Nasim,Alex,bubble detection61,Open
FL_ID1179,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration8",CC_ID8435,Jerry,Jane,Bolus request denied because minimum time between boluses had not elapsed.62,Assigned
FL_ID1180,"If the drug volume in the reservoir measures less than Vlra = 1 ml, and an infusion is in progress, a low-reservoir warning100 shall be issued.8",CC_ID6145,Nasim,Jane,patient not admitted to hospital62,Assigned
FL_ID1181,Pressing the stop button confirms and silences all alarms and terminates any alarm signal inactivation.8,CC_ID10728,Jerry,Jane,indication of no ICE alarms enabled62,Clossed
FL_ID1182,"If delivered clinician-requested bolus flow rate is less than the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops8",CC_ID10352,Nasim,Sugandha,pump fails to prime after loading drug reservoir62,Clossed
FL_ID1183,At least one visual alarm signal shall be provided that identifies the specific alarm condition and its priority. This signal shall be perceived correctly (be legible) at a distance of 1 m from the equipment8,CC_ID12409,Nasim,Sugandha,PCA pump detects its own failure62,Assigned
FL_ID1184,The scanner shall read and authenticate information from the patient’s wristband8,CC_ID10906,Jerry,Jane,basal rate or bolus VTBI exceeded soft limit62,Assigned
FL_ID1185,The alarm melody of audible alarms signals shall conform to Table AAA.1 of standard IEC 60601-1-8 for drug or fluid delivery. “C d g” shall be used for medium priority alarms; “C d g - C d” shall be used for high priority alarms8,CC_ID9581,Nasim,Jane,clinician not authorized to operate pump62,Assigned
FL_ID1186,The PCA pump shall measure drug flow within a tolerance of Fmdf tol = 0.1 ml/hr.8,CC_ID12470,Ben,Caleb,measured flow rate exceeds setting62,Assigned
FL_ID1187,The event log shall record 30 days of typical events before overwriting oldest event records first.8,CC_ID9207,Nasim,Jane,drug or prescription not intended for this patient62,Assigned
FL_ID1188,–removed all Rx entry via scanner8,CC_ID11487,Nasim,Jane,the drug library fails authenticity or integrity check62,Assigned
FL_ID1189,The pump shall be able to deliver basal infusion at flows throughout the basal infusion flow range of Fbasal min = 1 to Fbasal max = 10 ml/hr.,CC_ID11451,Nasim,Jane,blockage between pump and patient62,Assigned
FL_ID1190,The PCA pump shall detect downstream occlusion.,CC_ID11756,Nasim,Jane,pump temperature exceeds 55 C62,Assigned
FL_ID1191,"Upon patient’s press of the PCA pump’s patient-button, a prescribed bolus volume-to-be-infused, V T BI, of the drug loaded in the pump is delivered to the patient.",CC_ID12235,Rami,Sugandha,basal rate or bolus VTBI exceeded hard limit62,Clossed
FL_ID1192,"For each drug that may be infused with a PCA pump, the drug library entry103 for that drug shall have data elements listed in Table 6.",CC_ID11716,Nasim,Jane,no audible alarm62,Assigned
FL_ID1193,"If a drug library’s hard limit is violated by the proposed settings, the limit violated is indicated",CC_ID10417,Nasim,Jane,measured flow rate below setting62,Assigned
FL_ID1194,The PCA pump shall implement a safety architecture112 that separates normal operation from fault detection and response.,CC_ID9363,Ben,Jane,blockage between reservoir and pump62,Clossed
FL_ID1195,"Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.",CC_ID11055,Jerry,Jane,bubble detection62,Assigned
FL_ID1196,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow",CC_ID12294,Ben,Jane,dose reaches maximum allowed by drug library62,Assigned
FL_ID1197,"A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.",CC_ID10359,Nasim,Alex,power-on self test fails62,Assigned
FL_ID1198,The scanner shall read and authenticate information from the drug’s package label,CC_ID11317,Nasim,Jane,blockage between pump and patient63,Assigned
FL_ID1199,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.,CC_ID11808,Nasim,Alex,basal rate or bolus VTBI exceeded soft limit63,Assigned
FL_ID1200,The mechanical pump shall not allow reverse flow from the patient into the pump.,CC_ID11392,Rami,Alex,power-on self test fails63,Assigned
FL_ID1201,"The PCA pump shall detect power supply voltage out-of-range, issue a voltage out-of-range warning, and switch to battery backup when out-of-range.",CC_ID9090,Jerry,Jane,no audible alarm63,Assigned
FL_ID1202,The drug reservoir shall measure its contents.,CC_ID9060,Jerry,Sugandha,the drug library fails authenticity or integrity check63,Assigned
FL_ID1203,Alarm’s and warning’s priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment - Part 1-8: General requirements for safety - Collateral standard.,CC_ID9660,Nasim,Sugandha,measured flow rate exceeds setting63,Assigned
FL_ID1204,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.,CC_ID9509,Jerry,Sugandha,pump fails to prime after loading drug reservoir63,Assigned
FL_ID1205,"A patient-requested bolus shall take precedence over a clinician-requested bolus. The clinicianrequested bolus shall be suspended while the patient-requested bolus dose is administered, and resumed afterward.",CC_ID9488,Jerry,Sugandha,clinician not authorized to operate pump63,Clossed
FL_ID1206,"Hardware faults detected, but not masked, shall raise a fault alarm, stop pump, record it in the Fault Log, and display the reason for fault on the user interface.",CC_ID9785,Jerry,Jane,indication of no ICE alarms enabled63,Assigned
FL_ID1207,"Changing prescription during infusion shall require prescription confirmation61, clinician authentication62, patient authentication63, prescription authentication64 (patient-to-drug match) and drug authentication",CC_ID9907,Jerry,Jane,PCA pump detects its own failure63,Assigned
FL_ID1208,"Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.",CC_ID12794,Nasim,Sugandha,pump temperature exceeds 55 C63,Assigned
FL_ID1209,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.,CC_ID12423,Nasim,Alex,dose reaches maximum allowed by drug library63,Assigned
FL_ID1210,"Occurrence of unavoidable single-event upsets caused by cosmic-ray-induced high- and thermalenergy neutrons must be either masked, or detected to fail-stop",CC_ID11171,Rami,Jane,blockage between reservoir and pump63,Clossed
FL_ID1211,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.,CC_ID12435,Nasim,Jane,basal rate or bolus VTBI exceeded hard limit63,Assigned
FL_ID1212,The Control Panel shall provide means to cancel alarm signal inactivation.,CC_ID12314,Nasim,Jane,patient not admitted to hospital63,Clossed
