FL_ID,CC_ID
FL_ID594,CC_ID8106
FL_ID594,CC_ID9559
FL_ID594,CC_ID9703
FL_ID595,CC_ID5909
FL_ID595,CC_ID6535
FL_ID595,CC_ID8071
FL_ID596,CC_ID1873
FL_ID596,CC_ID5309
FL_ID596,CC_ID6484
FL_ID596,CC_ID6862
FL_ID596,CC_ID8670
FL_ID596,CC_ID9521
FL_ID597,CC_ID10320
FL_ID597,CC_ID2235
FL_ID597,CC_ID5006
FL_ID597,CC_ID6300
FL_ID598,CC_ID12988
FL_ID598,CC_ID5506
FL_ID598,CC_ID6867
FL_ID599,CC_ID10202
FL_ID599,CC_ID11014
FL_ID599,CC_ID12261
FL_ID599,CC_ID12478
FL_ID599,CC_ID348
FL_ID599,CC_ID6777
FL_ID599,CC_ID7758
FL_ID600,CC_ID12270
FL_ID600,CC_ID4224
FL_ID600,CC_ID6460
FL_ID601,CC_ID5910
FL_ID601,CC_ID8150
FL_ID601,CC_ID9305
FL_ID602,CC_ID2294
FL_ID602,CC_ID2808
FL_ID602,CC_ID4644
FL_ID603,CC_ID244
FL_ID603,CC_ID3526
FL_ID603,CC_ID574
FL_ID603,CC_ID7237
FL_ID603,CC_ID8429
FL_ID603,CC_ID8759
FL_ID603,CC_ID9107
FL_ID603,CC_ID9721
FL_ID604,CC_ID11294
FL_ID604,CC_ID1305
FL_ID604,CC_ID2387
FL_ID604,CC_ID3021
FL_ID604,CC_ID4714
FL_ID604,CC_ID6912
FL_ID604,CC_ID7980
FL_ID605,CC_ID11326
FL_ID605,CC_ID2225
FL_ID606,CC_ID10936
FL_ID606,CC_ID12526
FL_ID606,CC_ID1735
FL_ID606,CC_ID3749
FL_ID606,CC_ID6834
FL_ID606,CC_ID8473
FL_ID606,CC_ID8901
FL_ID607,CC_ID12772
FL_ID607,CC_ID664
FL_ID607,CC_ID849
FL_ID608,CC_ID10217
FL_ID608,CC_ID10535
FL_ID608,CC_ID11169
FL_ID608,CC_ID3748
FL_ID608,CC_ID5908
FL_ID608,CC_ID7505
FL_ID608,CC_ID934
FL_ID609,CC_ID10638
FL_ID609,CC_ID11556
FL_ID609,CC_ID2491
FL_ID609,CC_ID3740
FL_ID609,CC_ID417
FL_ID609,CC_ID5116
FL_ID609,CC_ID7960
FL_ID610,CC_ID12315
FL_ID610,CC_ID2243
FL_ID610,CC_ID3126
FL_ID610,CC_ID6117
FL_ID610,CC_ID644
FL_ID611,CC_ID1186
FL_ID611,CC_ID1975
FL_ID611,CC_ID237
FL_ID611,CC_ID3756
FL_ID611,CC_ID5580
FL_ID611,CC_ID7267
FL_ID611,CC_ID798
FL_ID611,CC_ID9241
FL_ID612,CC_ID12175
FL_ID612,CC_ID3689
FL_ID612,CC_ID4298
FL_ID612,CC_ID4989
FL_ID612,CC_ID6475
FL_ID612,CC_ID7032
FL_ID612,CC_ID7102
FL_ID612,CC_ID7710
FL_ID613,CC_ID10868
FL_ID613,CC_ID9603
FL_ID614,CC_ID2281
FL_ID614,CC_ID5029
FL_ID614,CC_ID8324
FL_ID615,CC_ID2240
FL_ID615,CC_ID474
FL_ID616,CC_ID7904
FL_ID617,CC_ID12730
FL_ID617,CC_ID383
FL_ID617,CC_ID5874
FL_ID617,CC_ID614
FL_ID617,CC_ID6522
FL_ID617,CC_ID9098
FL_ID617,CC_ID9230
FL_ID618,CC_ID2200
FL_ID618,CC_ID2576
FL_ID619,CC_ID11212
FL_ID619,CC_ID1288
FL_ID619,CC_ID3682
FL_ID619,CC_ID4618
FL_ID619,CC_ID5165
FL_ID619,CC_ID5374
FL_ID619,CC_ID8398
FL_ID619,CC_ID8474
FL_ID620,CC_ID303
FL_ID620,CC_ID4888
FL_ID621,CC_ID10649
FL_ID621,CC_ID12565
FL_ID621,CC_ID3075
FL_ID621,CC_ID3791
FL_ID621,CC_ID4430
FL_ID621,CC_ID585
FL_ID621,CC_ID7525
FL_ID622,CC_ID11355
FL_ID622,CC_ID1278
FL_ID622,CC_ID1797
FL_ID622,CC_ID3267
FL_ID622,CC_ID4135
FL_ID622,CC_ID4958
FL_ID622,CC_ID7514
FL_ID623,CC_ID4607
FL_ID623,CC_ID4750
FL_ID623,CC_ID5155
FL_ID624,CC_ID1233
FL_ID624,CC_ID677
FL_ID625,CC_ID11520
FL_ID625,CC_ID7515
FL_ID625,CC_ID9281
FL_ID626,CC_ID11095
FL_ID626,CC_ID11220
FL_ID626,CC_ID1229
FL_ID626,CC_ID3635
FL_ID626,CC_ID6406
FL_ID626,CC_ID8242
FL_ID627,CC_ID672
FL_ID627,CC_ID9934
FL_ID628,CC_ID7104
FL_ID628,CC_ID9708
FL_ID629,CC_ID10172
FL_ID629,CC_ID2419
FL_ID629,CC_ID7547
FL_ID629,CC_ID7806
FL_ID630,CC_ID11217
FL_ID630,CC_ID3206
FL_ID630,CC_ID471
FL_ID630,CC_ID4762
FL_ID630,CC_ID5046
FL_ID630,CC_ID8599
FL_ID631,CC_ID11622
FL_ID631,CC_ID12059
FL_ID631,CC_ID1996
FL_ID631,CC_ID2203
FL_ID631,CC_ID3625
FL_ID631,CC_ID6691
FL_ID631,CC_ID7577
FL_ID631,CC_ID9495
FL_ID632,CC_ID1892
FL_ID633,CC_ID12123
FL_ID633,CC_ID2270
FL_ID633,CC_ID2754
FL_ID633,CC_ID2888
FL_ID633,CC_ID5025
FL_ID633,CC_ID8203
FL_ID634,CC_ID10500
FL_ID634,CC_ID10724
FL_ID634,CC_ID4135
FL_ID634,CC_ID5687
FL_ID634,CC_ID8096
FL_ID634,CC_ID8772
FL_ID634,CC_ID9500
FL_ID635,CC_ID10478
FL_ID635,CC_ID2839
FL_ID635,CC_ID7027
FL_ID635,CC_ID7637
FL_ID635,CC_ID7652
FL_ID635,CC_ID7729
FL_ID635,CC_ID793
FL_ID635,CC_ID8101
FL_ID636,CC_ID11803
FL_ID636,CC_ID2283
FL_ID636,CC_ID2810
FL_ID636,CC_ID290
FL_ID636,CC_ID4081
FL_ID636,CC_ID668
FL_ID636,CC_ID8852
FL_ID637,CC_ID12613
FL_ID637,CC_ID1739
FL_ID637,CC_ID4067
FL_ID637,CC_ID4788
FL_ID637,CC_ID7533
FL_ID637,CC_ID9742
FL_ID638,CC_ID12508
FL_ID638,CC_ID12740
FL_ID638,CC_ID2733
FL_ID638,CC_ID3518
FL_ID639,CC_ID12388
FL_ID639,CC_ID3137
FL_ID640,CC_ID11833
FL_ID640,CC_ID11960
FL_ID640,CC_ID4691
FL_ID640,CC_ID9572
FL_ID641,CC_ID11710
FL_ID641,CC_ID2886
FL_ID641,CC_ID3202
FL_ID642,CC_ID7662
FL_ID642,CC_ID8235
FL_ID643,CC_ID12300
FL_ID643,CC_ID3259
FL_ID643,CC_ID5356
FL_ID643,CC_ID6421
FL_ID643,CC_ID8757
FL_ID643,CC_ID8910
FL_ID643,CC_ID9312
FL_ID644,CC_ID10571
FL_ID644,CC_ID10773
FL_ID644,CC_ID1268
FL_ID644,CC_ID4706
FL_ID644,CC_ID6021
FL_ID644,CC_ID999
FL_ID645,CC_ID10281
FL_ID645,CC_ID11329
FL_ID645,CC_ID1259
FL_ID645,CC_ID1393
FL_ID645,CC_ID1850
FL_ID645,CC_ID8361
FL_ID645,CC_ID8827
FL_ID646,CC_ID12331
FL_ID646,CC_ID2446
FL_ID646,CC_ID2777
FL_ID646,CC_ID3153
FL_ID646,CC_ID59
FL_ID646,CC_ID6119
FL_ID646,CC_ID7473
FL_ID646,CC_ID9020
FL_ID647,CC_ID10066
FL_ID647,CC_ID10981
FL_ID647,CC_ID11553
FL_ID647,CC_ID228
FL_ID647,CC_ID5368
FL_ID647,CC_ID6678
FL_ID647,CC_ID7729
FL_ID648,CC_ID10409
FL_ID648,CC_ID11690
FL_ID648,CC_ID2498
FL_ID648,CC_ID430
FL_ID648,CC_ID7561
FL_ID648,CC_ID9458
FL_ID649,CC_ID10935
FL_ID649,CC_ID1142
FL_ID649,CC_ID5632
FL_ID650,CC_ID1122
FL_ID650,CC_ID11969
FL_ID650,CC_ID2762
FL_ID650,CC_ID2954
FL_ID650,CC_ID2964
FL_ID650,CC_ID3050
FL_ID650,CC_ID3427
FL_ID650,CC_ID3876
FL_ID651,CC_ID10767
FL_ID651,CC_ID11323
FL_ID651,CC_ID4089
FL_ID651,CC_ID5487
FL_ID651,CC_ID5534
FL_ID651,CC_ID5752
FL_ID652,CC_ID10420
FL_ID652,CC_ID3809
FL_ID652,CC_ID6362
FL_ID652,CC_ID8228
FL_ID652,CC_ID9464
FL_ID653,CC_ID11433
FL_ID654,CC_ID10988
FL_ID654,CC_ID11363
FL_ID654,CC_ID12601
FL_ID654,CC_ID2557
FL_ID654,CC_ID5817
FL_ID654,CC_ID6944
FL_ID655,CC_ID2596
FL_ID655,CC_ID3818
FL_ID655,CC_ID7135
FL_ID656,CC_ID1531
FL_ID656,CC_ID2400
FL_ID656,CC_ID6103
FL_ID657,CC_ID5358
FL_ID657,CC_ID8140
FL_ID657,CC_ID8380
FL_ID657,CC_ID8688
FL_ID658,CC_ID6541
FL_ID658,CC_ID8779
FL_ID659,CC_ID1132
FL_ID659,CC_ID11492
FL_ID659,CC_ID4037
FL_ID659,CC_ID5118
FL_ID659,CC_ID6207
FL_ID659,CC_ID7082
FL_ID659,CC_ID7872
FL_ID660,CC_ID12287
FL_ID660,CC_ID12379
FL_ID660,CC_ID2900
FL_ID660,CC_ID4893
FL_ID660,CC_ID5516
FL_ID660,CC_ID6788
FL_ID660,CC_ID7550
FL_ID661,CC_ID8150
FL_ID661,CC_ID947
FL_ID662,CC_ID12146
FL_ID662,CC_ID1597
FL_ID662,CC_ID3681
FL_ID663,CC_ID4679
FL_ID664,CC_ID10735
FL_ID664,CC_ID11399
FL_ID664,CC_ID3177
FL_ID664,CC_ID3358
FL_ID664,CC_ID4445
FL_ID664,CC_ID4805
FL_ID664,CC_ID4971
FL_ID664,CC_ID8205
FL_ID665,CC_ID1439
FL_ID665,CC_ID1901
FL_ID665,CC_ID90
FL_ID666,CC_ID4073
FL_ID666,CC_ID4759
FL_ID666,CC_ID9967
FL_ID667,CC_ID1003
FL_ID667,CC_ID2627
FL_ID667,CC_ID8540
FL_ID668,CC_ID10863
FL_ID669,CC_ID10553
FL_ID669,CC_ID1272
FL_ID669,CC_ID1286
FL_ID669,CC_ID1296
FL_ID669,CC_ID2267
FL_ID669,CC_ID6929
FL_ID669,CC_ID7602
FL_ID670,CC_ID5169
FL_ID670,CC_ID7434
FL_ID671,CC_ID8621
FL_ID671,CC_ID9491
FL_ID671,CC_ID977
FL_ID672,CC_ID4308
FL_ID672,CC_ID7244
FL_ID672,CC_ID7660
FL_ID672,CC_ID8299
FL_ID672,CC_ID9063
FL_ID672,CC_ID9499
FL_ID673,CC_ID242
FL_ID673,CC_ID7415
FL_ID674,CC_ID12274
FL_ID674,CC_ID5132
FL_ID674,CC_ID5155
FL_ID674,CC_ID6811
FL_ID674,CC_ID7157
FL_ID674,CC_ID8647
FL_ID675,CC_ID2524
FL_ID675,CC_ID3690
FL_ID675,CC_ID7593
FL_ID676,CC_ID12115
FL_ID676,CC_ID12457
FL_ID676,CC_ID2258
FL_ID676,CC_ID4407
FL_ID676,CC_ID4724
FL_ID676,CC_ID7368
FL_ID677,CC_ID11023
FL_ID677,CC_ID12771
FL_ID677,CC_ID2626
FL_ID677,CC_ID551
FL_ID677,CC_ID6326
FL_ID677,CC_ID7451
FL_ID677,CC_ID7628
FL_ID677,CC_ID9210
FL_ID678,CC_ID11646
FL_ID678,CC_ID1853
FL_ID678,CC_ID2758
FL_ID678,CC_ID3524
FL_ID678,CC_ID3790
FL_ID678,CC_ID6211
FL_ID679,CC_ID10711
FL_ID679,CC_ID12868
FL_ID679,CC_ID5038
FL_ID679,CC_ID5601
FL_ID679,CC_ID6259
FL_ID679,CC_ID6873
FL_ID680,CC_ID12209
FL_ID680,CC_ID3064
FL_ID680,CC_ID386
FL_ID680,CC_ID4420
FL_ID680,CC_ID6053
FL_ID680,CC_ID7768
FL_ID681,CC_ID1363
FL_ID681,CC_ID1692
FL_ID681,CC_ID1851
FL_ID681,CC_ID9401
FL_ID682,CC_ID10130
FL_ID682,CC_ID10558
FL_ID682,CC_ID120
FL_ID682,CC_ID2735
FL_ID682,CC_ID5531
FL_ID682,CC_ID8858
FL_ID682,CC_ID918
FL_ID683,CC_ID12785
FL_ID683,CC_ID1665
FL_ID683,CC_ID1903
FL_ID683,CC_ID1958
FL_ID683,CC_ID2702
FL_ID683,CC_ID4797
FL_ID683,CC_ID7371
FL_ID684,CC_ID11093
FL_ID684,CC_ID11798
FL_ID684,CC_ID11922
FL_ID684,CC_ID3800
FL_ID684,CC_ID5068
FL_ID684,CC_ID5918
FL_ID684,CC_ID9619
FL_ID685,CC_ID10124
FL_ID685,CC_ID2091
FL_ID685,CC_ID2340
FL_ID685,CC_ID2530
FL_ID685,CC_ID8098
FL_ID685,CC_ID9286
FL_ID685,CC_ID9334
FL_ID685,CC_ID9496
FL_ID686,CC_ID10912
FL_ID686,CC_ID8894
FL_ID687,CC_ID10106
FL_ID687,CC_ID1274
FL_ID687,CC_ID5109
FL_ID687,CC_ID5596
FL_ID687,CC_ID9690
FL_ID688,CC_ID5142
FL_ID688,CC_ID689
FL_ID688,CC_ID8026
FL_ID689,CC_ID11026
FL_ID689,CC_ID11161
FL_ID689,CC_ID304
FL_ID690,CC_ID10142
FL_ID690,CC_ID11062
FL_ID690,CC_ID2341
FL_ID690,CC_ID3542
FL_ID690,CC_ID4915
FL_ID690,CC_ID6191
FL_ID690,CC_ID6841
FL_ID690,CC_ID7539
FL_ID691,CC_ID11541
FL_ID691,CC_ID851
FL_ID692,CC_ID11340
FL_ID692,CC_ID1394
FL_ID692,CC_ID1745
FL_ID692,CC_ID3387
FL_ID692,CC_ID6597
FL_ID692,CC_ID7925
FL_ID693,CC_ID11782
FL_ID693,CC_ID12727
FL_ID694,CC_ID11138
FL_ID694,CC_ID5996
FL_ID695,CC_ID12336
FL_ID695,CC_ID2143
FL_ID695,CC_ID2450
FL_ID695,CC_ID4808
FL_ID695,CC_ID5535
FL_ID695,CC_ID7033
FL_ID695,CC_ID7882
FL_ID696,CC_ID10203
FL_ID696,CC_ID10532
FL_ID696,CC_ID10765
FL_ID696,CC_ID1163
FL_ID696,CC_ID4231
FL_ID696,CC_ID5394
FL_ID696,CC_ID7868
FL_ID696,CC_ID8423
FL_ID697,CC_ID1130
FL_ID697,CC_ID11513
FL_ID697,CC_ID12590
FL_ID697,CC_ID6388
FL_ID697,CC_ID6888
FL_ID697,CC_ID725
FL_ID697,CC_ID7554
FL_ID697,CC_ID9623
FL_ID698,CC_ID1324
FL_ID698,CC_ID2042
FL_ID698,CC_ID3543
FL_ID698,CC_ID4712
FL_ID698,CC_ID6227
FL_ID698,CC_ID6534
FL_ID698,CC_ID8065
FL_ID698,CC_ID8947
FL_ID699,CC_ID11251
FL_ID699,CC_ID12207
FL_ID699,CC_ID1278
FL_ID699,CC_ID1676
FL_ID699,CC_ID3530
FL_ID699,CC_ID9158
FL_ID699,CC_ID9383
FL_ID700,CC_ID11925
FL_ID700,CC_ID684
FL_ID701,CC_ID10060
FL_ID702,CC_ID325
FL_ID702,CC_ID3924
FL_ID702,CC_ID5669
FL_ID702,CC_ID8529
FL_ID702,CC_ID9638
FL_ID702,CC_ID9996
FL_ID703,CC_ID12060
FL_ID703,CC_ID12313
FL_ID703,CC_ID1500
FL_ID703,CC_ID1993
FL_ID703,CC_ID3161
FL_ID703,CC_ID3995
FL_ID703,CC_ID7912
FL_ID704,CC_ID111
FL_ID704,CC_ID5574
FL_ID705,CC_ID121
FL_ID705,CC_ID12417
FL_ID705,CC_ID5699
FL_ID705,CC_ID5881
FL_ID705,CC_ID6563
FL_ID705,CC_ID6598
FL_ID705,CC_ID6972
FL_ID705,CC_ID9488
FL_ID706,CC_ID4912
FL_ID707,CC_ID3248
FL_ID708,CC_ID11018
FL_ID708,CC_ID11113
FL_ID708,CC_ID11160
FL_ID708,CC_ID11480
FL_ID708,CC_ID4093
FL_ID708,CC_ID6683
FL_ID708,CC_ID8176
FL_ID709,CC_ID11821
FL_ID709,CC_ID1236
FL_ID709,CC_ID4278
FL_ID709,CC_ID4476
FL_ID709,CC_ID6099
FL_ID710,CC_ID3094
FL_ID710,CC_ID7963
FL_ID710,CC_ID8363
FL_ID711,CC_ID12432
FL_ID711,CC_ID12821
FL_ID711,CC_ID1823
FL_ID711,CC_ID3318
FL_ID711,CC_ID6256
FL_ID711,CC_ID6849
FL_ID711,CC_ID72
FL_ID711,CC_ID8537
FL_ID712,CC_ID11335
FL_ID712,CC_ID1612
FL_ID712,CC_ID2980
FL_ID712,CC_ID5196
FL_ID712,CC_ID6557
FL_ID712,CC_ID6950
FL_ID713,CC_ID10765
FL_ID713,CC_ID11561
FL_ID713,CC_ID3208
FL_ID713,CC_ID5165
FL_ID713,CC_ID5471
FL_ID713,CC_ID6066
FL_ID714,CC_ID11207
FL_ID714,CC_ID12925
FL_ID714,CC_ID4339
FL_ID714,CC_ID6497
FL_ID714,CC_ID7949
FL_ID714,CC_ID8011
FL_ID714,CC_ID9224
FL_ID715,CC_ID118
FL_ID715,CC_ID6413
FL_ID715,CC_ID9852
FL_ID716,CC_ID12016
FL_ID716,CC_ID4339
FL_ID716,CC_ID6882
FL_ID717,CC_ID11683
FL_ID717,CC_ID3068
FL_ID717,CC_ID3769
FL_ID717,CC_ID4255
FL_ID717,CC_ID6846
FL_ID717,CC_ID9008
FL_ID718,CC_ID11901
FL_ID718,CC_ID9430
FL_ID718,CC_ID9690
FL_ID719,CC_ID4098
FL_ID719,CC_ID5199
FL_ID720,CC_ID2516
FL_ID720,CC_ID3517
FL_ID720,CC_ID6363
FL_ID721,CC_ID10202
FL_ID722,CC_ID1423
FL_ID722,CC_ID6043
FL_ID723,CC_ID10951
FL_ID723,CC_ID11569
FL_ID723,CC_ID11625
FL_ID723,CC_ID2295
FL_ID723,CC_ID2342
FL_ID723,CC_ID9108
FL_ID723,CC_ID9981
FL_ID724,CC_ID1303
FL_ID724,CC_ID1435
FL_ID724,CC_ID6092
FL_ID724,CC_ID9520
FL_ID725,CC_ID4634
FL_ID725,CC_ID4979
FL_ID725,CC_ID8618
FL_ID725,CC_ID9500
FL_ID726,CC_ID5155
FL_ID726,CC_ID5471
FL_ID726,CC_ID8343
FL_ID726,CC_ID8538
FL_ID727,CC_ID12055
FL_ID727,CC_ID12356
FL_ID727,CC_ID4413
FL_ID727,CC_ID4906
FL_ID728,CC_ID11834
FL_ID728,CC_ID2194
FL_ID728,CC_ID4793
FL_ID728,CC_ID5951
FL_ID728,CC_ID8238
FL_ID728,CC_ID8483
FL_ID728,CC_ID9530
FL_ID728,CC_ID9855
FL_ID729,CC_ID12020
FL_ID729,CC_ID3777
FL_ID730,CC_ID11566
FL_ID730,CC_ID11822
FL_ID730,CC_ID12086
FL_ID730,CC_ID314
FL_ID730,CC_ID3383
FL_ID730,CC_ID6294
FL_ID730,CC_ID7266
FL_ID730,CC_ID952
FL_ID731,CC_ID205
FL_ID731,CC_ID7091
FL_ID731,CC_ID9973
FL_ID732,CC_ID12191
FL_ID732,CC_ID2150
FL_ID732,CC_ID3103
FL_ID732,CC_ID6596
FL_ID732,CC_ID9375
FL_ID733,CC_ID11231
FL_ID733,CC_ID12385
FL_ID733,CC_ID3284
FL_ID733,CC_ID3293
FL_ID733,CC_ID5963
FL_ID733,CC_ID6812
FL_ID733,CC_ID8966
FL_ID734,CC_ID11986
FL_ID734,CC_ID2957
FL_ID734,CC_ID5003
FL_ID734,CC_ID7337
FL_ID734,CC_ID96
FL_ID735,CC_ID1682
FL_ID735,CC_ID2103
FL_ID735,CC_ID3172
FL_ID735,CC_ID5456
FL_ID735,CC_ID9994
FL_ID736,CC_ID9080
FL_ID736,CC_ID9237
FL_ID737,CC_ID12395
FL_ID737,CC_ID3408
FL_ID737,CC_ID8209
FL_ID737,CC_ID9783
FL_ID738,CC_ID11306
FL_ID738,CC_ID3307
FL_ID738,CC_ID9204
FL_ID739,CC_ID10313
FL_ID739,CC_ID1578
FL_ID739,CC_ID4029
FL_ID739,CC_ID5194
FL_ID739,CC_ID7654
FL_ID739,CC_ID8344
FL_ID739,CC_ID9178
FL_ID740,CC_ID10250
FL_ID740,CC_ID4036
FL_ID740,CC_ID5441
FL_ID740,CC_ID5859
FL_ID740,CC_ID6487
FL_ID740,CC_ID843
FL_ID741,CC_ID10216
FL_ID741,CC_ID10534
FL_ID741,CC_ID12306
FL_ID741,CC_ID6914
FL_ID741,CC_ID7738
FL_ID741,CC_ID9323
FL_ID742,CC_ID4718
FL_ID742,CC_ID6440
FL_ID742,CC_ID6699
FL_ID742,CC_ID6703
FL_ID743,CC_ID12916
FL_ID743,CC_ID1990
FL_ID743,CC_ID2226
FL_ID743,CC_ID4142
FL_ID743,CC_ID4859
FL_ID743,CC_ID5756
FL_ID743,CC_ID7458
FL_ID743,CC_ID836
FL_ID744,CC_ID3438
FL_ID744,CC_ID4097
FL_ID744,CC_ID6028
FL_ID744,CC_ID6162
FL_ID744,CC_ID6496
FL_ID744,CC_ID6602
FL_ID745,CC_ID2125
FL_ID745,CC_ID6358
FL_ID745,CC_ID8676
FL_ID745,CC_ID9079
FL_ID746,CC_ID10942
FL_ID746,CC_ID2649
FL_ID746,CC_ID3500
FL_ID746,CC_ID3675
FL_ID746,CC_ID7953
FL_ID747,CC_ID4095
FL_ID747,CC_ID5289
FL_ID747,CC_ID99
FL_ID748,CC_ID12428
FL_ID748,CC_ID7740
FL_ID749,CC_ID10519
FL_ID749,CC_ID1891
FL_ID749,CC_ID207
FL_ID749,CC_ID3697
FL_ID749,CC_ID6135
FL_ID749,CC_ID8640
FL_ID749,CC_ID9695
FL_ID750,CC_ID10713
FL_ID750,CC_ID11308
FL_ID751,CC_ID11477
FL_ID751,CC_ID1162
FL_ID751,CC_ID2006
FL_ID751,CC_ID446
FL_ID751,CC_ID5834
FL_ID751,CC_ID7180
FL_ID751,CC_ID7753
FL_ID752,CC_ID10468
FL_ID752,CC_ID10913
FL_ID752,CC_ID12011
FL_ID752,CC_ID2866
FL_ID752,CC_ID5157
FL_ID752,CC_ID6523
FL_ID752,CC_ID7127
FL_ID752,CC_ID869
FL_ID753,CC_ID11129
FL_ID753,CC_ID11924
FL_ID753,CC_ID12388
FL_ID753,CC_ID4111
FL_ID753,CC_ID7174
FL_ID753,CC_ID9520
FL_ID754,CC_ID12584
FL_ID754,CC_ID5557
FL_ID755,CC_ID11790
FL_ID756,CC_ID1765
FL_ID756,CC_ID2498
FL_ID756,CC_ID3277
FL_ID756,CC_ID3527
FL_ID756,CC_ID3804
FL_ID756,CC_ID4020
FL_ID756,CC_ID480
FL_ID756,CC_ID950
FL_ID757,CC_ID12117
FL_ID757,CC_ID7
FL_ID757,CC_ID9203
FL_ID758,CC_ID11527
FL_ID759,CC_ID3443
FL_ID759,CC_ID4100
FL_ID759,CC_ID4381
FL_ID759,CC_ID5455
FL_ID759,CC_ID5880
FL_ID759,CC_ID8141
FL_ID759,CC_ID8204
FL_ID760,CC_ID12374
FL_ID760,CC_ID6813
FL_ID761,CC_ID11388
FL_ID761,CC_ID12036
FL_ID761,CC_ID3918
FL_ID761,CC_ID6859
FL_ID761,CC_ID7645
FL_ID761,CC_ID7686
FL_ID761,CC_ID8592
FL_ID761,CC_ID9882
FL_ID762,CC_ID1604
FL_ID763,CC_ID3116
FL_ID764,CC_ID10034
FL_ID765,CC_ID1210
FL_ID765,CC_ID292
FL_ID766,CC_ID11558
FL_ID766,CC_ID3916
FL_ID767,CC_ID3731
FL_ID768,CC_ID12583
FL_ID768,CC_ID2083
FL_ID768,CC_ID355
FL_ID769,CC_ID10014
FL_ID769,CC_ID11946
FL_ID769,CC_ID12756
FL_ID769,CC_ID26
FL_ID769,CC_ID3318
FL_ID769,CC_ID4004
FL_ID769,CC_ID5969
FL_ID770,CC_ID10135
FL_ID770,CC_ID10181
FL_ID770,CC_ID3388
FL_ID770,CC_ID712
FL_ID770,CC_ID7800
FL_ID770,CC_ID9339
FL_ID771,CC_ID10239
FL_ID771,CC_ID12535
FL_ID771,CC_ID2269
FL_ID771,CC_ID3072
FL_ID771,CC_ID5624
FL_ID771,CC_ID6373
FL_ID772,CC_ID10189
FL_ID772,CC_ID10378
FL_ID772,CC_ID1805
FL_ID772,CC_ID7525
FL_ID772,CC_ID8278
FL_ID773,CC_ID412
FL_ID773,CC_ID5875
FL_ID774,CC_ID4801
FL_ID774,CC_ID52
FL_ID775,CC_ID1172
FL_ID775,CC_ID12627
FL_ID775,CC_ID9387
FL_ID775,CC_ID9526
FL_ID776,CC_ID12035
FL_ID776,CC_ID7466
FL_ID776,CC_ID9824
FL_ID777,CC_ID3255
FL_ID777,CC_ID527
FL_ID778,CC_ID10961
FL_ID778,CC_ID12135
FL_ID778,CC_ID2674
FL_ID778,CC_ID2745
FL_ID778,CC_ID3443
FL_ID778,CC_ID6883
FL_ID779,CC_ID1176
FL_ID779,CC_ID12726
FL_ID779,CC_ID9718
FL_ID780,CC_ID10284
FL_ID780,CC_ID10965
FL_ID780,CC_ID12006
FL_ID780,CC_ID3514
FL_ID780,CC_ID4220
FL_ID780,CC_ID9016
FL_ID780,CC_ID9315
FL_ID780,CC_ID9319
FL_ID781,CC_ID10116
FL_ID781,CC_ID1272
FL_ID781,CC_ID6748
FL_ID782,CC_ID1061
FL_ID782,CC_ID9112
FL_ID783,CC_ID5070
FL_ID784,CC_ID12843
FL_ID784,CC_ID3531
FL_ID784,CC_ID4932
FL_ID784,CC_ID7419
FL_ID785,CC_ID2960
FL_ID786,CC_ID5451
FL_ID787,CC_ID1562
FL_ID788,CC_ID11482
FL_ID788,CC_ID2537
FL_ID788,CC_ID2924
FL_ID788,CC_ID4692
FL_ID788,CC_ID637
FL_ID788,CC_ID7791
FL_ID788,CC_ID836
FL_ID789,CC_ID11536
FL_ID790,CC_ID1370
FL_ID790,CC_ID2361
FL_ID790,CC_ID765
FL_ID791,CC_ID6324
FL_ID792,CC_ID7564
FL_ID793,CC_ID134
FL_ID793,CC_ID3763
FL_ID793,CC_ID4813
FL_ID793,CC_ID704
FL_ID794,CC_ID10137
FL_ID794,CC_ID1133
FL_ID794,CC_ID3146
FL_ID794,CC_ID3495
FL_ID794,CC_ID493
FL_ID794,CC_ID77
FL_ID794,CC_ID7893
FL_ID795,CC_ID5713
FL_ID796,CC_ID12299
FL_ID796,CC_ID4737
FL_ID796,CC_ID6402
FL_ID796,CC_ID647
FL_ID796,CC_ID8586
FL_ID796,CC_ID9557
FL_ID797,CC_ID4686
FL_ID797,CC_ID792
FL_ID797,CC_ID96
FL_ID798,CC_ID10136
FL_ID798,CC_ID7056
FL_ID798,CC_ID9094
FL_ID799,CC_ID10325
FL_ID799,CC_ID1618
FL_ID799,CC_ID3508
FL_ID799,CC_ID6384
FL_ID799,CC_ID6810
FL_ID799,CC_ID7898
FL_ID799,CC_ID8716
FL_ID800,CC_ID11312
FL_ID800,CC_ID2603
FL_ID800,CC_ID9657
FL_ID801,CC_ID12017
FL_ID801,CC_ID3536
FL_ID801,CC_ID532
FL_ID801,CC_ID6457
FL_ID801,CC_ID8091
FL_ID801,CC_ID9581
FL_ID802,CC_ID1220
FL_ID802,CC_ID4223
FL_ID802,CC_ID8027
FL_ID803,CC_ID12642
FL_ID803,CC_ID153
FL_ID803,CC_ID5564
FL_ID803,CC_ID629
FL_ID803,CC_ID9081
FL_ID804,CC_ID11768
FL_ID804,CC_ID4367
FL_ID804,CC_ID4720
FL_ID804,CC_ID4850
FL_ID804,CC_ID6427
FL_ID804,CC_ID7015
FL_ID804,CC_ID7215
FL_ID804,CC_ID7754
