CC_ID,CC_NAME,CC_DATE,CC_VER,CC_DESC,CC_LOC
CC_ID12383,CC_NAME4192,2016-06-10,V4,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.117,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\AtomicBTreeColumns.java10
CC_ID12384,CC_NAME6477,2016-06-20,V7,Each log entry shall have a time stamp81 with its time of occurrence.117,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\Assassinate.java10
CC_ID12385,CC_NAME9080,2016-05-11,V1,The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.117,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\metrics\CacheMetrics.java10
CC_ID12386,CC_NAME11899,2016-05-27,V5,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.117",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\StreamSession.java10
CC_ID12387,CC_NAME5544,2016-05-12,V0,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.117,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\IndexTarget.java10
CC_ID12388,CC_NAME12718,2016-05-16,V1,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow117",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\NativeDecoratedKey.java10
CC_ID12389,CC_NAME12546,2016-06-22,V0,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions117",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\functions\BytesConversionFcts.java10
CC_ID12390,CC_NAME8213,2016-06-08,V3,The scanner shall read and authenticate information from the patient’s wristband117,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\hadoop\pig\CqlNativeStorage.java10
CC_ID12391,CC_NAME1775,2016-06-29,V0,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\CLibrary.java10
CC_ID12392,CC_NAME5259,2016-06-17,V4,Prescriptions that violate a hard limit of the drug in the drug library shall be rejected with visible and audible indication when confirmation is attempted by the clinician.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\UUIDSerializer.java10
CC_ID12393,CC_NAME4710,2016-06-15,V3,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\config\ColumnDefinition.java10
CC_ID12394,CC_NAME493,2016-05-27,V1,The PCA pump must be electromagnetically compatible according to IEC 60601-1-2 (2001)118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\TimestampType.java10
CC_ID12395,CC_NAME7229,2016-06-03,V3,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\AbstractRangeCommand.java10
CC_ID12396,CC_NAME2520,2016-05-10,V3,"Alarms shall cause audible alarms signals that meet the requirements of Tables 203 and 204 of standard IEC 60601-1-8 for alarm pulses, bursts, and harmonics.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\VariableSpecifications.java10
CC_ID12397,CC_NAME276,2016-05-09,V0,The control panel shall allow authorized clinician bolus request 60 and choice of duration.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\messages\IncomingFileMessage.java10
CC_ID12398,CC_NAME787,2016-06-20,V2,"If delivered patient-requested bolus flow rate is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the flow stops118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\exceptions\RepairException.java10
CC_ID12399,CC_NAME8239,2016-05-17,V0,"A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\repair\StreamingRepairTask.java10
CC_ID12400,CC_NAME11281,2016-06-20,V1,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\serializers\CounterSerializer.java10
CC_ID12401,CC_NAME663,2016-06-08,V0,"The PCA pump shall continue to infuse for 10 minutes during interruption of mains electricity supply using battery backup, either continuously or spread over an hour. (Five minutes to recharge per minute using battery.)118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\AbstractRowResolver.java10
CC_ID12402,CC_NAME5446,2016-05-04,V5,The PCA pump shall detect air-in-line embolism (bubble).118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\locator\AbstractNetworkTopologySnitch.java10
CC_ID12403,CC_NAME1642,2016-06-10,V2,A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\StandaloneScrubber.java10
CC_ID12404,CC_NAME843,2016-05-20,V4,The PCA pump shall detect battery failure and issue a battery failure alarm118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\serializers\MapSerializer.java10
CC_ID12405,CC_NAME4803,2016-05-30,V2,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\exceptions\CassandraException.java10
CC_ID12406,CC_NAME11961,2016-06-27,V7,The fault log shall record at least 1000 faults before overwriting oldest fault records first.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\gms\Gossiper.java10
CC_ID12407,CC_NAME5716,2016-06-24,V0,"If delivered clinician-requested bolus flow rate is less than the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\DigestMismatchException.java10
CC_ID12408,CC_NAME10884,2016-05-23,V1,"Occurrence of unavoidable single-event upsets caused by cosmic-ray-induced high- and thermalenergy neutrons must be either masked, or detected to fail-stop118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\UpdateParameters.java10
CC_ID12409,CC_NAME4727,2016-06-03,V1,The estimate of remaining battery energy must be accurate to within Xbtty = 25%.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\net\MessageOut.java10
CC_ID12410,CC_NAME1844,2016-06-28,V2,Each tone in the alarm melody shall be composed of a minimum of 4 harmonic components in the range 300 Hz to 4000 Hz comprising an inverted 9th jazz chord.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\serializers\InetAddressSerializer.java10
CC_ID12411,CC_NAME10047,2016-06-14,V3,"If delivered basal flow rate is less than the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops, the pump shall issue an basal under-infusion warning (EC3.2.8).118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\StatusHandoff.java10
CC_ID12412,CC_NAME10484,2016-06-03,V0,"If the drug volume in the reservoir measures less than Vlra = 1 ml, and an infusion is in progress, a low-reservoir warning100 shall be issued.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\functions\TokenFct.java10
CC_ID12413,CC_NAME4529,2016-05-11,V5,"If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\PreHashedDecoratedKey.java10
CC_ID12414,CC_NAME2217,2016-06-21,V1,"Prior to, or coincident with, loading the drug reservoir must also enter prescription96 on the drug container’s label using the scanner.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\StreamLockfile.java10
CC_ID12415,CC_NAME3605,2016-05-02,V1,The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cache\IRowCacheEntry.java10
CC_ID12416,CC_NAME1131,2016-06-20,V0,"Upon patient’s press of the PCA pump’s patient-button, a prescribed bolus volume-to-be-infused, V T BI, of the drug loaded in the pump is delivered to the patient.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\RangeSliceCommand.java10
CC_ID12417,CC_NAME8714,2016-05-20,V1,The scanner shall read and authenticate information from the patient’s wristband118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\compress\CompressedStreamReader.java10
CC_ID12418,CC_NAME12267,2016-06-17,V1,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\scheduler\WeightedQueue.java10
CC_ID12419,CC_NAME1499,2016-05-11,V2,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\GcStats.java10
CC_ID12420,CC_NAME8250,2016-05-12,V0,"If a drug library’s hard limit is violated by the proposed settings, the limit violated is indicated118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\ErrorCollector.java10
CC_ID12421,CC_NAME10648,2016-05-30,V1,"–removed, must scan Rx from label of drug container118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\ByteType.java10
CC_ID12422,CC_NAME6131,2016-05-20,V2,"The PCA pump shall detect power supply voltage out-of-range, issue a voltage out-of-range warning, and switch to battery backup when out-of-range.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\DropKeyspaceStatement.java10
CC_ID12423,CC_NAME1507,2016-06-07,V0,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\GetEndpoints.java10
CC_ID12424,CC_NAME7815,2016-05-25,V1,"For each drug that may be infused with a PCA pump, the drug library entry103 for that drug shall have data elements listed in Table 6.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\paxos\PrepareResponse.java10
CC_ID12425,CC_NAME10654,2016-06-10,V0,"A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\locator\OldNetworkTopologyStrategy.java10
CC_ID12426,CC_NAME8066,2016-05-04,V0,The PCA pump shall have a stop button118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\concurrent\Transactional.java10
CC_ID12427,CC_NAME5921,2016-05-23,V1,"If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\serializers\AsciiSerializer.java10
CC_ID12428,CC_NAME1587,2016-05-10,V1,"Patient-requested bolus shall not be delivered more often than a prescribed number of minutes, ?prb.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\gms\GossipDigestAck2.java10
CC_ID12429,CC_NAME9433,2016-06-01,V1,"A patient-requested bolus shall take precedence over a clinician-requested bolus. The clinicianrequested bolus shall be suspended while the patient-requested bolus dose is administered, and resumed afterward.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\management\StreamEventJMXNotifier.java10
CC_ID12430,CC_NAME3807,2016-06-14,V2,The mechanical pump shall not allow reverse flow from the patient into the pump.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\Bound.java10
CC_ID12431,CC_NAME8222,2016-05-05,V2,The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\IndexSummaryManagerMBean.java10
CC_ID12432,CC_NAME12312,2016-05-10,V5,The ICE interface shall transmit encrypted and authenticated alarms and warnings to the ICE system.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\transport\Connection.java10
CC_ID12433,CC_NAME1644,2016-05-16,V6,Alarms shall be issued in order of occurrence.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\SnapshotDetailsTabularData.java10
CC_ID12434,CC_NAME1736,2016-06-28,V1,Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\schema\LegacySchemaTables.java10
CC_ID12435,CC_NAME9234,2016-05-23,V0,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\GetCompactionThreshold.java10
CC_ID12436,CC_NAME12592,2016-05-25,V0,Clinician-commanded bolus shall be halted when continuing to infuse prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\SimpleDateType.java10
CC_ID12437,CC_NAME12740,2016-05-31,V2,Each log entry shall have a time stamp81 with its time of occurrence.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\ColumnIndex.java10
CC_ID12438,CC_NAME9528,2016-06-22,V1,"If the same alert-stop-start sequence occurs 3 or more times in ten minutes, infusion will be stopped, and an audible alarm sounded.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\DescribeRing.java10
CC_ID12439,CC_NAME4543,2016-06-16,V2,The measured drug volume shall be within Vrt = 1 ml of the actual drug volume.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\StatusBinary.java10
CC_ID12440,CC_NAME9392,2016-06-23,V7,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\net\CallbackInfo.java10
CC_ID12441,CC_NAME3348,2016-05-31,V1,Component failure must not harm patient (beyond stopping function).118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\filter\ColumnSlice.java10
CC_ID12442,CC_NAME4032,2016-06-09,V0,"When an occlusion alarm occurs, the pump shall be stopped immediately without completing the current pump stroke118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\composites\SimpleSparseCellName.java10
CC_ID12443,CC_NAME2092,2016-06-06,V1,"If delivered clinician-requested bolus flow rate exceeds the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\auth\RolesCacheMBean.java10
CC_ID12444,CC_NAME3092,2016-05-19,V2,The event log shall record 30 days of typical events before overwriting oldest event records first.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\Drain.java10
CC_ID12445,CC_NAME12854,2016-05-27,V0,"The basal flow rate, F(basal) is prescribed by a physican and entred into the PCA pump by scanning the presription from the drug container label as it is loaded into the reservoir.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\memory\MemtableBufferAllocator.java10
CC_ID12446,CC_NAME1919,2016-06-09,V0,A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side)118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\compaction\CompactionInterruptedException.java10
CC_ID12447,CC_NAME2728,2016-05-12,V0,"If a visual indicator is necessary for the clinician to identify the equipment or part of the equipment that requires clinician response or awareness, at least one visual alarm signal 46 shall be provided118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\NetStats.java10
CC_ID12448,CC_NAME3231,2016-06-13,V2,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\DefaultConnectionFactory.java10
CC_ID12449,CC_NAME9173,2016-06-08,V0,"The drug library102 can be thought of as a lookup table that, given a drug name and a location, provides typical and safe limits of different infusion parameters. The drug library shall be determined by an authorized and authenticated hospital pharmacist118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\filter\IDiskAtomFilter.java10
CC_ID12450,CC_NAME2446,2016-06-16,V0,Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\ExpiringCell.java10
CC_ID12451,CC_NAME3754,2016-05-26,V1,Information in event and Fault Logs shall be retained for at least ?log = 1000 hours after the PCA pump is turned-off and unplugged.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\ReadCallback.java10
CC_ID12452,CC_NAME3801,2016-05-17,V2,The auditory volume of audible alarms signals shall conform to Section 201.3.3.2 Volume of auditory ALARM SIGNALS and INFORMATION SIGNALS of standard IEC 60601-1-8.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\OverlapIterator.java10
CC_ID12453,CC_NAME5084,2016-06-23,V3,The PCA pump shall use a physician’s prescription as device parameters.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\compaction\CompactionController.java10
CC_ID12454,CC_NAME1443,2016-05-12,V3,"The minimum clinician-chosen duration for a clinician-requested bolus shall be the prescribed minimum number of minutes between consecutive patient-requested bolus deliveries, ?prb.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\CounterMutationVerbHandler.java10
CC_ID12455,CC_NAME8921,2016-06-02,V0,The ICE Interface shall transmit encrypted and authenticated current operating status to the ICE system.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\ReadCommand.java10
CC_ID12456,CC_NAME3254,2016-05-13,V0,The drug reservoir shall measure its contents.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\filter\QueryFilter.java10
CC_ID12457,CC_NAME7965,2016-06-27,V0,"When the stop button is pressed, the current pump stroke shall be completed prior to stopping the pump.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\commitlog\CommitLogArchiver.java10
CC_ID12458,CC_NAME4669,2016-06-01,V0,All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\RemoveNode.java10
CC_ID12459,CC_NAME5520,2016-06-02,V1,"The PCA pump shall perform periodic self-tests to assure system integrity during long periods of use. Failure of a self-test shall raise a self-test alarm, stop pump, record it in the Fault Log, and display the reason for failure on the user interface.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\transport\ServerConnection.java10
CC_ID12460,CC_NAME5856,2016-05-17,V2,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\functions\TimeFcts.java10
CC_ID12461,CC_NAME6337,2016-05-18,V1,The PCA pump shall resume prescribed infusion upon receiving an authenticated command through its ICE interface.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\exceptions\UnauthorizedException.java10
CC_ID12462,CC_NAME11758,2016-05-31,V3,The PCA pump shall implement a safety architecture112 that separates normal operation from fault detection and response.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\StorageServiceMBean.java10
CC_ID12463,CC_NAME10348,2016-06-29,V7,–removed all Rx entry via scanner118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\BatchlogManagerMBean.java10
CC_ID12464,CC_NAME2535,2016-05-11,V0,All materials that contact fluid shall be biocompatible118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\compaction\AbstractCompactionIterable.java10
CC_ID12465,CC_NAME8233,2016-05-16,V3,Clinician-requested bolus delivery shall be immediately halted when alarms sound.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\TimeType.java10
CC_ID12466,CC_NAME8570,2016-05-04,V7,"The mechanical pump shall halt pumping when commanded, or caused in response to an alarm condition.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\Tuples.java10
CC_ID12467,CC_NAME6793,2016-05-20,V6,"If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\GrantRoleStatement.java10
CC_ID12468,CC_NAME12607,2016-05-05,V4,Pressing the stop button confirms and silences all alarms and terminates any alarm signal inactivation.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\DatacenterSyncWriteResponseHandler.java10
CC_ID12469,CC_NAME7311,2016-05-24,V2,Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode).118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\UTName.java10
CC_ID12470,CC_NAME52,2016-05-24,V2,"Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\TruncateVerbHandler.java10
CC_ID12471,CC_NAME3955,2016-05-13,V5,"display of visual information, and118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\locator\Ec2MultiRegionSnitch.java10
CC_ID12472,CC_NAME6916,2016-06-15,V1,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\FSReadError.java10
CC_ID12473,CC_NAME3952,2016-06-22,V0,The PCA pump shall detect upstream occlusion.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\MultiColumnRelation.java10
CC_ID12474,CC_NAME9492,2016-05-05,V1,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\MigrationManager.java10
CC_ID12475,CC_NAME7925,2016-05-19,V1,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\commitlog\CompressedSegment.java10
CC_ID12476,CC_NAME9755,2016-05-17,V1,The PCA pump shall detect downstream occlusion.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\functions\AggregateFcts.java10
CC_ID12477,CC_NAME6925,2016-05-16,V0,"If the estimated battery life remaining is less than ?lba = 3 minutes, the pump shall issue a low-battery warning.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\WrappedRunnable.java10
CC_ID12478,CC_NAME3867,2016-06-28,V5,"The PCA pump shall maintain an electronic fault log to record each fault condition, and the associated alarm and/or alert issued.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\Relation.java10
CC_ID12479,CC_NAME7468,2016-06-13,V1,The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\pager\RangeNamesQueryPager.java10
CC_ID12480,CC_NAME85,2016-06-02,V0,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\StorageService.java10
CC_ID12481,CC_NAME11943,2016-06-07,V0,tactile response (button press).118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\ColumnStats.java10
CC_ID12482,CC_NAME10263,2016-05-26,V1,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\net\MessageDeliveryTask.java10
CC_ID12483,CC_NAME10510,2016-06-01,V2,The maximum clinician-chosen duration for a clinician-requested bolus shall be ?ccb max = 6 hours.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\DataRange.java10
CC_ID12484,CC_NAME8237,2016-05-02,V3,The PCA pump shall switch to KVO infusion rate upon receiving an authenticated command through its ICE interface.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\locator\SimpleSeedProvider.java10
CC_ID12485,CC_NAME6857,2016-05-25,V5,An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\Directories.java10
CC_ID12486,CC_NAME4060,2016-06-24,V2,The Control Panel shall audibly indicate the specific problem causing the alarm condition as described in Section 5.4.3118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\index\AbstractSimplePerColumnSecondaryIndex.java10
CC_ID12487,CC_NAME522,2016-06-23,V2,"Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\Pair.java10
CC_ID12488,CC_NAME475,2016-06-24,V0,The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\concurrent\Blocker.java10
CC_ID12489,CC_NAME2123,2016-06-01,V1,Patient-requested bolus delivery shall be immediately halted when alarms sound.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\StartupCheck.java10
CC_ID12490,CC_NAME10598,2016-06-09,V1,"During normal use and/or single fault condition of the equipment, continuous reverse delivery115 shall not be possible (from IEC 601-2-24)118",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\exceptions\PreparedQueryNotFoundException.java10
CC_ID12491,CC_NAME2060,2016-05-04,V1,At least one visual alarm signal shall be provided that identifies the specific alarm condition and its priority. This signal shall be perceived correctly (be legible) at a distance of 1 m from the equipment118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\NativeCounterCell.java10
CC_ID12492,CC_NAME6349,2016-06-29,V1,The scanner shall read and authenticate information from the drug’s package label118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\index\composites\CompositesIndexOnCollectionKeyAndValue.java10
CC_ID12493,CC_NAME295,2016-05-09,V0,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\metrics\ThreadPoolMetrics.java10
CC_ID12494,CC_NAME431,2016-05-19,V1,A real-time clock must produce timestamps accurate to 10 ms.118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cache\CacheKey.java10
CC_ID12495,CC_NAME6362,2016-06-15,V2,The PCA pump must not leak current greater than 10 mA118,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\hadoop\pig\StorageHelper.java10
CC_ID12496,CC_NAME1406,2016-06-24,V0,The PCA pump shall use a physician’s prescription as device parameters.119,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\AsymmetricOrdering.java10
CC_ID12497,CC_NAME8929,2016-06-13,V7,"For each drug that may be infused with a PCA pump, the drug library entry103 for that drug shall have data elements listed in Table 6.119",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\repair\messages\SyncComplete.java10
CC_ID12498,CC_NAME9807,2016-06-27,V0,The PCA pump must not leak current greater than 10 mA119,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\AbstractType.java10
CC_ID12499,CC_NAME1583,2016-06-13,V0,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.119,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\CounterUpdateCell.java10
